### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	591613.0	0.184	0.323
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	591613.0	5052701.0	0.1836	0.323
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:1038345	9.6	17.4	1.579	-1.395	1
chrec2:1306090	82.7	398.3	0.178	-1.350	1
chrec2:3672640	21.7	96.9	0.284	-1.208	1
chrec2:3211038	28.9	132.8	0.243	-1.107	1
chrec2:940297	17.4	73.7	0.361	-1.035	1
chrec2:939896	20.7	97.0	0.217	-0.980	1
chrec2:3725023	48.6	244.1	0.117	-0.968	1
chrec2:4042630	116.8	614.6	0.050	-0.816	1
chrec2:3757265	40.1	212.3	0.042	-0.707	1
chrec2:3325288	34.0	174.7	0.086	-0.576	1
chrec2:1167597	1.6	1.6	2.422	0.000	1
chrec2:3694366	380.6	18272.5	-3.140	0.000	1
chrec2:3600643	345.9	17921.8	-3.250	0.000	1
chrec2:4397134	287.8	11991.6	-2.936	0.000	1
chrec2:3920390	267.2	9687.2	-2.735	0.000	1
chrec2:3654160	263.3	11575.2	-3.013	0.000	1
chrec2:3596397	262.6	10473.6	-2.873	0.000	1
chrec2:4216270	262.0	10278.7	-2.849	0.000	1
chrec2:2725201	257.0	10394.0	-2.893	0.000	1
chrec2:3469647	253.5	12547.2	-3.184	0.000	1
chrec2:3469846	252.8	11829.7	-3.103	0.000	1
chrec2:224282	247.9	12584.6	-3.220	0.000	1
chrec2:2526534	241.3	10404.9	-2.985	0.000	1
chrec2:3428027	236.3	12513.2	-3.281	0.000	1
chrec2:226155	224.7	12840.6	-3.392	0.000	1
chrec2:2729005	222.3	11362.7	-3.231	0.000	1
chrec2:3689746	216.7	12944.9	-3.456	0.000	1
chrec2:2729975	216.4	7572.1	-2.684	0.000	1
chrec2:3465359	215.3	8296.7	-2.823	0.000	1
chrec2:3654035	209.9	10041.7	-3.135	0.000	1
chrec2:228397	201.4	7562.3	-2.785	0.000	1
chrec2:3690419	201.0	8172.1	-2.900	0.000	1
chrec2:3461063	199.2	11339.2	-3.385	0.000	1
chrec2:4610938	199.0	8592.1	-2.987	0.000	1
chrec2:3427849	197.4	10400.4	-3.274	0.000	1
chrec2:2816926	197.3	10605.1	-3.303	0.000	1
chrec2:3322266	195.6	8365.4	-2.973	0.000	1
chrec2:4212286	194.3	10129.3	-3.259	0.000	1
chrec2:3318147	189.4	5679.6	-2.461	0.000	1
chrec2:4188735	188.9	2277.0	-1.146	0.000	1
chrec2:2728792	184.5	12064.4	-3.586	0.000	1
chrec2:3598781	179.0	9038.3	-3.212	0.000	1
chrec2:2727174	171.2	8606.8	-3.207	0.000	1
chrec2:224446	168.8	9597.0	-3.384	0.000	1
chrec2:3423414	168.4	9790.9	-3.416	0.000	1
chrec2:4214459	158.7	8405.0	-3.281	0.000	1
chrec2:4214301	158.5	8265.2	-3.259	0.000	1
chrec2:1994205	157.5	11791.3	-3.781	0.000	1
chrec2:3692405	156.9	8063.6	-3.238	0.000	1
chrec2:3692513	155.7	8825.3	-3.380	0.000	1
chrec2:3598890	154.0	7873.4	-3.231	0.000	1
chrec2:3426049	151.5	7276.9	-3.141	0.000	1
chrec2:4215488	148.3	8802.6	-3.446	0.000	1
chrec2:3467235	144.0	7106.0	-3.180	0.000	1
chrec2:2523580	142.7	6504.9	-3.066	0.000	1
chrec2:3468423	141.9	9209.5	-3.575	0.000	1
chrec2:3465554	140.2	8141.5	-3.415	0.000	1
chrec2:2946043	138.3	4352.8	-2.531	0.000	1
chrec2:3467121	137.5	7833.0	-3.386	0.000	1
chrec2:2727022	135.2	8133.2	-3.465	0.000	1
chrec2:228840	134.5	7913.8	-3.434	0.000	1
chrec2:4212348	132.5	8158.9	-3.499	0.000	1
chrec2:4430527	127.7	1299.4	-0.902	0.000	1
chrec2:3426145	123.2	7375.0	-3.458	0.000	1
chrec2:4335099	122.3	2041.1	-1.616	0.000	1
chrec2:3424534	120.8	7283.4	-3.468	0.000	1
chrec2:228244	119.5	7133.8	-3.454	0.000	1
chrec2:3424660	119.1	7375.8	-3.507	0.000	1
chrec2:1994119	114.5	12727.6	-4.351	0.000	1
chrec2:4213410	112.8	6329.6	-3.366	0.000	1
chrec2:3468544	112.7	8813.8	-3.845	0.000	1
chrec2:2816788	111.9	6789.1	-3.478	0.000	1
chrec2:3597313	105.7	6169.3	-3.421	0.000	1
chrec2:227383	102.5	6057.7	-3.440	0.000	1
chrec2:3690495	102.0	6011.3	-3.436	0.000	1
chrec2:2725862	102.0	7046.7	-3.666	0.000	1
chrec2:3466302	100.1	5738.9	-3.396	0.000	1
chrec2:227223	97.8	6639.7	-3.640	0.000	1
chrec2:3586770	97.4	2140.8	-2.013	0.000	1
chrec2:2946164	93.9	4958.1	-3.278	0.000	1
chrec2:3596806	91.6	5161.5	-3.371	0.000	1
chrec2:3597105	90.7	4889.8	-3.308	0.000	1
chrec2:2923020	88.9	6154.9	-3.668	0.000	1
chrec2:4216698	85.9	5083.9	-3.442	0.000	1
chrec2:1748138	85.5	3298.8	-2.825	0.000	1
chrec2:2526495	83.7	3432.1	-2.913	0.000	1
chrec2:2061984	83.6	5580.1	-3.616	0.000	1
chrec2:4186974	83.3	2532.9	-2.481	0.000	1
chrec2:2726204	79.6	3941.1	-3.184	0.000	1
chrec2:4501072	77.8	2320.6	-2.454	0.000	1
chrec2:3597705	77.6	5043.4	-3.577	0.000	1
chrec2:3931735	76.5	3599.6	-3.111	0.000	1
chrec2:3426843	75.1	4896.1	-3.581	0.000	1
chrec2:21193	74.6	2162.3	-2.413	0.000	1
chrec2:227806	74.3	4943.7	-3.610	0.000	1
chrec2:697438	73.0	4860.2	-3.611	0.000	1
chrec2:3333390	71.7	1166.4	-1.578	0.000	1
chrec2:3670413	71.6	1412.2	-1.858	0.000	1
chrec2:3828600	71.4	1831.2	-2.235	0.000	1
chrec2:2046692	71.3	4862.7	-3.646	0.000	1
chrec2:262065	69.8	2071.7	-2.445	0.000	1
chrec2:2754242	68.6	1408.5	-1.914	0.000	1
chrec2:3109037	68.6	2318.5	-2.633	0.000	1
chrec2:3756167	68.5	1531.0	-2.038	0.000	1
chrec2:1032117	67.5	2914.6	-2.987	0.000	1
chrec2:1289226	67.4	3209.9	-3.128	0.000	1
chrec2:3457053	66.7	1937.7	-2.414	0.000	1
chrec2:2060183	65.3	4011.0	-3.495	0.000	1
chrec2:2997688	64.3	1884.9	-2.428	0.000	1
chrec2:781276	63.3	3799.6	-3.462	0.000	1
chrec2:259486	61.7	1037.6	-1.627	0.000	1
chrec2:780939	61.7	2022.3	-2.590	0.000	1
chrec2:2724761	61.4	3899.7	-3.545	0.000	1
chrec2:236924	61.2	2511.9	-2.914	0.000	1
chrec2:3691291	60.8	3128.8	-3.239	0.000	1
chrec2:2064776	59.2	383.2	-0.250	0.000	1
chrec2:4336239	56.1	557.3	-0.866	0.000	1
chrec2:3691135	55.3	4133.1	-3.779	0.000	1
chrec2:3209373	54.8	1254.3	-2.070	0.000	1
chrec2:3378642	54.5	1145.5	-1.949	0.000	1
chrec2:3321962	54.3	2708.1	-3.196	0.000	1
chrec2:4367208	54.2	2458.4	-3.057	0.000	1
chrec2:3308559	53.5	1160.7	-1.994	0.000	1
chrec2:3399757	52.9	295.3	-0.035	0.000	1
chrec2:4429716	51.8	1048.2	-1.893	0.000	1
chrec2:4166017	50.4	542.4	-0.983	0.000	1
chrec2:3243457	50.2	305.2	-0.159	0.000	1
chrec2:926419	49.9	2369.1	-3.123	0.000	1
chrec2:2289547	49.2	1442.4	-2.428	0.000	1
chrec2:3458321	44.5	1144.0	-2.238	0.000	1
chrec2:106508	44.3	947.1	-1.974	0.000	1
chrec2:1051119	43.1	755.2	-1.685	0.000	1
chrec2:3828757	42.5	1443.1	-2.639	0.000	1
chrec2:4165802	42.1	1026.9	-2.164	0.000	1
chrec2:3308259	41.0	924.8	-2.049	0.000	1
chrec2:3377418	40.0	705.2	-1.694	0.000	1
chrec2:3725244	36.1	1363.5	-2.792	0.000	1
chrec2:3353913	36.0	390.9	-0.997	0.000	1
chrec2:4188537	33.3	693.6	-1.933	0.000	1
chrec2:1910164	32.6	203.1	-0.196	0.000	1
chrec2:3686415	32.3	258.4	-0.554	0.000	1
chrec2:4335981	32.1	304.8	-0.800	0.000	1
chrec2:1020604	31.9	689.8	-1.988	0.000	1
chrec2:781519	31.3	2400.7	-3.818	0.000	1
chrec2:1097899	30.8	1181.7	-2.818	0.000	1
chrec2:697052	30.7	1115.4	-2.737	0.000	1
chrec2:2754398	30.3	621.6	-1.916	0.000	1
chrec2:2723549	29.5	264.1	-0.717	0.000	1
chrec2:259301	29.4	285.4	-0.836	0.000	1
chrec2:2409603	29.3	197.7	-0.308	0.000	1
chrec2:697592	28.7	1361.9	-3.122	0.000	1
chrec2:1612443	27.6	190.8	-0.343	0.000	1
chrec2:1085383	27.6	407.8	-1.442	0.000	1
chrec2:3509783	27.6	813.8	-2.439	0.000	1
chrec2:16953	27.5	427.0	-1.512	0.000	1
chrec2:3385332	27.3	235.3	-0.660	0.000	1
chrec2:1302393	27.2	262.3	-0.822	0.000	1
chrec2:2115969	26.8	173.0	-0.246	0.000	1
chrec2:3054701	26.5	843.4	-2.548	0.000	1
chrec2:4208655	26.3	355.8	-1.315	0.000	1
chrec2:2724403	26.1	310.6	-1.127	0.000	1
chrec2:4192202	25.5	699.7	-2.331	0.000	1
chrec2:3650257	24.1	461.7	-1.817	0.000	1
chrec2:3328675	23.8	314.6	-1.277	0.000	1
chrec2:3054840	23.7	685.8	-2.408	0.000	1
chrec2:2285781	23.7	504.2	-1.967	0.000	1
chrec2:2045705	23.4	775.2	-2.605	0.000	1
chrec2:4624251	21.9	463.3	-1.955	0.000	1
chrec2:3716961	21.9	225.5	-0.917	0.000	1
chrec2:4472230	21.9	1421.6	-3.575	0.000	1
chrec2:3327084	21.6	188.1	-0.677	0.000	1
chrec2:3757720	21.6	143.2	-0.286	0.000	1
chrec2:1620815	21.6	375.4	-1.677	0.000	1
chrec2:4556181	21.2	133.9	-0.212	0.000	1
chrec2:3726367	21.1	986.7	-3.102	0.000	1
chrec2:2908389	20.6	410.8	-1.876	0.000	1
chrec2:451056	20.4	173.3	-0.641	0.000	1
chrec2:2632746	19.4	551.4	-2.386	0.000	1
chrec2:3728565	16.3	297.5	-1.745	0.000	1
