### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:1787184	S
chrec2:1959691	S
chrec2:1713926	S
chrec2:2357084	S
chrec2:3939198	S
chrec2:666666	S
chrec2:268515	S
chrec2:1019284	S
chrec2:4476039	S
chrec2:3084713	S
chrec2:771144	S
chrec2:1272741	S
chrec2:3289413	S
chrec2:743272	S
chrec2:2790342	S
chrec2:2900549	S
chrec2:453699	S
chrec2:2789915	S
chrec2:972077	S
chrec2:2331965	S
chrec2:646398	S
chrec2:1092778	S
chrec2:3065791	S
chrec2:2391954	S
chrec2:3211846	S
chrec2:1356256	S
chrec2:3277304	S
chrec2:1484733	S
chrec2:3920801	S
chrec2:1546059	S
chrec2:1702031	S
chrec2:3955338	S
chrec2:4333092	S
chrec2:4237271	S
chrec2:1903609	S
chrec2:4001158	S
chrec2:868569	S
chrec2:1346818	S
chrec2:657567	S
chrec2:910091	S
chrec2:4388315	S
chrec2:3359430	S
chrec2:1348045	S
chrec2:3574977	S
chrec2:1833833	S
chrec2:1795252	S
chrec2:1269425	S
chrec2:4455180	S
chrec2:1539937	S
chrec2:4496337	S
chrec2:4355961	S
chrec2:2565287	S
chrec2:3021970	S
chrec2:2496699	S
chrec2:1939430	S
chrec2:4160012	S
chrec2:1043827	S
chrec2:3962658	S
chrec2:2376307	S
chrec2:234765	S
chrec2:3594061	S
chrec2:1228346	S
chrec2:3954821	S
chrec2:677404	S
chrec2:4186455	S
chrec2:1752136	S
chrec2:641111	S
chrec2:2040580	S
chrec2:2386728	S
chrec2:2231883	S
chrec2:1052371	S
chrec2:4060020	S
chrec2:614455	S
chrec2:1412770	S
chrec2:2920565	S
chrec2:3738600	S
chrec2:1822942	S
chrec2:1770705	S
chrec2:913191	S
chrec2:710528	S
chrec2:2886583	S
chrec2:1300070	S
chrec2:4375204	S
chrec2:3406370	S
chrec2:3038761	S
chrec2:3017878	S
chrec2:4108765	S
chrec2:1162906	S
chrec2:1679749	S
chrec2:4329117	S
chrec2:3353653	S
chrec2:3806322	S
chrec2:4230668	S
chrec2:689645	S
chrec2:142802	S
chrec2:965877	S
chrec2:2007252	S
chrec2:771469	S
chrec2:119127	S
chrec2:4009212	S
chrec2:3360593	S
chrec2:4302082	S
chrec2:3587489	S
chrec2:4438654	S
chrec2:1961506	S
chrec2:2367029	S
chrec2:4401175	S
chrec2:2507303	S
chrec2:962871	S
chrec2:4423771	S
chrec2:4089395	S
chrec2:4002910	S
chrec2:1669701	S
chrec2:17292	S
chrec2:476087	S
chrec2:3028401	S
chrec2:1275188	S
chrec2:3147725	S
chrec2:2681476	S
chrec2:3540958	S
chrec2:4136196	S
chrec2:2099978	S
chrec2:3575199	S
chrec2:4128729	S
chrec2:2426473	S
chrec2:4384320	S
chrec2:711656	S
chrec2:3973058	S
chrec2:2431161	S
chrec2:4634231	S
chrec2:1504275	S
chrec2:1447134	S
chrec2:1951333	S
chrec2:1578245	S
chrec2:1697951	S
chrec2:845926	S
chrec2:2148953	S
chrec2:897177	S
chrec2:3028571	S
chrec2:1864268	S
chrec2:4014790	S
chrec2:3686475	S
chrec2:2314929	S
chrec2:1660523	S
chrec2:2188244	S
chrec2:1340219	S
chrec2:1218768	S
chrec2:4272994	S
chrec2:687652	S
chrec2:418007	S
chrec2:2378228	S
chrec2:1632023	S
chrec2:3155124	S
chrec2:1167237	S
chrec2:1085227	S
chrec2:704370	S
chrec2:3212740	S
chrec2:4081614	S
chrec2:1458769	S
chrec2:2306686	S
chrec2:3688838	S
chrec2:137602	S
chrec2:2410113	S
chrec2:4068225	S
chrec2:2275817	S
chrec2:4501451	S
chrec2:4582863	S
chrec2:3634197	S
chrec2:2369855	S
chrec2:1680431	S
chrec2:3800784	S
chrec2:2932902	S
chrec2:1393469	S
chrec2:4173730	S
chrec2:4350263	S
chrec2:64039	S
chrec2:2535310	S
chrec2:1796900	S
chrec2:4217985	S
chrec2:4578594	S
chrec2:2694632	S
chrec2:2927378	S
chrec2:1471047	S
chrec2:3273126	S
chrec2:3008000	S
chrec2:1488435	S
chrec2:184866	S
chrec2:2869765	S
chrec2:2658411	S
chrec2:4546473	S
chrec2:2998252	S
chrec2:145971	S
chrec2:1406358	S
chrec2:821448	S
chrec2:1153132	S
chrec2:2941006	S
chrec2:851572	S
chrec2:1216331	S
chrec2:2542669	S
chrec2:634634	S
chrec2:3989757	S
chrec2:2053656	S
chrec2:3993790	S
chrec2:2375	S
chrec2:2821782	S
chrec2:18739	S
chrec2:1248400	S
chrec2:883857	S
chrec2:169220	S
chrec2:541345	S
chrec2:2391660	S
chrec2:2874380	S
chrec2:2749974	S
chrec2:1786171	S
chrec2:3813002	S
chrec2:1215789	S
chrec2:2753177	S
chrec2:901118	S
chrec2:2354942	S
chrec2:4559477	S
chrec2:4177335	S
chrec2:3394004	S
chrec2:1973992	S
chrec2:4599839	S
chrec2:3157228	S
chrec2:1804994	S
chrec2:4000824	S
chrec2:4343341	S
chrec2:4025395	S
chrec2:3983546	S
chrec2:2759044	S
chrec2:2040816	S
chrec2:1130159	S
chrec2:1972614	S
chrec2:1343236	S
chrec2:4087774	S
chrec2:4355727	S
chrec2:2063532	S
chrec2:3072831	S
chrec2:2867809	S
chrec2:2322760	S
chrec2:4186737	S
chrec2:4096622	S
chrec2:1797232	S
chrec2:992512	S
chrec2:209800	S
chrec2:2466508	S
chrec2:2872950	S
chrec2:1721067	S
chrec2:3088921	S
chrec2:3487934	S
chrec2:2358133	S
chrec2:1065415	S
chrec2:4309478	S
chrec2:2944556	S
chrec2:78648	S
chrec2:2514722	S
chrec2:54746	S
chrec2:3131669	S
chrec2:1891040	S
chrec2:1862625	S
chrec2:376861	S
chrec2:2977711	S
chrec2:2432248	S
chrec2:3013193	S
chrec2:1911445	S
chrec2:3594540	S
chrec2:667229	S
chrec2:4475950	S
chrec2:1347408	S
chrec2:3183564	S
chrec2:2318312	S
chrec2:3956988	S
chrec2:1568675	S
chrec2:1518830	S
chrec2:1641841	S
chrec2:1011767	S
chrec2:2235921	S
chrec2:3715761	S
chrec2:1416971	S
chrec2:2778664	S
chrec2:721036	S
chrec2:3677444	S
chrec2:2511180	S
chrec2:2529488	S
chrec2:2010942	S
chrec2:528362	S
chrec2:3320410	S
chrec2:3662605	S
chrec2:1102855	S
chrec2:3914645	S
chrec2:601946	S
chrec2:2369501	S
chrec2:2716143	S
chrec2:248947	S
chrec2:414275	S
chrec2:3203935	S
chrec2:1616251	S
chrec2:1905609	S
chrec2:3585731	S
chrec2:606582	S
chrec2:3057610	S
chrec2:1930561	S
chrec2:3087340	S
chrec2:426582	S
chrec2:4366927	S
chrec2:817277	S
chrec2:234939	S
chrec2:3342892	S
chrec2:2650746	S
chrec2:453652	S
chrec2:1250123	S
chrec2:1146202	S
chrec2:504110	S
chrec2:594520	S
chrec2:2286139	S
chrec2:4233933	S
chrec2:3561765	S
chrec2:4386897	S
chrec2:1985887	S
chrec2:595008	S
chrec2:4345314	S
chrec2:1332092	S
chrec2:768879	S
chrec2:4209172	S
chrec2:2584933	S
chrec2:3926444	S
chrec2:170987	S
chrec2:1782303	S
chrec2:3201608	S
chrec2:3849019	S
chrec2:3903520	S
chrec2:1684795	S
chrec2:3806948	S
chrec2:108124	S
chrec2:643426	S
chrec2:2663884	S
chrec2:4400497	S
chrec2:1916580	S
chrec2:1292388	S
chrec2:195400	S
chrec2:4468065	S
chrec2:3397691	S
chrec2:2914262	S
chrec2:2045436	S
chrec2:3869169	S
chrec2:2374108	S
chrec2:4616226	S
chrec2:4470858	S
chrec2:1672935	S
chrec2:1096806	S
chrec2:3489712	S
chrec2:4179182	S
chrec2:2291904	S
chrec2:3947806	S
chrec2:3800572	S
chrec2:3140441	S
chrec2:3832761	S
chrec2:1167601	S
chrec2:1317936	S
chrec2:3186658	S
chrec2:4093801	S
chrec2:4432900	S
chrec2:1324676	S
chrec2:216562	S
chrec2:4539159	S
chrec2:3274416	S
chrec2:1493366	S
chrec2:268917	S
chrec2:1815408	S
chrec2:2625488	S
chrec2:590016	S
chrec2:782997	S
chrec2:4378620	S
chrec2:3379859	S
chrec2:1719429	S
chrec2:2174941	S
chrec2:4131015	S
chrec2:3758089	S
chrec2:641479	S
chrec2:1809190	S
chrec2:1555421	S
chrec2:3821043	S
chrec2:73296	S
chrec2:3849913	S
chrec2:685670	S
chrec2:1746636	S
chrec2:3494320	S
chrec2:2657598	S
chrec2:3398375	S
chrec2:3538078	S
chrec2:2927922	S
chrec2:3806705	S
chrec2:3958251	S
chrec2:3083807	S
chrec2:1629216	S
chrec2:2518595	S
chrec2:3580391	S
chrec2:2207118	S
chrec2:812488	S
chrec2:2948908	S
chrec2:507525	S
chrec2:4449135	S
chrec2:1392383	S
chrec2:2762501	S
chrec2:1464367	S
chrec2:1180817	S
chrec2:70269	S
chrec2:49931	S
chrec2:2100387	S
chrec2:1558134	S
chrec2:1260215	S
chrec2:4426764	S
chrec2:3485608	S
chrec2:232515	S
chrec2:2063700	S
chrec2:1524862	S
chrec2:3933557	S
chrec2:3408643	S
chrec2:1820612	S
chrec2:2052804	S
chrec2:85681	S
chrec2:4459538	S
chrec2:1496362	S
chrec2:3906622	S
chrec2:4202383	S
chrec2:580938	S
chrec2:92433	S
chrec2:3390916	S
chrec2:4338758	S
chrec2:3186343	S
chrec2:2496495	S
chrec2:930142	S
chrec2:3173934	S
chrec2:1047565	S
chrec2:681967	S
chrec2:1545663	S
chrec2:3686257	S
chrec2:1880071	S
chrec2:1004550	S
chrec2:4148646	S
chrec2:25294	S
chrec2:887922	S
chrec2:2483010	S
chrec2:3626470	S
chrec2:1739230	S
chrec2:2197984	S
chrec2:4109412	S
chrec2:4066716	S
chrec2:877854	S
chrec2:3299732	S
chrec2:4555907	S
chrec2:3776829	S
chrec2:3169315	S
chrec2:3444069	S
chrec2:59457	S
chrec2:724835	S
chrec2:1585086	S
chrec2:3968369	S
chrec2:3821712	S
chrec2:4445036	S
chrec2:135579	S
chrec2:858962	S
chrec2:1548921	S
chrec2:1127740	S
chrec2:3347839	S
chrec2:1125011	S
chrec2:4143411	S
chrec2:1375709	S
chrec2:1015544	S
chrec2:4543179	S
chrec2:1577379	S
chrec2:4083016	S
chrec2:1444744	S
chrec2:4155939	S
chrec2:1703278	S
chrec2:1808012	S
chrec2:1625689	S
chrec2:4173325	S
chrec2:3831329	S
chrec2:748713	S
chrec2:4063373	S
chrec2:4416257	S
chrec2:1409506	S
chrec2:1107921	S
chrec2:91363	S
chrec2:3350173	S
chrec2:4591425	S
chrec2:3583444	S
chrec2:4329699	S
chrec2:1455291	S
chrec2:4053591	S
chrec2:3253170	S
chrec2:1954019	S
chrec2:3563426	S
chrec2:1601643	S
chrec2:4574222	S
chrec2:3188974	S
chrec2:915784	S
chrec2:3944699	S
chrec2:42830	S
chrec2:2013837	S
chrec2:403314	S
chrec2:3240414	S
chrec2:4349408	S
chrec2:3195769	S
chrec2:4133059	S
chrec2:4083200	S
chrec2:2236905	S
chrec2:1853317	S
chrec2:1249904	S
chrec2:895801	S
chrec2:834594	S
chrec2:255618	S
chrec2:2971454	S
chrec2:2953713	S
chrec2:915104	S
chrec2:162560	S
chrec2:1296278	S
chrec2:2883343	S
chrec2:2940816	S
chrec2:4413883	S
chrec2:2917913	S
chrec2:1931409	S
chrec2:4030148	S
chrec2:4592880	S
chrec2:4237598	S
chrec2:2945647	S
chrec2:1253430	S
chrec2:3151707	S
chrec2:1295407	S
chrec2:75988	S
chrec2:3056520	S
chrec2:3520078	S
chrec2:265333	S
chrec2:3524723	S
chrec2:489936	S
chrec2:1850097	S
chrec2:1345235	S
chrec2:4120669	S
chrec2:3710841	S
chrec2:2919217	S
chrec2:3461540	S
chrec2:1237664	S
chrec2:4055905	S
chrec2:4526431	S
chrec2:1118187	S
chrec2:3998658	S
chrec2:2483679	S
chrec2:1030262	S
chrec2:991920	S
chrec2:2832852	S
chrec2:838339	S
chrec2:1582704	S
chrec2:989717	S
chrec2:430056	S
chrec2:1345312	S
chrec2:3320688	S
chrec2:1567846	S
chrec2:2509360	S
chrec2:4150117	S
chrec2:4505902	S
chrec2:3191095	S
chrec2:935060	S
chrec2:599077	S
chrec2:3614972	S
chrec2:4471253	S
chrec2:476977	S
chrec2:933969	S
chrec2:128598	S
chrec2:1790919	S
chrec2:2647416	S
chrec2:1648222	S
chrec2:923175	S
chrec2:2244389	S
chrec2:3903053	S
chrec2:3127704	S
chrec2:2522452	S
chrec2:4372881	S
chrec2:702305	S
chrec2:4078008	S
chrec2:3549051	S
chrec2:196544	S
chrec2:4433460	S
chrec2:1602055	S
chrec2:2243674	S
chrec2:1088923	S
chrec2:1573903	S
chrec2:2392700	S
chrec2:2584301	S
chrec2:3706702	S
chrec2:1858259	S
chrec2:651259	S
chrec2:2202851	S
chrec2:3508949	S
chrec2:2139598	S
chrec2:2665202	S
chrec2:455531	S
chrec2:601267	S
chrec2:117649	S
chrec2:1828922	S
chrec2:2992020	S
chrec2:873762	S
chrec2:2056240	S
chrec2:949647	S
chrec2:3930978	S
chrec2:1794507	S
chrec2:374845	S
chrec2:2850970	S
chrec2:1229743	S
chrec2:1368661	S
chrec2:2444174	S
chrec2:1388406	S
chrec2:3574597	S
chrec2:1434326	S
chrec2:3517219	S
chrec2:1577043	S
chrec2:3123953	S
chrec2:1685217	S
chrec2:2454058	S
chrec2:3300028	S
chrec2:663038	S
chrec2:955010	S
chrec2:144097	S
chrec2:910725	S
chrec2:1001260	S
chrec2:1814163	S
chrec2:2274044	S
chrec2:4133761	S
chrec2:4442756	S
chrec2:220923	S
chrec2:1499338	S
chrec2:3635188	S
chrec2:4444394	S
chrec2:4092963	S
chrec2:1600435	S
chrec2:2014594	S
chrec2:701021	S
chrec2:3037216	S
chrec2:1040031	S
chrec2:507636	S
chrec2:1956192	S
chrec2:3492916	S
chrec2:3403318	S
chrec2:603815	S
chrec2:4315231	S
chrec2:1852566	S
chrec2:1842300	S
chrec2:669957	S
chrec2:1570515	S
chrec2:1807856	S
chrec2:1738787	S
chrec2:2883935	S
chrec2:3539594	S
chrec2:2157055	S
chrec2:2143105	S
chrec2:1952539	S
chrec2:3839469	S
chrec2:1994892	S
chrec2:4031168	S
chrec2:4025848	S
chrec2:4484060	S
chrec2:1300940	S
chrec2:1258143	S
chrec2:1794091	S
chrec2:609385	S
chrec2:3026943	S
chrec2:4381	S
chrec2:412239	S
chrec2:838494	S
chrec2:3011388	S
chrec2:2442465	S
chrec2:2919420	S
chrec2:784148	S
chrec2:1934459	S
chrec2:4393835	S
chrec2:1425452	S
chrec2:4317331	S
chrec2:641320	S
chrec2:4560634	S
chrec2:3593087	S
chrec2:4303867	S
chrec2:4179421	S
chrec2:2291713	S
chrec2:3286885	S
chrec2:2401119	S
chrec2:2370699	S
chrec2:2880328	S
chrec2:102617	S
chrec2:3480265	S
chrec2:2983307	S
chrec2:4203676	S
chrec2:2181080	S
chrec2:2471635	S
chrec2:711900	S
chrec2:3754940	S
chrec2:2050910	S
chrec2:148128	S
chrec2:4334919	S
chrec2:3472445	S
chrec2:2915858	S
chrec2:2540918	S
chrec2:3076441	S
chrec2:1215293	S
chrec2:1780877	S
chrec2:443453	S
chrec2:4331697	S
chrec2:4411259	S
chrec2:84556	S
chrec2:2008762	S
chrec2:1396763	S
chrec2:4374526	S
chrec2:4000544	S
chrec2:2519144	S
chrec2:1115038	S
chrec2:145380	S
chrec2:1498388	S
chrec2:4269342	S
chrec2:766753	S
chrec2:3225661	S
chrec2:2089439	S
chrec2:4501783	S
chrec2:993658	S
chrec2:3389417	S
chrec2:1960582	S
chrec2:2262368	S
chrec2:4107640	S
chrec2:1636394	S
chrec2:2046180	S
chrec2:1453452	S
chrec2:3888845	S
chrec2:894059	S
chrec2:4243325	S
chrec2:532448	S
chrec2:4507500	S
chrec2:269807	S
chrec2:1670386	S
chrec2:2984315	S
chrec2:4107859	S
chrec2:2688310	S
chrec2:2976848	S
chrec2:4300590	S
chrec2:631403	S
chrec2:2784543	S
chrec2:3819417	S
chrec2:4137034	S
chrec2:1811473	S
chrec2:2061720	S
chrec2:575952	S
chrec2:2520463	S
chrec2:4142609	S
chrec2:902860	S
chrec2:3346137	S
chrec2:4477602	S
chrec2:30839	S
chrec2:850247	S
chrec2:4327101	S
chrec2:2916894	S
chrec2:3682895	S
chrec2:842038	S
chrec2:2690054	S
chrec2:3776575	S
chrec2:1145173	S
chrec2:1686757	S
chrec2:2422675	S
chrec2:2313068	S
chrec2:1355207	S
chrec2:16565	S
chrec2:2678479	S
chrec2:1178553	S
chrec2:990949	S
chrec2:2749496	S
chrec2:3704738	S
chrec2:2489982	S
chrec2:178003	S
chrec2:3033951	S
chrec2:1372854	S
chrec2:4424903	S
chrec2:410151	S
chrec2:1826756	S
chrec2:634351	S
chrec2:1825094	S
chrec2:1063760	S
chrec2:4267407	S
chrec2:2520898	S
chrec2:3852583	S
chrec2:832759	S
chrec2:28592	S
chrec2:4506475	S
chrec2:2486886	S
chrec2:4176800	S
chrec2:3063330	S
chrec2:3298939	S
chrec2:606816	S
chrec2:1013462	S
chrec2:2841731	S
chrec2:4114576	S
chrec2:4642944	S
chrec2:184214	S
chrec2:3081146	S
chrec2:3545701	S
chrec2:2101463	S
chrec2:3984244	S
chrec2:4537863	S
chrec2:3224462	S
chrec2:2295093	S
chrec2:2501095	S
chrec2:1410380	S
chrec2:4493169	S
chrec2:3277108	S
chrec2:1398961	S
chrec2:3764107	S
chrec2:4546349	S
chrec2:2293876	S
chrec2:1949787	S
chrec2:1501596	S
chrec2:1967262	S
chrec2:1549998	S
chrec2:1729147	S
chrec2:1324046	S
chrec2:3151874	S
chrec2:712574	S
chrec2:1186965	S
chrec2:2180593	S
chrec2:3699139	S
chrec2:3605490	S
chrec2:3103056	S
chrec2:2422868	S
chrec2:970202	S
chrec2:1678615	S
chrec2:4608402	S
chrec2:2667073	S
chrec2:611290	S
chrec2:2229549	S
chrec2:460929	S
chrec2:2998721	S
chrec2:2489258	S
chrec2:3341454	S
chrec2:1654681	S
chrec2:1067986	S
chrec2:3263773	S
chrec2:4437756	S
chrec2:58143	S
chrec2:1634351	S
chrec2:3107934	S
chrec2:1650876	S
chrec2:2042950	S
chrec2:2718346	S
chrec2:3883797	S
chrec2:2689749	S
chrec2:1912792	S
chrec2:4352607	S
chrec2:3806041	S
chrec2:4422124	S
chrec2:583169	S
chrec2:2035973	S
chrec2:2875220	S
chrec2:3351050	S
chrec2:2130479	S
chrec2:2695796	S
chrec2:2712139	S
chrec2:3198564	S
chrec2:2637559	S
chrec2:1598869	S
chrec2:4135651	S
chrec2:4185000	S
chrec2:1676757	S
chrec2:452739	S
chrec2:1006486	S
chrec2:1436374	S
chrec2:2635959	S
chrec2:1528384	S
chrec2:3899413	S
chrec2:1706172	S
chrec2:1299797	S
chrec2:3873784	S
chrec2:2985846	S
chrec2:4208100	S
chrec2:3420800	S
chrec2:958838	S
chrec2:746529	S
chrec2:592459	S
chrec2:1337455	S
chrec2:2556198	S
chrec2:2090250	S
chrec2:45274	S
chrec2:748297	S
chrec2:4029408	S
chrec2:2311840	S
chrec2:3864340	S
chrec2:2005048	S
chrec2:476214	S
chrec2:2764649	S
chrec2:3032111	S
chrec2:605761	S
chrec2:2398414	S
chrec2:4125518	S
chrec2:2112549	S
chrec2:3375396	S
chrec2:3821867	S
chrec2:3039791	S
chrec2:2382214	S
chrec2:2153468	S
chrec2:1525940	S
chrec2:3623642	S
chrec2:3865769	S
chrec2:1152248	S
chrec2:668095	S
chrec2:4553494	S
chrec2:1922810	S
chrec2:1826118	S
chrec2:949425	S
chrec2:1158351	S
chrec2:3947606	S
chrec2:594809	S
chrec2:4251562	S
chrec2:3392527	S
chrec2:3220064	S
chrec2:1294716	S
chrec2:1935172	S
chrec2:1981618	S
chrec2:2905371	S
chrec2:1003334	S
chrec2:2506544	S
chrec2:398595	S
chrec2:3642766	S
chrec2:3223144	S
chrec2:167347	S
chrec2:3055698	S
chrec2:3997280	S
chrec2:1234605	S
chrec2:2115041	S
chrec2:3055469	S
chrec2:2766811	S
chrec2:4290080	S
chrec2:3700399	S
chrec2:3633718	S
chrec2:3612545	S
chrec2:3560267	S
chrec2:4073149	S
chrec2:4629954	S
chrec2:4440935	S
chrec2:2833686	S
chrec2:514821	S
chrec2:3132988	S
chrec2:1502097	S
chrec2:1057182	S
chrec2:770866	S
chrec2:1948183	S
chrec2:1366801	S
chrec2:716099	S
chrec2:4164562	S
chrec2:3816691	S
chrec2:2682805	S
chrec2:3854380	S
chrec2:4599672	S
chrec2:3295944	S
chrec2:2025972	S
chrec2:3128764	S
chrec2:2319477	S
chrec2:3235490	S
chrec2:1717405	S
chrec2:3007412	S
chrec2:1074686	S
chrec2:999857	S
chrec2:2117187	S
chrec2:1196475	S
chrec2:3145535	S
chrec2:3762789	S
chrec2:4441400	S
chrec2:2619661	S
chrec2:3610789	S
chrec2:3331812	S
chrec2:4177843	S
chrec2:85450	S
chrec2:2759874	S
chrec2:984511	S
chrec2:2502134	S
chrec2:1437756	S
chrec2:1701694	S
chrec2:2778841	S
chrec2:2786746	S
chrec2:1228192	S
chrec2:1725951	S
chrec2:400273	S
chrec2:936881	S
chrec2:3109771	S
chrec2:4223103	S
chrec2:2981912	S
chrec2:2859111	S
chrec2:105416	S
chrec2:4074108	S
chrec2:2769291	S
chrec2:3676352	S
chrec2:2269443	S
chrec2:515011	S
chrec2:2774175	S
chrec2:496713	S
chrec2:579820	S
chrec2:4523018	S
chrec2:2476412	S
chrec2:2763270	S
chrec2:1247931	S
chrec2:3851030	S
chrec2:2229364	S
chrec2:2876179	S
chrec2:2215696	S
chrec2:2408510	S
chrec2:4621856	S
chrec2:3164787	S
chrec2:4541131	S
chrec2:3566290	S
chrec2:1917253	S
chrec2:1217621	S
chrec2:2986157	S
chrec2:3479772	S
chrec2:791248	S
chrec2:3200270	S
chrec2:1532206	S
chrec2:202568	S
chrec2:2196952	S
chrec2:4076684	S
chrec2:1424582	S
chrec2:3551220	S
chrec2:3944039	S
chrec2:3508382	S
chrec2:4396302	S
chrec2:2316340	S
chrec2:2539514	S
chrec2:1984491	S
chrec2:3981966	S
chrec2:3684478	S
chrec2:2721058	S
chrec2:1564523	S
chrec2:4364942	S
chrec2:719077	S
chrec2:2604872	S
chrec2:3801161	S
chrec2:2232225	S
chrec2:4575428	S
chrec2:2806915	S
chrec2:3211684	S
chrec2:2780619	S
chrec2:2928219	S
chrec2:4471940	S
chrec2:4219313	S
chrec2:2026198	S
chrec2:3318525	S
chrec2:671149	S
chrec2:4316161	S
chrec2:3632470	S
chrec2:608409	S
chrec2:1843172	S
chrec2:1381228	S
chrec2:4320153	S
chrec2:253086	S
chrec2:2399927	S
chrec2:1878209	S
chrec2:2973664	S
chrec2:4400250	S
chrec2:676477	S
chrec2:774975	S
chrec2:245576	S
chrec2:2125076	S
chrec2:3922896	S
chrec2:485806	S
chrec2:3291596	S
chrec2:3024730	S
chrec2:3275015	S
chrec2:4109019	S
chrec2:401959	S
chrec2:2100104	S
chrec2:1346281	S
chrec2:3183816	S
chrec2:4147324	S
chrec2:1892224	S
chrec2:179912	S
chrec2:3023982	S
chrec2:1481128	S
chrec2:3190219	S
chrec2:3779745	S
chrec2:1766466	S
chrec2:4607818	S
chrec2:2603979	S
chrec2:2947791	S
chrec2:675410	S
chrec2:3872574	S
chrec2:1015958	S
chrec2:891757	S
chrec2:4286132	S
chrec2:4316383	S
chrec2:2749676	S
chrec2:831020	S
chrec2:450989	S
chrec2:2457471	S
chrec2:3640442	S
chrec2:1785739	S
chrec2:1022241	S
chrec2:2195722	S
chrec2:1014752	S
chrec2:1638187	S
chrec2:1039077	S
chrec2:206123	S
chrec2:813650	S
chrec2:2956403	S
chrec2:4426039	S
chrec2:2072642	S
chrec2:1679312	S
chrec2:1980199	S
chrec2:1009476	S
chrec2:1634182	S
chrec2:3932199	S
chrec2:3679508	S
chrec2:2642871	S
chrec2:4440750	S
chrec2:2491235	S
chrec2:1603569	S
chrec2:3446706	S
chrec2:462607	S
chrec2:3512120	S
chrec2:3603639	S
chrec2:3101823	S
chrec2:1868286	S
chrec2:3202865	S
chrec2:1722125	S
chrec2:3829932	S
chrec2:3177181	S
chrec2:1822107	S
chrec2:4222781	S
chrec2:1289647	S
chrec2:2695207	S
chrec2:1651534	S
chrec2:532886	S
chrec2:4262017	S
chrec2:2129318	S
chrec2:590357	S
chrec2:2244120	S
chrec2:1271609	S
chrec2:2640309	S
chrec2:4124561	S
chrec2:4565471	S
chrec2:3590754	S
chrec2:582077	S
chrec2:1341836	S
chrec2:192438	S
chrec2:194830	S
chrec2:3348169	S
chrec2:2421569	S
chrec2:2032756	S
chrec2:2044995	S
chrec2:1961783	S
chrec2:2974899	S
chrec2:151305	S
chrec2:699894	S
chrec2:1341447	S
chrec2:579434	S
chrec2:2635484	S
chrec2:159395	S
chrec2:2576358	S
chrec2:2711376	S
chrec2:2153989	S
chrec2:3071038	S
chrec2:2538537	S
chrec2:1139933	S
chrec2:3968766	S
chrec2:1919100	S
chrec2:2931007	S
chrec2:3130391	S
chrec2:4590983	S
chrec2:2608828	S
chrec2:3861448	S
chrec2:1669879	S
chrec2:971787	S
chrec2:3827126	S
chrec2:4141104	S
chrec2:1914517	S
chrec2:3996320	S
chrec2:1742837	S
chrec2:1086040	S
chrec2:665790	S
chrec2:3399430	S
chrec2:714317	S
chrec2:3829469	S
chrec2:4029916	S
chrec2:1388896	S
chrec2:3245335	S
chrec2:4432383	S
chrec2:2462476	S
chrec2:3175586	S
chrec2:4421901	S
chrec2:3931447	S
chrec2:3830349	S
chrec2:2496902	S
chrec2:104948	S
chrec2:873124	S
chrec2:421386	S
chrec2:4294320	S
chrec2:740235	S
chrec2:3417825	S
chrec2:516454	S
chrec2:1562664	S
chrec2:3001415	S
chrec2:3016526	S
chrec2:3919914	S
chrec2:4593404	S
chrec2:167900	S
chrec2:2504019	S
chrec2:2386084	S
chrec2:2890734	S
chrec2:2413487	S
chrec2:3351278	S
chrec2:1257592	S
chrec2:3898759	S
chrec2:4530974	S
chrec2:2734879	S
chrec2:2710324	S
chrec2:3540125	S
chrec2:4283999	S
chrec2:2060667	S
chrec2:389675	S
chrec2:2832463	S
chrec2:2694847	S
chrec2:4587465	S
chrec2:3545425	S
chrec2:3334621	S
chrec2:3407139	S
chrec2:3180219	S
chrec2:4163632	S
chrec2:1396503	S
chrec2:3774328	S
chrec2:76457	S
chrec2:1888767	S
chrec2:3524505	S
chrec2:3771048	S
chrec2:3914014	S
chrec2:2272929	S
chrec2:1875229	S
chrec2:3059749	S
chrec2:3166513	S
chrec2:1610253	S
chrec2:1715207	S
chrec2:2690313	S
chrec2:2549094	S
chrec2:4348477	S
chrec2:759359	S
chrec2:3683274	S
chrec2:3932714	S
chrec2:3026248	S
chrec2:3964248	S
chrec2:2017633	S
chrec2:3001900	S
chrec2:1665545	S
chrec2:3678692	S
chrec2:11865	S
chrec2:145088	S
chrec2:3311853	S
chrec2:3020855	S
chrec2:2057497	S
chrec2:399068	S
chrec2:2064804	S
chrec2:3316666	S
chrec2:2798861	S
chrec2:3864865	S
chrec2:1465640	S
chrec2:4477892	S
chrec2:4333726	S
chrec2:1574882	S
chrec2:1679962	S
chrec2:1436148	S
chrec2:4416451	S
chrec2:471731	S
chrec2:3302988	S
chrec2:3231768	S
chrec2:2279568	S
chrec2:1628442	S
chrec2:153197	S
chrec2:1618984	S
chrec2:1253249	S
chrec2:3689278	S
