### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	1534228.0	5.708	0.558
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	1534228.0	291723.0	5.7085	0.558
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:2936529	480.7	6.7	3.642	-321.203	1
chrec2:239056	439.0	4.4	4.122	-321.187	1
chrec2:86109	501.3	7.9	3.474	-320.349	1
chrec2:2162810	401.2	2.7	4.714	-319.609	1
chrec2:1479195	399.6	2.8	4.646	-318.669	1
chrec2:3885828	490.1	7.4	3.536	-318.487	1
chrec2:2909047	410.1	3.3	4.432	-318.323	1
chrec2:1005660	448.8	5.2	3.927	-318.103	1
chrec2:2869307	473.7	6.5	3.672	-316.848	1
chrec2:1489661	433.3	4.5	4.073	-316.627	1
chrec2:2849159	715.1	23.4	2.421	-316.612	1
chrec2:3556810	505.3	8.5	3.378	-316.284	1
chrec2:1673589	423.1	4.0	4.228	-316.070	1
chrec2:3994591	478.6	6.9	3.610	-315.880	1
chrec2:3696941	538.9	10.7	3.140	-314.501	1
chrec2:1002184	316.7	0.0	8.307	-314.295	1
chrec2:2131623	453.9	5.6	3.825	-312.982	1
chrec2:2768330	416.7	3.7	4.300	-312.880	1
chrec2:2101682	583.2	13.9	2.873	-312.258	1
chrec2:1617944	484.7	7.7	3.470	-311.545	1
chrec2:3904385	418.2	4.0	4.208	-311.476	1
chrec2:627353	349.1	0.9	8.448	-311.010	1
chrec2:3981191	387.2	2.5	4.769	-310.124	1
chrec2:1809476	446.9	5.4	3.845	-309.578	1
chrec2:518982	535.8	10.9	3.106	-308.909	1
chrec2:1437564	381.2	2.3	4.835	-308.189	1
chrec2:608981	460.1	6.4	3.649	-308.079	1
chrec2:29239	590.3	14.8	2.809	-307.884	1
chrec2:809804	423.5	4.5	4.051	-307.527	1
chrec2:2422455	634.8	18.1	2.620	-307.481	1
chrec2:1325557	389.3	3.0	4.521	-305.729	1
chrec2:2528612	480.6	7.8	3.427	-305.530	1
chrec2:61838	582.8	14.4	2.828	-305.422	1
chrec2:451555	479.0	7.7	3.442	-303.793	1
chrec2:1281251	516.8	10.3	3.135	-302.814	1
chrec2:2850327	465.8	7.1	3.518	-302.715	1
chrec2:3792079	401.1	3.6	4.287	-302.334	1
chrec2:4170589	584.6	15.0	2.772	-301.917	1
chrec2:3026525	512.4	10.1	3.150	-301.729	1
chrec2:4547328	940.7	45.2	1.867	-300.290	1
chrec2:2323598	390.4	3.3	4.377	-299.751	1
chrec2:1904735	351.2	1.5	5.331	-299.519	1
chrec2:58873	772.0	30.0	2.172	-299.383	1
chrec2:83123	337.7	0.9	8.400	-299.371	1
chrec2:4130386	495.7	9.2	3.244	-298.931	1
chrec2:3789565	375.5	2.5	4.729	-298.854	1
chrec2:2243093	392.1	3.5	4.310	-297.330	1
chrec2:1141519	373.6	2.5	4.721	-296.973	1
chrec2:2134203	355.8	1.8	5.125	-296.095	1
chrec2:3706271	417.5	4.9	3.905	-296.059	1
chrec2:3957718	368.3	2.4	4.768	-295.944	1
chrec2:4121455	781.8	31.2	2.134	-295.698	1
chrec2:4011683	347.6	1.5	5.368	-295.695	1
chrec2:3773785	1043.5	55.8	1.712	-295.225	1
chrec2:1553829	453.3	7.0	3.512	-294.837	1
chrec2:3220629	447.8	6.6	3.575	-294.831	1
chrec2:4021309	451.1	6.7	3.554	-294.829	1
chrec2:926068	688.7	23.8	2.344	-294.065	1
chrec2:4596184	863.4	38.8	1.962	-293.857	1
chrec2:4573146	483.5	8.9	3.246	-293.457	1
chrec2:4373193	842.5	37.1	1.991	-293.402	1
chrec2:1351321	373.1	2.6	4.631	-293.403	1
chrec2:411880	432.6	5.8	3.711	-291.500	1
chrec2:4467665	399.3	4.1	4.087	-290.947	1
chrec2:3196632	463.9	7.7	3.393	-290.844	1
chrec2:1966604	318.5	0.6	8.315	-290.703	1
chrec2:2589725	454.9	7.3	3.451	-290.579	1
chrec2:2264366	361.9	2.3	4.768	-290.314	1
chrec2:4602994	555.4	13.9	2.805	-289.695	1
chrec2:1500690	379.3	3.3	4.337	-289.589	1
chrec2:3068706	833.5	36.7	1.994	-289.288	1
chrec2:946124	491.6	9.8	3.137	-288.637	1
chrec2:2433588	494.6	9.9	3.134	-288.054	1
chrec2:2898744	395.4	4.1	4.095	-287.311	1
chrec2:4276392	526.6	12.2	2.918	-287.271	1
chrec2:2364181	398.3	4.3	4.014	-286.978	1
chrec2:4089707	397.7	4.3	4.003	-286.981	1
chrec2:848506	464.0	8.1	3.330	-285.957	1
chrec2:2941915	559.0	14.7	2.735	-285.899	1
chrec2:2365760	368.4	2.8	4.522	-285.248	1
chrec2:3630647	546.9	13.7	2.809	-284.453	1
chrec2:648777	378.0	3.3	4.305	-284.442	1
chrec2:2064054	475.5	9.0	3.208	-283.480	1
chrec2:4561700	389.7	4.1	4.061	-282.763	1
chrec2:1176833	498.4	10.6	3.043	-282.533	1
chrec2:1504004	540.7	13.6	2.802	-282.417	1
chrec2:896679	341.0	1.9	4.974	-281.865	1
chrec2:2899843	348.5	2.1	4.849	-280.841	1
chrec2:3589923	556.5	14.8	2.724	-280.813	1
chrec2:1611590	316.8	0.9	8.307	-280.015	1
chrec2:4103399	517.8	12.2	2.900	-279.939	1
chrec2:2324662	500.1	11.0	2.999	-279.872	1
chrec2:2765634	559.0	15.1	2.699	-279.406	1
chrec2:2361724	360.5	3.0	4.409	-278.742	1
chrec2:4305721	424.5	6.4	3.535	-277.303	1
chrec2:3737094	363.2	3.1	4.360	-277.208	1
chrec2:3503032	493.9	10.8	3.002	-277.062	1
chrec2:1987690	406.1	5.3	3.739	-276.720	1
chrec2:3633132	412.3	5.7	3.664	-276.538	1
chrec2:2212181	350.6	2.5	4.592	-276.392	1
chrec2:1550739	335.2	1.8	5.043	-276.176	1
chrec2:146863	585.4	17.4	2.563	-275.995	1
chrec2:3942366	530.5	13.3	2.800	-275.577	1
chrec2:4359619	602.2	18.8	2.486	-275.109	1
chrec2:4299484	430.6	7.0	3.431	-274.827	1
chrec2:2346216	447.8	7.9	3.307	-274.685	1
chrec2:4387769	394.1	4.7	3.864	-274.506	1
chrec2:2005770	333.2	1.9	4.973	-274.286	1
chrec2:1630454	439.4	7.4	3.373	-274.261	1
chrec2:959890	319.7	1.4	5.323	-274.071	1
chrec2:1486694	344.3	2.4	4.665	-273.429	1
chrec2:3919071	379.2	4.1	4.020	-272.790	1
chrec2:3641018	601.6	19.0	2.474	-272.662	1
chrec2:4419002	314.5	1.1	5.671	-272.631	1
chrec2:2878862	329.8	1.9	4.943	-271.444	1
chrec2:1465237	383.5	4.5	3.897	-271.342	1
chrec2:3086803	598.6	18.9	2.470	-270.393	1
chrec2:3674855	411.1	6.1	3.566	-270.306	1
chrec2:3204782	378.7	4.3	3.957	-269.789	1
chrec2:3213844	445.3	8.2	3.256	-269.750	1
chrec2:2352281	469.6	9.9	3.052	-268.031	1
chrec2:4308974	366.2	3.8	4.094	-267.091	1
chrec2:1059139	365.2	3.8	4.063	-267.094	1
chrec2:1804528	503.9	12.4	2.834	-266.584	1
chrec2:2250330	418.2	6.7	3.452	-266.079	1
chrec2:4249326	335.7	2.4	4.594	-265.929	1
chrec2:2199843	406.1	6.1	3.551	-265.918	1
chrec2:497248	475.9	10.6	2.969	-264.372	1
chrec2:3847772	491.5	11.6	2.888	-264.150	1
chrec2:3276745	431.8	7.8	3.283	-263.410	1
chrec2:2931654	347.8	3.0	4.331	-263.357	1
chrec2:907816	402.4	6.0	3.558	-262.407	1
chrec2:675932	385.7	5.2	3.712	-261.725	1
chrec2:3721424	624.8	22.1	2.306	-261.296	1
chrec2:2451284	384.7	5.3	3.682	-260.838	1
chrec2:2115447	770.6	35.0	1.947	-260.720	1
chrec2:531764	403.1	6.2	3.502	-260.687	1
chrec2:4299823	394.1	5.6	3.621	-260.668	1
chrec2:656202	287.4	0.6	8.167	-260.469	1
chrec2:2554960	476.1	10.9	2.930	-260.179	1
chrec2:3227542	286.2	0.6	8.161	-259.494	1
chrec2:1463997	307.0	1.5	5.136	-257.479	1
chrec2:3152690	436.4	8.5	3.167	-257.467	1
chrec2:4613450	435.7	8.6	3.156	-257.469	1
chrec2:4645434	801.8	38.2	1.877	-257.471	1
chrec2:3822225	549.5	16.5	2.540	-257.144	1
chrec2:2285031	361.0	4.2	3.913	-256.498	1
chrec2:1574460	353.5	3.8	4.038	-256.175	1
chrec2:1482040	308.5	1.7	4.953	-255.412	1
chrec2:4525087	738.2	32.6	1.986	-255.392	1
chrec2:4075000	472.1	11.1	2.897	-254.852	1
chrec2:4044324	304.2	1.5	5.163	-254.627	1
chrec2:4500799	337.8	3.1	4.242	-254.142	1
chrec2:1105542	333.8	2.9	4.322	-253.739	1
chrec2:3025142	382.5	5.5	3.606	-252.771	1
chrec2:3802305	387.1	5.9	3.511	-252.770	1
chrec2:3144547	512.2	14.3	2.645	-252.604	1
chrec2:3526772	666.3	27.0	2.114	-251.368	1
chrec2:3966315	515.9	14.7	2.625	-251.276	1
chrec2:3863868	415.9	7.8	3.218	-249.799	1
chrec2:4387052	462.5	11.0	2.886	-249.580	1
chrec2:775645	421.0	8.2	3.177	-249.403	1
chrec2:1364513	306.4	1.8	4.882	-248.728	1
chrec2:3734956	332.8	3.0	4.282	-248.618	1
chrec2:2237681	368.5	5.0	3.695	-248.513	1
chrec2:3374583	377.4	5.5	3.586	-248.377	1
chrec2:4143644	345.1	3.8	3.980	-248.007	1
chrec2:2877876	297.3	1.4	5.193	-247.960	1
chrec2:4161719	379.1	5.7	3.535	-247.504	1
chrec2:2439614	369.0	5.2	3.637	-246.678	1
chrec2:2891273	380.5	5.8	3.521	-245.779	1
chrec2:1850255	373.9	5.5	3.584	-245.743	1
chrec2:3561512	426.8	8.9	3.070	-245.436	1
chrec2:3207060	309.4	2.3	4.587	-245.161	1
chrec2:629262	316.5	2.6	4.402	-244.713	1
chrec2:1519130	351.0	4.2	3.858	-244.585	1
chrec2:3380542	653.6	26.5	2.113	-244.427	1
chrec2:4099044	488.3	13.3	2.689	-244.141	1
chrec2:4149346	333.9	3.4	4.098	-244.130	1
chrec2:996406	274.5	0.9	8.101	-243.992	1
chrec2:2970130	585.8	21.0	2.289	-243.732	1
chrec2:3763121	406.6	7.6	3.230	-243.670	1
chrec2:3700739	391.9	6.7	3.360	-243.647	1
chrec2:4182913	330.3	3.2	4.186	-243.611	1
chrec2:4361558	445.2	10.3	2.924	-243.179	1
chrec2:1380994	328.6	3.3	4.130	-242.695	1
chrec2:487230	306.6	2.3	4.563	-242.367	1
chrec2:4420621	459.9	11.2	2.844	-242.327	1
chrec2:2068030	493.7	14.0	2.629	-241.443	1
chrec2:3825935	733.9	34.3	1.907	-241.330	1
chrec2:234204	549.1	18.4	2.388	-241.033	1
chrec2:816054	393.7	7.1	3.285	-240.540	1
chrec2:1527846	387.8	6.7	3.331	-240.216	1
chrec2:1058356	358.1	5.0	3.655	-239.680	1
chrec2:1090552	361.5	5.1	3.626	-239.640	1
chrec2:3745707	314.9	2.7	4.359	-239.517	1
chrec2:1804349	586.3	21.4	2.260	-239.146	1
chrec2:4110614	643.4	26.4	2.096	-238.893	1
chrec2:1231497	371.6	5.9	3.463	-238.834	1
chrec2:3442489	368.8	5.7	3.507	-238.786	1
chrec2:3618332	400.3	7.6	3.206	-238.604	1
chrec2:755074	287.5	1.5	5.117	-238.469	1
chrec2:1797464	533.9	17.2	2.446	-238.206	1
chrec2:37351	347.3	4.4	3.790	-238.196	1
chrec2:1554007	391.1	7.0	3.289	-237.995	1
chrec2:3537790	399.3	7.6	3.206	-237.765	1
chrec2:183858	541.1	17.9	2.406	-237.606	1
chrec2:1879303	457.6	11.7	2.780	-237.594	1
chrec2:875804	315.4	3.0	4.215	-237.176	1
chrec2:3699545	572.2	20.5	2.289	-236.657	1
chrec2:4525916	484.7	13.8	2.621	-236.272	1
chrec2:81647	287.8	1.7	4.884	-235.543	1
chrec2:656728	307.9	2.5	4.444	-235.469	1
chrec2:1671390	321.2	3.2	4.137	-235.407	1
chrec2:958495	349.9	4.9	3.657	-235.342	1
chrec2:2034375	534.7	17.9	2.391	-234.770	1
chrec2:3364089	471.1	12.9	2.680	-234.538	1
chrec2:1184149	319.9	3.3	4.102	-234.498	1
chrec2:4175176	348.1	4.9	3.640	-234.461	1
chrec2:3534349	383.2	7.0	3.265	-234.416	1
chrec2:266220	426.5	9.7	2.943	-233.919	1
chrec2:1543977	294.5	1.9	4.727	-233.797	1
chrec2:1253921	235.9	0.0	7.882	-233.797	1
chrec2:4088178	268.9	0.9	8.071	-233.718	1
chrec2:4459170	476.7	13.4	2.638	-233.703	1
chrec2:983318	394.9	7.5	3.198	-233.562	1
chrec2:63041	442.0	11.0	2.811	-233.465	1
chrec2:4038666	532.9	17.7	2.396	-233.297	1
chrec2:1753686	304.5	2.5	4.413	-232.708	1
chrec2:3908196	424.1	9.7	2.939	-232.293	1
chrec2:410929	370.2	6.2	3.398	-232.116	1
chrec2:2809588	451.1	11.6	2.764	-232.026	1
chrec2:4247651	369.2	6.2	3.390	-231.253	1
chrec2:3863295	368.8	6.2	3.378	-231.256	1
chrec2:3390423	444.4	11.4	2.775	-231.129	1
chrec2:1872512	399.2	8.2	3.099	-230.991	1
chrec2:1371354	232.4	0.0	7.860	-230.826	1
chrec2:2577304	380.9	7.0	3.247	-229.513	1
chrec2:3446388	699.7	32.9	1.897	-228.982	1
chrec2:3533470	292.3	2.2	4.566	-228.392	1
chrec2:127633	853.5	47.9	1.642	-228.230	1
chrec2:4254196	460.3	12.6	2.676	-227.777	1
chrec2:4255078	418.3	9.6	2.926	-227.396	1
chrec2:1064200	461.2	12.9	2.647	-226.712	1
chrec2:3974885	908.9	53.9	1.563	-226.271	1
chrec2:1310925	363.4	6.1	3.375	-226.088	1
chrec2:4352382	329.9	4.2	3.771	-225.871	1
chrec2:1657042	400.0	8.7	3.012	-225.255	1
chrec2:3815600	459.1	12.9	2.643	-225.150	1
chrec2:3910693	384.3	7.6	3.144	-225.150	1
chrec2:3369124	385.9	7.9	3.105	-224.577	1
chrec2:243105	318.4	3.7	3.919	-223.677	1
chrec2:2867433	488.5	15.3	2.486	-222.762	1
chrec2:3878249	282.4	1.9	4.672	-222.565	1
chrec2:762839	299.2	2.9	4.175	-221.583	1
chrec2:638171	458.2	13.2	2.601	-220.730	1
chrec2:3155662	348.7	5.6	3.436	-220.558	1
chrec2:2972119	353.7	6.0	3.378	-219.926	1
chrec2:3477160	352.2	6.1	3.336	-219.928	1
chrec2:529154	297.3	2.9	4.177	-219.752	1
chrec2:2294583	387.6	8.5	3.000	-217.475	1
chrec2:1466149	247.0	0.8	7.949	-216.924	1
chrec2:1627588	271.9	1.9	4.641	-216.761	1
chrec2:377582	379.6	7.9	3.071	-216.509	1
chrec2:2908497	916.2	56.5	1.506	-215.898	1
chrec2:4431906	372.0	7.6	3.096	-215.079	1
chrec2:539722	244.7	0.9	7.935	-214.991	1
chrec2:4265225	507.9	17.8	2.323	-214.809	1
chrec2:3004385	399.8	9.6	2.873	-214.796	1
chrec2:4204863	307.6	3.8	3.819	-214.687	1
chrec2:3116626	314.3	4.1	3.763	-214.401	1
chrec2:3047114	314.0	4.1	3.750	-214.403	1
chrec2:632035	283.9	2.6	4.263	-214.224	1
chrec2:3130046	256.6	1.4	5.049	-213.907	1
chrec2:2268827	405.3	10.1	2.809	-213.626	1
chrec2:3508685	524.6	19.4	2.242	-213.325	1
chrec2:856428	499.3	17.2	2.345	-212.936	1
chrec2:1924230	333.4	5.3	3.451	-212.584	1
chrec2:171945	318.3	4.5	3.640	-212.483	1
chrec2:4337120	392.0	9.2	2.893	-212.388	1
chrec2:562532	365.4	7.5	3.090	-212.303	1
chrec2:2413634	301.9	3.7	3.848	-212.195	1
chrec2:1600688	301.8	3.6	3.872	-212.197	1
chrec2:3938873	498.9	17.5	2.319	-211.363	1
chrec2:4591557	554.4	22.2	2.128	-211.258	1
chrec2:1995126	397.9	9.7	2.850	-211.176	1
chrec2:3044575	293.4	3.3	3.972	-210.876	1
chrec2:2712993	480.9	16.1	2.392	-210.859	1
chrec2:2494328	324.7	5.0	3.520	-210.735	1
chrec2:758475	280.3	2.5	4.290	-210.553	1
chrec2:4028819	341.6	6.1	3.293	-210.505	1
chrec2:660685	434.9	12.5	2.604	-210.106	1
chrec2:2463170	308.9	4.1	3.721	-209.976	1
chrec2:1844068	324.6	4.9	3.529	-209.867	1
chrec2:2485281	274.8	2.3	4.364	-209.219	1
chrec2:2595234	251.9	1.3	5.062	-209.171	1
chrec2:2063049	354.6	6.9	3.180	-209.003	1
chrec2:1010657	340.2	6.0	3.313	-208.799	1
chrec2:2855744	280.5	2.8	4.137	-208.276	1
chrec2:2658950	537.9	21.1	2.156	-207.886	1
chrec2:3757327	421.7	11.9	2.636	-207.259	1
chrec2:891377	318.0	4.8	3.527	-207.213	1
chrec2:3434845	467.5	15.3	2.422	-206.964	1
chrec2:3329607	351.2	6.9	3.149	-206.479	1
chrec2:3966990	307.9	4.3	3.640	-206.365	1
chrec2:842627	313.7	4.6	3.576	-206.323	1
chrec2:1964032	381.5	9.1	2.884	-206.324	1
chrec2:3245979	383.6	9.2	2.868	-205.912	1
chrec2:3474187	473.1	16.1	2.364	-204.926	1
chrec2:4163999	420.8	12.1	2.608	-204.658	1
chrec2:2513858	314.6	4.9	3.503	-204.594	1
chrec2:3206994	251.0	1.4	4.969	-204.387	1
chrec2:3190583	358.5	7.7	3.029	-204.289	1
chrec2:3564361	326.8	5.4	3.396	-204.066	1
chrec2:3150556	603.7	27.6	1.940	-203.225	1
chrec2:1722984	319.4	5.1	3.457	-202.982	1
chrec2:719224	257.0	1.9	4.599	-202.739	1
chrec2:3912845	299.2	4.2	3.642	-202.001	1
chrec2:3924595	353.4	7.4	3.058	-201.483	1
chrec2:2252802	373.0	8.8	2.890	-201.051	1
chrec2:1471899	275.9	2.9	4.077	-200.604	1
chrec2:4622984	261.4	2.2	4.349	-200.523	1
chrec2:1277997	294.9	4.0	3.690	-200.305	1
chrec2:459808	496.1	18.4	2.238	-199.999	1
chrec2:2064171	351.3	7.5	3.044	-199.824	1
chrec2:3763624	331.8	6.2	3.219	-199.629	1
chrec2:3844854	323.0	5.8	3.295	-199.058	1
chrec2:4572192	390.2	10.2	2.749	-198.918	1
chrec2:2675331	316.4	5.4	3.364	-198.771	1
chrec2:3719011	580.3	26.0	1.968	-198.724	1
chrec2:3698786	364.9	8.6	2.899	-198.648	1
chrec2:4142926	270.3	2.7	4.107	-198.226	1
chrec2:2133965	232.4	0.9	7.860	-198.184	1
chrec2:1409677	282.3	3.5	3.832	-198.042	1
chrec2:677852	324.0	5.9	3.261	-197.532	1
chrec2:2732951	730.7	40.7	1.654	-196.783	1
chrec2:4218826	305.9	4.8	3.468	-196.756	1
chrec2:1863899	245.3	1.7	4.635	-196.004	1
chrec2:2715265	593.1	27.5	1.917	-195.973	1
chrec2:4349107	330.6	6.3	3.191	-195.635	1
chrec2:1196971	316.2	5.5	3.329	-195.478	1
chrec2:478007	228.9	1.1	5.254	-195.310	1
chrec2:3299272	214.8	0.5	7.747	-195.305	1
chrec2:3828044	314.8	5.6	3.303	-194.622	1
chrec2:3611676	525.0	21.6	2.092	-194.597	1
chrec2:2590159	359.7	8.5	2.894	-194.585	1
chrec2:4475102	560.6	24.7	1.989	-194.373	1
chrec2:981162	227.6	1.0	7.831	-194.358	1
chrec2:2590037	352.1	8.0	2.943	-194.263	1
chrec2:2795716	344.1	7.4	3.022	-194.041	1
chrec2:3491367	264.3	2.8	4.068	-193.676	1
chrec2:4473469	382.5	10.3	2.700	-193.389	1
chrec2:1279469	293.5	4.3	3.592	-193.171	1
chrec2:2090041	335.2	6.8	3.100	-193.103	1
chrec2:2348254	263.2	2.8	4.054	-192.767	1
chrec2:1826335	280.0	3.6	3.751	-192.529	1
chrec2:891246	300.8	4.9	3.435	-192.424	1
chrec2:3738430	315.0	5.7	3.273	-192.243	1
chrec2:2500767	410.6	12.5	2.520	-191.648	1
chrec2:3745503	288.2	4.1	3.613	-191.427	1
chrec2:4244136	361.1	8.9	2.834	-191.365	1
chrec2:966871	343.7	7.6	2.993	-191.089	1
chrec2:270655	298.4	4.9	3.420	-190.691	1
chrec2:2942633	292.3	4.5	3.509	-190.567	1
chrec2:1326646	309.7	5.6	3.279	-190.358	1
chrec2:1823984	325.8	6.5	3.127	-190.029	1
chrec2:3156845	294.6	4.7	3.458	-189.748	1
chrec2:4093855	371.2	9.7	2.743	-189.597	1
chrec2:2510241	267.4	3.0	3.946	-189.481	1
chrec2:862212	238.8	1.7	4.585	-189.465	1
chrec2:4507049	399.0	11.8	2.565	-189.449	1
chrec2:1227835	355.7	8.7	2.847	-189.340	1
chrec2:753782	269.7	3.2	3.871	-189.276	1
chrec2:2953198	275.8	3.5	3.782	-188.083	1
chrec2:4036265	659.9	35.2	1.714	-187.418	1
chrec2:3737280	333.1	7.3	2.999	-187.107	1
chrec2:4512470	282.2	4.2	3.557	-187.035	1
chrec2:1766690	253.7	2.6	4.102	-186.749	1
chrec2:2648326	345.2	8.1	2.899	-186.495	1
chrec2:3000128	256.7	2.8	4.030	-186.408	1
chrec2:2797594	336.4	7.7	2.940	-186.170	1
chrec2:396050	304.5	5.6	3.251	-186.097	1
chrec2:4424003	265.9	3.3	3.827	-185.686	1
chrec2:3799249	310.1	5.8	3.217	-185.663	1
chrec2:3496124	256.0	2.8	4.013	-185.503	1
chrec2:2426303	256.0	2.6	4.082	-185.505	1
chrec2:590575	245.8	2.1	4.341	-184.855	1
chrec2:4172503	282.4	4.3	3.519	-184.425	1
chrec2:3647950	284.5	4.5	3.454	-183.598	1
chrec2:3667609	544.8	25.0	1.931	-183.109	1
chrec2:3948293	293.2	5.0	3.361	-183.038	1
chrec2:3193261	637.6	34.0	1.717	-182.649	1
chrec2:4318485	238.3	2.1	4.343	-182.598	1
chrec2:3582778	322.0	6.9	3.037	-182.314	1
chrec2:830427	210.4	0.8	7.717	-182.278	1
chrec2:2323241	267.8	3.6	3.692	-181.868	1
chrec2:1552131	227.1	1.6	4.676	-181.806	1
chrec2:2127248	271.1	3.7	3.688	-181.807	1
chrec2:1476963	222.3	1.4	4.812	-181.729	1
chrec2:2968144	339.2	8.2	2.863	-181.639	1
chrec2:984827	355.7	9.4	2.730	-181.529	1
chrec2:4303511	270.1	3.7	3.671	-180.926	1
chrec2:3059369	275.8	4.2	3.537	-180.905	1
chrec2:637791	253.8	2.9	3.948	-180.708	1
chrec2:3343368	339.6	8.4	2.829	-180.441	1
chrec2:4219920	301.4	5.6	3.234	-180.368	1
chrec2:3372704	250.4	2.7	4.037	-180.067	1
chrec2:816657	235.7	2.1	4.309	-179.834	1
chrec2:78550	303.4	5.8	3.199	-179.761	1
chrec2:4239887	265.0	3.6	3.694	-179.217	1
chrec2:4034678	248.9	2.7	4.006	-179.163	1
chrec2:1672091	248.6	2.7	4.000	-179.164	1
chrec2:184784	271.6	3.9	3.607	-179.150	1
chrec2:1475712	180.2	0.0	7.493	-179.144	1
chrec2:2004151	412.0	14.0	2.371	-179.071	1
chrec2:814780	224.2	1.5	4.681	-179.005	1
chrec2:1335574	290.6	5.2	3.299	-178.927	1
chrec2:1181983	282.2	4.6	3.438	-178.501	1
chrec2:3346449	412.7	14.2	2.351	-178.210	1
chrec2:3234825	319.5	7.0	2.996	-177.724	1
chrec2:413098	256.2	3.2	3.807	-176.755	1
chrec2:43283	229.3	1.8	4.470	-176.696	1
chrec2:590907	229.0	1.8	4.456	-176.698	1
chrec2:1807155	235.4	2.2	4.205	-176.594	1
chrec2:1457049	291.4	5.3	3.279	-176.557	1
chrec2:4126031	246.1	2.7	3.978	-176.456	1
chrec2:4514866	249.5	2.8	3.940	-176.214	1
chrec2:3953331	199.9	0.6	7.643	-176.075	1
chrec2:2570403	183.4	0.2	7.519	-175.628	1
chrec2:2550133	336.1	8.5	2.787	-175.265	1
chrec2:7947	478.4	20.1	2.060	-175.257	1
chrec2:3818073	656.6	37.1	1.634	-175.045	1
chrec2:4564219	344.3	9.2	2.707	-174.733	1
chrec2:619445	244.0	2.7	3.979	-174.650	1
chrec2:2463397	239.9	2.5	4.062	-174.025	1
chrec2:585253	239.2	2.6	4.002	-174.027	1
chrec2:755618	222.3	1.7	4.530	-173.609	1
chrec2:1693189	213.4	1.4	4.740	-173.255	1
chrec2:4552030	287.2	5.3	3.259	-173.164	1
chrec2:2924057	336.4	8.9	2.724	-172.196	1
chrec2:134942	317.0	7.4	2.912	-171.933	1
chrec2:111043	336.5	8.8	2.746	-171.402	1
chrec2:1452047	190.7	0.4	7.575	-170.997	1
chrec2:71631	439.9	17.3	2.156	-170.463	1
chrec2:3229878	373.4	11.9	2.461	-170.389	1
chrec2:3487072	296.5	6.2	3.058	-170.278	1
chrec2:1668380	221.5	1.9	4.381	-170.213	1
chrec2:1631387	229.9	2.1	4.258	-170.178	1
chrec2:4369603	276.3	5.1	3.257	-169.355	1
chrec2:3039553	238.2	2.7	3.929	-169.228	1
chrec2:3784391	321.1	8.0	2.812	-169.135	1
chrec2:4419936	258.1	4.0	3.489	-168.644	1
chrec2:2682494	235.0	2.5	4.067	-168.581	1
chrec2:916789	287.0	5.7	3.142	-168.581	1
chrec2:3141752	229.8	2.3	4.103	-167.980	1
chrec2:506275	257.8	3.9	3.517	-167.772	1
chrec2:1526230	257.5	3.9	3.516	-167.774	1
chrec2:3723283	350.0	10.2	2.589	-167.639	1
chrec2:926152	453.6	18.9	2.074	-167.609	1
chrec2:4071660	256.6	3.9	3.510	-166.901	1
chrec2:377031	287.2	5.8	3.119	-166.347	1
chrec2:1046842	179.4	0.3	7.487	-166.195	1
chrec2:2929702	327.5	8.6	2.733	-166.178	1
chrec2:682478	184.9	0.5	7.531	-166.143	1
chrec2:3078113	292.3	6.2	3.050	-166.134	1
chrec2:234342	350.4	10.4	2.558	-165.873	1
chrec2:740756	231.1	2.5	3.989	-165.871	1
chrec2:3011162	237.1	2.9	3.851	-165.441	1
chrec2:890852	282.1	5.8	3.097	-165.233	1
chrec2:3565342	301.5	6.8	2.951	-165.076	1
chrec2:2741957	232.4	2.8	3.885	-164.731	1
chrec2:3404870	556.9	28.8	1.760	-164.683	1
chrec2:4637859	400.1	14.7	2.256	-164.051	1
chrec2:1353757	215.4	1.8	4.361	-163.747	1
chrec2:3734806	280.8	5.8	3.094	-163.559	1
chrec2:112453	430.4	17.2	2.134	-163.458	1
chrec2:3217861	270.3	5.0	3.243	-163.410	1
chrec2:4356211	278.1	5.4	3.162	-163.286	1
chrec2:3122906	191.2	0.8	7.579	-163.114	1
chrec2:2378167	306.1	7.4	2.852	-163.034	1
chrec2:1191156	305.7	7.5	2.836	-163.036	1
chrec2:1772102	375.3	12.6	2.378	-162.925	1
chrec2:3209112	395.6	14.4	2.263	-162.685	1
chrec2:1270610	268.6	5.0	3.224	-162.567	1
chrec2:2296275	246.2	3.6	3.592	-162.486	1
chrec2:466881	163.4	0.0	7.352	-162.255	1
chrec2:3499861	220.6	2.1	4.198	-161.963	1
chrec2:4633475	500.2	24.0	1.869	-161.725	1
chrec2:3732886	265.1	4.7	3.291	-161.513	1
chrec2:2217892	259.6	4.4	3.370	-161.163	1
chrec2:2102523	348.5	10.8	2.502	-160.886	1
chrec2:3647212	267.0	5.0	3.237	-160.873	1
chrec2:1835007	243.9	3.6	3.587	-160.734	1
chrec2:2993661	249.3	3.9	3.496	-159.950	1
chrec2:3921102	259.9	4.6	3.312	-159.617	1
