### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	4541691.0	1.130	0.587
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4541691.0	5052701.0	1.1297	0.587
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:1521785	488.4	37.7	3.518	-318.227	1
chrec2:2030532	1217.0	350.6	1.620	-317.757	1
chrec2:2977363	562.5	61.8	3.011	-317.443	1
chrec2:4219180	679.3	104.1	2.530	-317.120	1
chrec2:4219933	758.4	136.9	2.294	-316.120	1
chrec2:856730	736.6	128.0	2.348	-315.711	1
chrec2:64981	594.6	72.9	2.853	-315.691	1
chrec2:840546	452.1	27.8	3.850	-315.560	1
chrec2:3697442	776.0	144.4	2.250	-314.666	1
chrec2:1381778	440.7	25.2	3.955	-314.454	1
chrec2:1224842	417.0	18.8	4.295	-314.403	1
chrec2:2552294	631.3	87.0	2.683	-314.161	1
chrec2:4285601	506.9	44.8	3.324	-313.699	1
chrec2:2589725	511.2	46.8	3.273	-313.155	1
chrec2:3172400	715.7	120.7	2.392	-313.039	1
chrec2:643193	619.6	83.9	2.709	-313.021	1
chrec2:3103103	635.3	90.1	2.642	-312.513	1
chrec2:3488950	532.8	53.5	3.141	-312.327	1
chrec2:217291	815.9	163.1	2.146	-312.295	1
chrec2:1627051	490.9	40.1	3.438	-312.277	1
chrec2:3804719	652.1	96.0	2.588	-312.247	1
chrec2:4380163	1002.6	249.6	1.830	-312.120	1
chrec2:554051	764.0	141.6	2.256	-312.074	1
chrec2:4248562	513.3	47.4	3.260	-311.631	1
chrec2:1251704	462.5	32.4	3.659	-311.337	1
chrec2:634431	484.4	38.3	3.484	-311.281	1
chrec2:872410	541.1	57.2	3.065	-310.084	1
chrec2:3008907	638.6	92.2	2.616	-308.588	1
chrec2:3410132	782.2	150.6	2.201	-308.529	1
chrec2:3409231	649.2	96.7	2.572	-308.138	1
chrec2:1782226	423.5	22.8	4.037	-308.119	1
chrec2:3526624	566.8	66.7	2.910	-308.049	1
chrec2:1029436	511.7	47.9	3.242	-307.565	1
chrec2:3123171	596.6	77.3	2.772	-307.400	1
chrec2:2697723	657.3	100.3	2.537	-307.246	1
chrec2:1525086	585.9	73.6	2.817	-307.246	1
chrec2:890750	610.0	82.6	2.708	-307.010	1
chrec2:165067	605.5	80.7	2.732	-306.854	1
chrec2:3169265	541.8	58.6	3.032	-306.543	1
chrec2:3006428	448.0	29.8	3.732	-306.299	1
chrec2:3625625	566.5	67.7	2.889	-305.994	1
chrec2:3776949	655.6	100.2	2.534	-305.716	1
chrec2:3923182	645.5	96.9	2.560	-305.059	1
chrec2:2247416	631.0	91.4	2.612	-304.963	1
chrec2:99298	829.1	173.5	2.080	-304.536	1
chrec2:2702281	868.5	191.4	2.006	-304.284	1
chrec2:4277534	846.1	181.6	2.044	-303.971	1
chrec2:667019	815.6	168.9	2.096	-303.836	1
chrec2:3739758	600.7	81.3	2.709	-303.686	1
chrec2:2084653	793.3	158.8	2.145	-303.275	1
chrec2:4204678	737.0	135.4	2.268	-303.205	1
chrec2:2827910	521.9	53.3	3.116	-303.102	1
chrec2:3605638	621.7	88.7	2.634	-302.634	1
chrec2:954475	579.2	74.2	2.789	-301.626	1
chrec2:255942	1602.9	576.9	1.298	-301.517	1
chrec2:3808816	551.5	63.9	2.934	-301.207	1
chrec2:4547695	812.2	168.6	2.092	-301.061	1
chrec2:3125917	475.2	39.3	3.421	-300.925	1
chrec2:2688641	587.6	77.1	2.754	-300.228	1
chrec2:4157861	571.1	72.1	2.809	-299.149	1
chrec2:700331	710.1	126.3	2.316	-299.014	1
chrec2:4004254	684.3	115.2	2.395	-298.981	1
chrec2:1500780	451.7	32.9	3.605	-298.040	1
chrec2:3665960	797.6	163.9	2.107	-297.597	1
chrec2:16425	629.5	95.4	2.546	-297.039	1
chrec2:715803	493.4	46.2	3.241	-296.963	1
chrec2:4404028	816.0	172.6	2.065	-296.947	1
chrec2:432452	802.1	166.5	2.092	-296.900	1
chrec2:3046537	565.0	71.7	2.802	-296.308	1
chrec2:1294893	451.8	34.0	3.557	-296.275	1
chrec2:4432633	639.8	99.7	2.506	-295.982	1
chrec2:2709329	574.5	74.8	2.765	-295.669	1
chrec2:4541155	638.1	99.7	2.502	-294.453	1
chrec2:3858845	969.0	246.3	1.800	-293.967	1
chrec2:3733803	480.5	44.0	3.273	-293.840	1
chrec2:898308	477.9	42.7	3.307	-293.673	1
chrec2:2650855	691.4	121.6	2.332	-292.931	1
chrec2:3336414	960.0	243.3	1.804	-292.900	1
chrec2:2316302	448.9	33.7	3.560	-292.764	1
chrec2:155511	624.7	94.9	2.543	-292.430	1
chrec2:3293213	682.6	118.7	2.348	-291.056	1
chrec2:1533857	443.1	33.2	3.561	-291.002	1
chrec2:1759017	772.5	158.1	2.113	-290.680	1
chrec2:828134	507.1	53.3	3.075	-290.560	1
chrec2:540585	470.9	41.7	3.320	-290.084	1
chrec2:498767	578.9	79.3	2.692	-290.072	1
chrec2:1146407	823.3	181.1	2.009	-289.649	1
chrec2:608268	645.4	104.8	2.447	-289.569	1
chrec2:3152476	695.3	126.5	2.283	-288.780	1
chrec2:1415778	395.7	20.8	4.071	-288.772	1
chrec2:3587000	648.8	107.6	2.417	-287.583	1
chrec2:3621121	573.4	77.9	2.704	-287.216	1
chrec2:1529955	428.4	30.7	3.629	-286.674	1
chrec2:2004621	762.7	156.6	2.108	-286.512	1
chrec2:2937644	454.5	38.6	3.380	-286.105	1
chrec2:3659261	707.0	132.6	2.238	-286.064	1
chrec2:4008747	423.7	30.0	3.642	-284.962	1
chrec2:3356185	681.9	122.6	2.300	-284.765	1
chrec2:2742463	746.8	149.6	2.143	-284.510	1
chrec2:1501783	449.6	37.6	3.403	-284.271	1
chrec2:2709030	628.9	101.6	2.454	-284.209	1
chrec2:2628815	535.4	65.9	2.845	-284.097	1
chrec2:3663721	706.9	132.8	2.237	-283.843	1
chrec2:222437	658.6	114.1	2.353	-283.644	1
chrec2:451238	416.3	27.8	3.727	-283.367	1
chrec2:4064695	518.5	60.9	2.914	-283.355	1
chrec2:4002881	971.9	256.2	1.748	-283.342	1
chrec2:2520757	620.9	98.8	2.475	-283.236	1
chrec2:1869058	435.9	33.8	3.512	-282.260	1
chrec2:4112421	574.8	82.1	2.631	-281.352	1
chrec2:3304229	562.6	77.9	2.677	-281.209	1
chrec2:2409628	1820.6	729.0	1.144	-280.962	1
chrec2:2388343	406.4	26.5	3.765	-280.952	1
chrec2:2578014	585.8	86.2	2.589	-280.847	1
chrec2:788175	548.3	72.1	2.751	-280.743	1
chrec2:1657329	547.2	72.5	2.739	-280.744	1
chrec2:3287879	585.2	86.5	2.582	-280.073	1
chrec2:2969934	714.6	139.4	2.182	-279.925	1
chrec2:1466951	300.8	2.5	6.748	-279.876	1
chrec2:3285698	417.1	30.0	3.621	-279.660	1
chrec2:1936488	534.5	67.6	2.807	-279.309	1
chrec2:783022	458.0	41.7	3.280	-278.968	1
chrec2:550988	482.2	49.9	3.098	-278.548	1
chrec2:3227071	576.0	83.7	2.606	-278.494	1
chrec2:4441236	496.8	55.3	2.992	-277.928	1
chrec2:452973	847.1	200.5	1.903	-277.529	1
chrec2:2238754	445.0	38.5	3.354	-277.485	1
chrec2:1894938	678.6	125.0	2.265	-277.249	1
chrec2:2509131	421.7	31.0	3.590	-276.958	1
chrec2:2663316	531.2	67.3	2.805	-276.903	1
chrec2:4105397	725.1	145.8	2.139	-276.897	1
chrec2:3560256	739.6	151.7	2.110	-276.805	1
chrec2:4480764	334.9	9.5	4.958	-276.706	1
chrec2:2624896	544.3	73.3	2.717	-276.446	1
chrec2:4398348	760.0	161.5	2.058	-276.160	1
chrec2:4352408	541.7	72.5	2.726	-275.978	1
chrec2:1254514	428.5	33.8	3.489	-275.288	1
chrec2:1954940	544.6	74.1	2.702	-274.543	1
chrec2:223351	2207.1	975.4	1.002	-274.511	1
chrec2:1416505	390.5	23.2	3.895	-274.330	1
chrec2:3153863	742.9	155.1	2.084	-274.026	1
chrec2:132122	816.5	189.4	1.932	-274.011	1
chrec2:3934321	785.9	174.5	1.995	-273.855	1
chrec2:3566823	545.8	75.2	2.683	-273.449	1
chrec2:2557807	775.5	170.2	2.012	-272.993	1
chrec2:4063375	559.9	80.8	2.617	-271.485	1
chrec2:3585351	1220.4	396.5	1.446	-271.300	1
chrec2:1838093	388.8	24.7	3.803	-270.535	1
chrec2:2900084	475.1	50.5	3.057	-270.509	1
chrec2:3730762	444.4	41.3	3.253	-270.253	1
chrec2:3068016	814.4	191.1	1.915	-270.173	1
chrec2:1864133	602.9	98.5	2.438	-269.641	1
chrec2:976456	620.2	105.7	2.377	-269.221	1
chrec2:1725916	465.0	48.6	3.082	-268.783	1
chrec2:1529333	346.2	13.7	4.479	-268.748	1
chrec2:1224182	387.4	24.3	3.818	-268.745	1
chrec2:2501558	915.7	240.3	1.754	-268.646	1
chrec2:739086	394.7	27.0	3.696	-267.466	1
chrec2:3267198	378.8	22.8	3.878	-267.340	1
chrec2:1163327	494.0	58.8	2.896	-267.094	1
chrec2:1860304	377.9	22.3	3.907	-266.438	1
chrec2:83952	406.1	30.7	3.550	-266.419	1
chrec2:2981065	363.9	18.9	4.091	-265.773	1
chrec2:3233118	599.8	99.4	2.417	-265.732	1
chrec2:3630849	853.0	211.6	1.835	-265.694	1
chrec2:3026448	434.4	39.0	3.300	-265.625	1
chrec2:3363266	556.7	83.2	2.567	-265.564	1
chrec2:3705704	608.5	104.3	2.368	-264.283	1
chrec2:3656295	535.9	75.9	2.643	-263.720	1
chrec2:569490	325.4	9.9	4.861	-263.404	1
chrec2:3291910	474.6	53.1	2.983	-263.228	1
chrec2:2327784	414.1	34.4	3.416	-263.112	1
chrec2:4009311	596.5	99.3	2.411	-262.738	1
chrec2:4424399	382.2	25.7	3.721	-262.337	1
chrec2:7512	499.6	63.5	2.799	-261.874	1
chrec2:2033336	914.4	244.9	1.725	-261.845	1
chrec2:575037	396.5	30.0	3.549	-261.147	1
chrec2:3710077	566.3	89.2	2.490	-260.991	1
chrec2:3928073	467.4	52.9	2.967	-260.408	1
chrec2:250837	465.1	51.6	2.995	-260.064	1
chrec2:1958198	373.9	23.8	3.799	-259.948	1
chrec2:406073	523.6	73.2	2.662	-259.862	1
chrec2:2613605	535.3	77.5	2.613	-259.282	1
chrec2:748419	432.2	40.7	3.232	-259.196	1
chrec2:141729	660.7	128.7	2.184	-259.095	1
chrec2:3368625	588.0	98.6	2.401	-258.399	1
chrec2:2273323	2014.0	878.1	1.022	-258.265	1
chrec2:3975689	505.2	66.8	2.743	-258.075	1
chrec2:2756033	424.9	39.6	3.247	-257.940	1
chrec2:3915360	1193.1	394.1	1.422	-257.830	1
chrec2:2593495	389.4	29.1	3.567	-257.641	1
chrec2:2905882	666.8	132.3	2.158	-257.547	1
chrec2:2985759	481.6	58.8	2.858	-257.351	1
chrec2:3388759	595.5	102.1	2.369	-257.124	1
chrec2:955297	406.9	34.2	3.396	-257.051	1
chrec2:4109081	597.3	102.7	2.364	-257.003	1
chrec2:2533008	473.3	56.6	2.888	-256.973	1
chrec2:2137589	404.9	32.8	3.450	-256.960	1
chrec2:3442330	466.0	53.5	2.947	-256.664	1
chrec2:1835567	370.3	23.0	3.832	-256.373	1
chrec2:1180201	454.3	50.2	3.001	-256.097	1
chrec2:3477597	1098.4	344.9	1.495	-256.030	1
chrec2:3960654	535.4	78.9	2.587	-255.693	1
chrec2:2328462	440.6	45.7	3.095	-255.396	1
chrec2:1722681	547.4	84.9	2.513	-255.130	1
chrec2:409042	496.6	65.0	2.758	-254.772	1
chrec2:3373004	480.6	59.8	2.831	-254.538	1
chrec2:644003	457.9	52.1	2.961	-254.306	1
chrec2:1700877	395.4	31.2	3.486	-254.212	1
chrec2:3328532	925.9	257.5	1.670	-254.057	1
chrec2:2800926	479.5	59.8	2.827	-253.733	1
chrec2:2776450	428.5	41.7	3.185	-253.510	1
chrec2:1310464	808.4	199.6	1.842	-253.430	1
chrec2:3514664	670.6	137.0	2.116	-253.248	1
chrec2:2146791	561.7	91.9	2.435	-252.136	1
chrec2:3789617	573.3	95.9	2.404	-252.119	1
chrec2:2010221	1067.4	332.1	1.509	-251.680	1
chrec2:475583	2032.1	899.4	1.000	-251.630	1
chrec2:2550888	462.3	54.5	2.909	-251.314	1
chrec2:2271555	466.9	56.3	2.875	-251.282	1
chrec2:4016160	368.2	25.6	3.671	-249.885	1
chrec2:2495854	415.2	39.3	3.226	-249.440	1
chrec2:2141887	649.3	129.7	2.148	-249.172	1
chrec2:2982932	348.7	19.9	3.955	-249.113	1
chrec2:2797311	373.9	26.7	3.634	-248.882	1
chrec2:1777987	417.0	40.1	3.203	-248.814	1
chrec2:4279236	425.1	42.7	3.141	-248.709	1
chrec2:1516343	388.3	31.2	3.460	-248.118	1
chrec2:760894	473.1	59.5	2.815	-248.095	1
chrec2:1633730	381.9	29.7	3.510	-248.011	1
chrec2:2266066	396.5	33.7	3.382	-247.557	1
chrec2:564798	522.0	78.2	2.564	-247.434	1
chrec2:4281516	418.7	40.9	3.179	-247.362	1
chrec2:1713595	636.5	124.9	2.173	-247.198	1
chrec2:897669	473.6	60.7	2.787	-246.929	1
chrec2:4147277	627.1	121.6	2.190	-246.637	1
chrec2:2305156	399.7	35.7	3.309	-246.132	1
chrec2:3587112	581.3	103.4	2.315	-245.956	1
chrec2:3724882	634.5	125.1	2.167	-245.784	1
chrec2:396262	482.2	63.9	2.741	-245.559	1
chrec2:3684177	467.4	58.9	2.811	-245.254	1
chrec2:759214	479.6	63.0	2.752	-245.094	1
chrec2:262414	781.9	193.2	1.841	-245.048	1
chrec2:3382326	585.1	105.3	2.299	-245.029	1
chrec2:822240	473.4	61.8	2.762	-244.979	1
chrec2:2306883	383.9	31.6	3.426	-244.650	1
chrec2:3524659	520.1	78.8	2.546	-244.140	1
chrec2:4137535	467.3	60.0	2.784	-244.087	1
chrec2:2670134	374.5	28.6	3.534	-243.611	1
chrec2:1603254	296.2	8.4	4.971	-243.569	1
chrec2:3893967	488.8	68.0	2.669	-243.537	1
chrec2:3748473	424.3	44.4	3.080	-243.422	1
chrec2:762892	528.3	82.9	2.496	-243.326	1
chrec2:3500596	586.8	106.4	2.288	-242.664	1
chrec2:826681	414.0	41.9	3.128	-241.730	1
chrec2:1293010	451.7	55.7	2.844	-241.148	1
chrec2:1102900	377.4	30.4	3.456	-241.095	1
chrec2:2346663	468.7	61.8	2.748	-240.988	1
chrec2:1294816	368.1	27.7	3.555	-240.963	1
chrec2:154370	418.6	43.5	3.089	-240.621	1
chrec2:826139	417.2	44.1	3.067	-240.622	1
chrec2:3566483	539.8	89.3	2.419	-240.595	1
chrec2:3798782	1115.4	369.2	1.419	-240.181	1
chrec2:3844934	625.9	125.7	2.140	-240.151	1
chrec2:2207729	405.7	40.2	3.159	-239.532	1
chrec2:3169375	437.7	50.7	2.935	-239.184	1
chrec2:1015287	441.7	52.5	2.896	-239.136	1
chrec2:699594	393.5	37.0	3.234	-238.633	1
chrec2:1910381	2275.9	1076.9	0.904	-238.533	1
chrec2:459605	677.1	148.9	2.009	-238.311	1
chrec2:2991841	370.5	29.4	3.479	-237.548	1
chrec2:2115722	1616.2	663.1	1.109	-237.187	1
chrec2:4015156	431.8	49.8	2.940	-237.175	1
chrec2:1906828	469.3	63.2	2.717	-237.161	1
chrec2:2154506	378.8	31.9	3.395	-236.968	1
chrec2:950723	392.7	36.4	3.256	-236.934	1
chrec2:2545148	366.5	28.6	3.505	-236.623	1
chrec2:3787367	585.4	110.5	2.229	-236.588	1
chrec2:4094832	747.5	183.9	1.847	-236.289	1
chrec2:4589560	489.2	71.1	2.607	-236.202	1
chrec2:576099	359.7	26.8	3.571	-235.693	1
chrec2:2035658	510.7	80.3	2.494	-235.531	1
chrec2:3762266	900.3	259.6	1.618	-235.407	1
chrec2:1739324	389.4	37.0	3.220	-235.235	1
chrec2:3010810	442.0	54.2	2.853	-235.081	1
chrec2:1218752	364.0	29.1	3.469	-234.881	1
chrec2:2372612	392.5	37.6	3.208	-234.603	1
chrec2:4634787	627.9	130.0	2.096	-234.502	1
chrec2:211672	409.7	44.1	3.041	-233.963	1
chrec2:882723	448.3	56.9	2.802	-233.950	1
chrec2:1787857	402.1	41.4	3.104	-233.920	1
chrec2:2441349	572.3	106.9	2.244	-233.250	1
chrec2:1315321	452.2	58.6	2.773	-233.245	1
chrec2:2354487	346.9	24.4	3.656	-233.127	1
chrec2:1059919	352.8	25.9	3.593	-233.063	1
chrec2:2695065	429.2	51.1	2.896	-232.661	1
chrec2:2213336	383.0	36.3	3.224	-232.484	1
chrec2:2947823	752.9	189.2	1.817	-232.398	1
chrec2:2170290	348.6	25.3	3.609	-232.202	1
chrec2:3774011	454.0	60.6	2.728	-230.985	1
chrec2:818454	367.3	31.8	3.353	-230.811	1
chrec2:1987412	579.8	111.4	2.204	-230.800	1
chrec2:4186195	475.5	68.4	2.621	-230.747	1
chrec2:2358816	453.0	60.5	2.729	-230.193	1
chrec2:3975019	853.5	239.9	1.655	-230.132	1
chrec2:4423907	400.0	42.4	3.063	-230.028	1
chrec2:2448215	393.4	40.6	3.100	-229.454	1
chrec2:2214405	335.6	23.0	3.694	-228.846	1
chrec2:3183749	373.1	34.5	3.258	-228.692	1
chrec2:4062436	758.5	193.9	1.792	-228.610	1
chrec2:1702665	371.2	32.9	3.321	-228.521	1
chrec2:2605251	390.0	39.7	3.121	-228.345	1
chrec2:3238956	606.4	124.5	2.108	-228.270	1
chrec2:2367046	418.2	49.4	2.906	-227.813	1
chrec2:3610532	856.4	244.4	1.633	-226.736	1
chrec2:3025655	409.5	46.2	2.970	-226.700	1
chrec2:2808128	464.7	66.9	2.620	-226.590	1
chrec2:2226988	450.0	61.3	2.699	-225.924	1
chrec2:1527750	379.3	36.5	3.200	-225.910	1
chrec2:5731	432.6	55.6	2.783	-225.852	1
chrec2:235018	470.6	69.9	2.575	-225.840	1
chrec2:232385	392.0	41.2	3.074	-225.560	1
chrec2:1891555	391.8	41.3	3.072	-225.561	1
chrec2:3935377	439.1	58.0	2.745	-224.815	1
chrec2:1036958	360.5	31.8	3.328	-224.783	1
chrec2:3286239	428.8	54.8	2.792	-224.611	1
chrec2:3658608	720.4	178.8	1.834	-224.247	1
chrec2:2455537	407.6	47.4	2.928	-223.787	1
chrec2:3729927	830.5	234.1	1.651	-223.659	1
chrec2:1880589	588.3	119.1	2.129	-223.443	1
chrec2:3012138	424.8	53.4	2.815	-223.373	1
chrec2:3117724	361.8	32.5	3.301	-223.219	1
chrec2:1950793	662.5	152.3	1.945	-223.098	1
chrec2:1394498	307.5	16.0	4.086	-223.085	1
chrec2:2793966	402.4	45.5	2.968	-223.061	1
chrec2:1862554	335.7	23.9	3.635	-222.531	1
chrec2:1782467	312.9	18.2	3.931	-222.517	1
chrec2:3304110	449.7	63.6	2.647	-222.204	1
chrec2:3516415	522.9	92.6	2.321	-221.524	1
chrec2:2964462	789.3	215.2	1.699	-221.149	1
chrec2:4131166	434.0	58.3	2.720	-220.845	1
chrec2:3393928	428.2	56.5	2.747	-220.709	1
chrec2:2825946	356.0	31.4	3.325	-220.488	1
chrec2:2225456	421.3	53.1	2.811	-220.161	1
chrec2:589167	387.8	41.6	3.043	-219.218	1
chrec2:4379126	343.6	27.6	3.461	-219.151	1
chrec2:2519040	427.7	56.0	2.758	-219.115	1
chrec2:1825210	353.9	31.5	3.316	-218.771	1
chrec2:3573166	447.2	64.0	2.629	-218.021	1
chrec2:1142631	472.5	73.9	2.501	-217.847	1
chrec2:1676620	392.4	45.0	2.948	-217.768	1
chrec2:3689287	429.7	58.2	2.707	-217.673	1
chrec2:4406229	952.7	303.8	1.473	-217.023	1
chrec2:4286177	321.7	23.0	3.631	-216.422	1
chrec2:1791410	538.3	102.6	2.216	-216.297	1
chrec2:42158	282.0	12.3	4.346	-216.086	1
chrec2:1354097	371.8	38.3	3.101	-215.495	1
chrec2:3019511	384.6	43.0	2.985	-215.416	1
chrec2:2445500	390.0	44.4	2.960	-215.304	1
chrec2:537494	361.0	35.1	3.188	-215.297	1
chrec2:1041433	360.6	34.9	3.192	-215.298	1
chrec2:4419907	416.8	54.7	2.754	-215.006	1
chrec2:3239322	513.6	92.9	2.291	-214.934	1
chrec2:3768596	438.1	62.1	2.642	-214.650	1
chrec2:3950304	495.2	85.7	2.355	-214.316	1
chrec2:2656326	609.9	134.7	2.003	-214.057	1
chrec2:1771932	318.1	23.0	3.615	-213.771	1
chrec2:4123286	1098.5	388.1	1.325	-213.621	1
chrec2:499483	510.1	91.9	2.297	-213.567	1
chrec2:2124132	344.8	30.9	3.303	-213.469	1
chrec2:2228345	489.5	83.9	2.369	-213.085	1
chrec2:3796609	298.7	17.3	3.930	-212.821	1
chrec2:3508115	1154.4	421.0	1.279	-212.820	1
chrec2:1280464	310.9	20.5	3.745	-212.144	1
chrec2:1662774	310.0	21.2	3.692	-212.145	1
chrec2:573924	349.2	32.2	3.264	-212.112	1
chrec2:3372854	405.7	51.7	2.797	-212.062	1
chrec2:557263	313.2	22.0	3.653	-212.063	1
chrec2:1169780	391.2	46.2	2.907	-211.982	1
chrec2:896423	346.6	31.3	3.294	-211.928	1
chrec2:674705	600.5	132.5	2.004	-211.923	1
chrec2:3613565	1329.2	524.1	1.167	-211.730	1
chrec2:939704	562.8	115.9	2.103	-211.620	1
chrec2:1502461	348.2	32.3	3.255	-211.265	1
chrec2:4464723	451.4	69.7	2.519	-211.220	1
chrec2:3273986	393.8	48.4	2.848	-210.353	1
chrec2:3821152	518.1	96.8	2.245	-210.199	1
chrec2:2776966	412.8	55.5	2.718	-209.911	1
chrec2:898276	332.4	27.7	3.409	-209.625	1
chrec2:233980	1302.4	511.0	1.174	-209.553	1
chrec2:3878735	671.5	166.5	1.836	-209.408	1
chrec2:4631895	411.8	55.7	2.710	-209.119	1
chrec2:1734420	339.4	30.5	3.302	-208.331	1
chrec2:4173131	391.2	48.0	2.851	-207.926	1
chrec2:4527288	385.8	46.8	2.867	-207.917	1
chrec2:2114561	547.2	111.2	2.123	-207.474	1
chrec2:4148091	655.2	160.4	1.854	-207.445	1
chrec2:881082	407.6	54.1	2.738	-207.056	1
chrec2:2595484	423.7	60.2	2.639	-206.599	1
chrec2:3697090	480.7	83.7	2.346	-206.426	1
chrec2:2070799	583.1	127.5	2.017	-206.327	1
chrec2:2552704	349.4	35.1	3.140	-206.024	1
chrec2:1570997	321.8	26.2	3.444	-205.965	1
chrec2:2496754	347.1	34.2	3.169	-205.773	1
chrec2:2111469	409.3	56.3	2.685	-204.857	1
chrec2:4335003	2022.9	970.7	0.883	-204.554	1
chrec2:875647	363.9	40.3	2.998	-204.493	1
chrec2:4099877	575.6	126.1	2.014	-204.224	1
chrec2:3530133	573.5	125.6	2.016	-204.193	1
chrec2:1912169	331.2	29.9	3.295	-203.880	1
chrec2:4340468	358.1	38.8	3.031	-203.837	1
chrec2:3988268	409.4	57.5	2.657	-203.782	1
chrec2:954998	338.4	32.4	3.207	-203.615	1
chrec2:2281978	414.4	58.9	2.639	-203.228	1
chrec2:118444	504.6	94.8	2.236	-203.130	1
chrec2:1956538	329.6	29.7	3.295	-203.027	1
chrec2:1060716	367.6	41.8	2.961	-202.733	1
chrec2:4153773	921.6	301.2	1.438	-202.699	1
chrec2:272447	343.1	34.3	3.145	-202.402	1
chrec2:581540	352.9	37.4	3.063	-201.862	1
chrec2:2719717	370.2	44.2	2.891	-201.852	1
chrec2:3855193	466.0	80.1	2.364	-201.730	1
chrec2:592549	363.6	41.0	2.974	-201.551	1
chrec2:129472	445.9	72.2	2.451	-201.538	1
chrec2:3114366	399.7	54.8	2.692	-201.520	1
chrec2:2293570	310.9	24.6	3.486	-201.486	1
chrec2:1536301	328.6	29.3	3.313	-201.320	1
chrec2:817576	390.2	50.5	2.773	-201.222	1
chrec2:2338517	332.6	31.4	3.229	-200.857	1
chrec2:2077395	612.8	145.4	1.899	-200.803	1
chrec2:1627843	315.2	26.4	3.401	-200.767	1
chrec2:3101254	661.2	168.6	1.796	-200.714	1
chrec2:2898157	310.5	24.1	3.513	-200.617	1
chrec2:1429427	303.3	22.8	3.559	-200.563	1
chrec2:3925683	460.2	77.9	2.387	-200.507	1
chrec2:3365522	400.7	55.4	2.678	-200.439	1
chrec2:222383	459.1	78.4	2.374	-199.763	1
chrec2:4000567	531.5	109.3	2.106	-199.128	1
chrec2:1043693	292.2	20.2	3.677	-198.912	1
chrec2:4408737	760.1	219.8	1.614	-198.524	1
chrec2:3299645	425.9	65.6	2.523	-198.274	1
chrec2:1461095	307.4	24.4	3.481	-197.999	1
chrec2:431808	360.7	42.0	2.928	-197.825	1
chrec2:1172181	271.6	14.7	4.028	-197.348	1
chrec2:1836028	323.1	29.6	3.271	-197.050	1
chrec2:379199	994.7	348.5	1.337	-196.982	1
chrec2:4208	458.5	80.5	2.334	-196.561	1
chrec2:2853055	379.1	48.8	2.780	-196.318	1
chrec2:1377190	301.9	23.3	3.518	-196.201	1
chrec2:2527453	359.3	42.0	2.919	-196.191	1
chrec2:1821777	332.0	33.6	3.130	-195.415	1
chrec2:1488007	359.2	43.4	2.874	-194.947	1
chrec2:4286741	259.1	11.6	4.303	-194.847	1
chrec2:4273041	316.2	29.1	3.266	-194.301	1
chrec2:3322559	3188.2	1787.7	0.659	-193.984	1
chrec2:2811006	366.0	45.7	2.825	-193.751	1
chrec2:1884754	306.4	26.3	3.366	-192.979	1
chrec2:1639797	280.5	17.8	3.802	-192.880	1
chrec2:3482775	441.0	74.6	2.387	-192.847	1
chrec2:2375105	383.8	52.5	2.693	-192.651	1
chrec2:3686440	860.9	278.0	1.455	-192.519	1
chrec2:2967059	827.4	260.5	1.492	-192.453	1
chrec2:3504697	406.4	61.9	2.540	-192.423	1
chrec2:1989298	758.5	225.5	1.574	-191.925	1
chrec2:3131345	294.1	22.7	3.518	-191.789	1
chrec2:2575051	424.5	68.3	2.461	-191.647	1
chrec2:3622015	391.8	56.2	2.624	-191.538	1
chrec2:3080450	578.2	135.5	1.917	-191.452	1
chrec2:3136799	362.4	45.9	2.805	-191.338	1
chrec2:4284148	379.0	51.6	2.702	-190.585	1
chrec2:1687512	325.1	33.6	3.100	-190.375	1
chrec2:1662104	323.2	32.0	3.159	-190.106	1
chrec2:2473213	507.4	105.3	2.092	-190.101	1
chrec2:2148776	376.3	50.8	2.713	-190.101	1
chrec2:2920917	349.2	41.3	2.902	-190.093	1
chrec2:1066183	348.7	41.3	2.901	-190.094	1
chrec2:1558470	405.4	62.8	2.516	-189.912	1
chrec2:499324	377.5	51.7	2.693	-189.009	1
chrec2:2740355	327.3	33.8	3.100	-188.989	1
chrec2:3769983	324.5	33.0	3.120	-188.701	1
chrec2:979957	361.6	46.6	2.779	-188.568	1
chrec2:1423454	310.2	28.6	3.261	-188.333	1
chrec2:483423	632.9	163.8	1.774	-188.171	1
chrec2:1107553	354.6	43.4	2.854	-188.066	1
chrec2:2882310	304.4	27.0	3.320	-187.970	1
chrec2:1487299	301.4	26.0	3.361	-187.817	1
chrec2:3118050	336.3	37.6	2.985	-187.797	1
chrec2:1007517	379.9	53.8	2.644	-187.657	1
chrec2:3731721	478.7	93.0	2.188	-187.530	1
chrec2:3659182	426.7	72.3	2.386	-187.301	1
chrec2:1083289	305.4	28.1	3.265	-187.291	1
chrec2:215207	404.6	63.0	2.508	-186.661	1
chrec2:2411288	497.1	102.5	2.102	-186.636	1
chrec2:2732229	364.2	47.8	2.752	-186.298	1
