### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3388759	S
chrec2:955297	S
chrec2:4109081	S
chrec2:2533008	S
chrec2:2137589	S
chrec2:3442330	S
chrec2:1835567	S
chrec2:1180201	S
chrec2:3477597	S
chrec2:3960654	S
chrec2:2328462	S
chrec2:1722681	S
chrec2:409042	S
chrec2:3373004	S
chrec2:644003	S
chrec2:1700877	S
chrec2:3328532	S
chrec2:2800926	S
chrec2:2776450	S
chrec2:1310464	S
chrec2:3514664	S
chrec2:2146791	S
chrec2:3789617	S
chrec2:2010221	S
chrec2:475583	S
chrec2:2550888	S
chrec2:2271555	S
chrec2:4016160	S
chrec2:2495854	S
chrec2:2141887	S
chrec2:2982932	S
chrec2:2797311	S
chrec2:1777987	S
chrec2:4279236	S
chrec2:1516343	S
chrec2:760894	S
chrec2:1633730	S
chrec2:2266066	S
chrec2:564798	S
chrec2:4281516	S
chrec2:1713595	S
chrec2:897669	S
chrec2:4147277	S
chrec2:2305156	S
chrec2:3587112	S
chrec2:3724882	S
chrec2:396262	S
chrec2:3684177	S
chrec2:759214	S
chrec2:262414	S
chrec2:3382326	S
chrec2:822240	S
chrec2:2306883	S
chrec2:3524659	S
chrec2:4137535	S
chrec2:2670134	S
chrec2:1603254	S
chrec2:3893967	S
chrec2:3748473	S
chrec2:762892	S
chrec2:3500596	S
chrec2:826681	S
chrec2:1293010	S
chrec2:1102900	S
chrec2:2346663	S
chrec2:1294816	S
chrec2:154370	S
chrec2:826139	S
chrec2:3566483	S
chrec2:3798782	S
chrec2:3844934	S
chrec2:2207729	S
chrec2:3169375	S
chrec2:1015287	S
chrec2:699594	S
chrec2:1910381	S
chrec2:459605	S
chrec2:2991841	S
chrec2:2115722	S
chrec2:4015156	S
chrec2:1906828	S
chrec2:2154506	S
chrec2:950723	S
chrec2:2545148	S
chrec2:3787367	S
chrec2:4094832	S
chrec2:4589560	S
chrec2:576099	S
chrec2:2035658	S
chrec2:3762266	S
chrec2:1739324	S
chrec2:3010810	S
chrec2:1218752	S
chrec2:2372612	S
chrec2:4634787	S
chrec2:211672	S
chrec2:882723	S
chrec2:1787857	S
chrec2:2441349	S
chrec2:1315321	S
chrec2:2354487	S
chrec2:1059919	S
chrec2:2695065	S
chrec2:2213336	S
chrec2:2947823	S
chrec2:2170290	S
chrec2:3774011	S
chrec2:818454	S
chrec2:1987412	S
chrec2:4186195	S
chrec2:2358816	S
chrec2:3975019	S
chrec2:4423907	S
chrec2:2448215	S
chrec2:2214405	S
chrec2:3183749	S
chrec2:4062436	S
chrec2:1702665	S
chrec2:2605251	S
chrec2:3238956	S
chrec2:2367046	S
chrec2:3610532	S
chrec2:3025655	S
chrec2:2808128	S
chrec2:2226988	S
chrec2:1527750	S
chrec2:5731	S
chrec2:235018	S
chrec2:232385	S
chrec2:1891555	S
chrec2:3935377	S
chrec2:1036958	S
chrec2:3286239	S
chrec2:3658608	S
chrec2:2455537	S
chrec2:3729927	S
chrec2:1880589	S
chrec2:3012138	S
chrec2:3117724	S
chrec2:1950793	S
chrec2:1394498	S
chrec2:2793966	S
chrec2:1862554	S
chrec2:1782467	S
chrec2:3304110	S
chrec2:3516415	S
chrec2:2964462	S
chrec2:4131166	S
chrec2:3393928	S
chrec2:2825946	S
chrec2:2225456	S
chrec2:589167	S
chrec2:4379126	S
chrec2:2519040	S
chrec2:1825210	S
chrec2:3573166	S
chrec2:1142631	S
chrec2:1676620	S
chrec2:3689287	S
chrec2:4406229	S
chrec2:4286177	S
chrec2:1791410	S
chrec2:42158	S
chrec2:1354097	S
chrec2:3019511	S
chrec2:2445500	S
chrec2:537494	S
chrec2:1041433	S
chrec2:4419907	S
chrec2:3239322	S
chrec2:3768596	S
chrec2:3950304	S
chrec2:2656326	S
chrec2:1771932	S
chrec2:4123286	S
chrec2:499483	S
chrec2:2124132	S
chrec2:2228345	S
chrec2:3796609	S
chrec2:3508115	S
chrec2:1280464	S
chrec2:1662774	S
chrec2:573924	S
chrec2:3372854	S
chrec2:557263	S
chrec2:1169780	S
chrec2:896423	S
chrec2:674705	S
chrec2:3613565	S
chrec2:939704	S
chrec2:1502461	S
chrec2:4464723	S
chrec2:3273986	S
chrec2:3821152	S
chrec2:2776966	S
chrec2:898276	S
chrec2:233980	S
chrec2:3878735	S
chrec2:4631895	S
chrec2:1734420	S
chrec2:4173131	S
chrec2:4527288	S
chrec2:2114561	S
chrec2:4148091	S
chrec2:881082	S
chrec2:2595484	S
chrec2:3697090	S
chrec2:2070799	S
chrec2:2552704	S
chrec2:1570997	S
chrec2:2496754	S
chrec2:2111469	S
chrec2:4335003	S
chrec2:875647	S
chrec2:4099877	S
chrec2:3530133	S
chrec2:1912169	S
chrec2:4340468	S
chrec2:3988268	S
chrec2:954998	S
chrec2:2281978	S
chrec2:118444	S
chrec2:1956538	S
chrec2:1060716	S
chrec2:4153773	S
chrec2:272447	S
chrec2:581540	S
chrec2:2719717	S
chrec2:3855193	S
chrec2:592549	S
chrec2:129472	S
chrec2:3114366	S
chrec2:2293570	S
chrec2:1536301	S
chrec2:817576	S
chrec2:2338517	S
chrec2:2077395	S
chrec2:1627843	S
chrec2:3101254	S
chrec2:2898157	S
chrec2:1429427	S
chrec2:3925683	S
chrec2:3365522	S
chrec2:222383	S
chrec2:4000567	S
chrec2:1043693	S
chrec2:4408737	S
chrec2:3299645	S
chrec2:1461095	S
chrec2:431808	S
chrec2:1172181	S
chrec2:1836028	S
chrec2:379199	S
chrec2:4208	S
chrec2:2853055	S
chrec2:1377190	S
chrec2:2527453	S
chrec2:1821777	S
chrec2:1488007	S
chrec2:4286741	S
chrec2:4273041	S
chrec2:3322559	S
chrec2:2811006	S
chrec2:1884754	S
chrec2:1639797	S
chrec2:3482775	S
chrec2:2375105	S
chrec2:3686440	S
chrec2:2967059	S
chrec2:3504697	S
chrec2:1989298	S
chrec2:3131345	S
chrec2:2575051	S
chrec2:3622015	S
chrec2:3080450	S
chrec2:3136799	S
chrec2:4284148	S
chrec2:1687512	S
chrec2:1662104	S
chrec2:2473213	S
chrec2:2148776	S
chrec2:2920917	S
chrec2:1066183	S
chrec2:1558470	S
chrec2:499324	S
chrec2:2740355	S
chrec2:3769983	S
chrec2:979957	S
chrec2:1423454	S
chrec2:483423	S
chrec2:1107553	S
chrec2:2882310	S
chrec2:1487299	S
chrec2:3118050	S
chrec2:1007517	S
chrec2:3731721	S
chrec2:3659182	S
chrec2:1083289	S
chrec2:215207	S
chrec2:2411288	S
chrec2:2732229	S
chrec2:1549321	S
chrec2:633283	S
chrec2:1931406	S
chrec2:3907503	S
chrec2:4331472	S
chrec2:2500265	S
chrec2:161684	S
chrec2:1864217	S
chrec2:1708271	S
chrec2:746826	S
chrec2:1000909	S
chrec2:4234723	S
chrec2:4351938	S
chrec2:1924781	S
chrec2:1122748	S
chrec2:1368530	S
chrec2:4206012	S
chrec2:4129297	S
chrec2:2112153	S
chrec2:2432877	S
chrec2:3274274	S
chrec2:3286061	S
chrec2:3897073	S
chrec2:1243538	S
chrec2:4523880	S
chrec2:737819	S
chrec2:2365153	S
chrec2:2595231	S
chrec2:269010	S
chrec2:1943175	S
chrec2:3100854	S
chrec2:2275359	S
chrec2:2926628	S
chrec2:1592354	S
chrec2:118038	S
chrec2:946264	S
chrec2:1443840	S
chrec2:4463266	S
chrec2:1749223	S
chrec2:3601657	S
chrec2:1055727	S
chrec2:6447	S
chrec2:2384843	S
chrec2:12806	S
chrec2:2797880	S
chrec2:1402421	S
chrec2:3377381	S
chrec2:1273857	S
chrec2:3267627	S
chrec2:592353	S
chrec2:1028684	S
chrec2:3931466	S
chrec2:2737969	S
chrec2:749925	S
chrec2:2905752	S
chrec2:4563717	S
chrec2:1740877	S
chrec2:2777523	S
chrec2:2002340	S
chrec2:3544214	S
chrec2:3846662	S
chrec2:2306296	S
chrec2:3071552	S
chrec2:4331132	S
chrec2:2084231	S
chrec2:3803297	S
chrec2:4608783	S
chrec2:3346522	S
chrec2:3988893	S
chrec2:2779453	S
chrec2:1274836	S
chrec2:571914	S
chrec2:2761795	S
chrec2:4576327	S
chrec2:1102001	S
chrec2:252029	S
chrec2:2664040	S
chrec2:582003	S
chrec2:2305830	S
chrec2:3661850	S
chrec2:3115793	S
chrec2:1376584	S
chrec2:1699334	S
chrec2:245893	S
chrec2:2488161	S
chrec2:1866393	S
chrec2:4537603	S
chrec2:993657	S
chrec2:1226472	S
chrec2:1398841	S
chrec2:1006469	S
chrec2:2083824	S
chrec2:4054888	S
chrec2:2436324	S
chrec2:4253352	S
chrec2:2541227	S
chrec2:1579550	S
chrec2:880216	S
chrec2:258352	S
chrec2:141621	S
chrec2:871982	S
chrec2:3235850	S
chrec2:3014911	S
chrec2:4021924	S
chrec2:3419650	S
chrec2:4060695	S
chrec2:3512686	S
chrec2:3700162	S
chrec2:3548816	S
chrec2:4525380	S
chrec2:3398634	S
chrec2:579114	S
chrec2:3180703	S
chrec2:3863457	S
chrec2:3980939	S
chrec2:2021640	S
chrec2:3568512	S
chrec2:382331	S
chrec2:1822558	S
chrec2:4465201	S
chrec2:2192019	S
chrec2:3274588	S
chrec2:87625	S
chrec2:531534	S
chrec2:3764436	S
chrec2:2811658	S
chrec2:1124348	S
chrec2:1690814	S
chrec2:4146944	S
chrec2:1097333	S
chrec2:1548975	S
chrec2:892977	S
chrec2:2043134	S
chrec2:3420937	S
chrec2:1176393	S
chrec2:2902422	S
chrec2:2368153	S
chrec2:2618781	S
chrec2:223415	S
chrec2:377160	S
chrec2:3292409	S
chrec2:1350959	S
chrec2:2506424	S
chrec2:627412	S
chrec2:2503273	S
chrec2:1168894	S
chrec2:702073	S
chrec2:1187864	S
chrec2:2469443	S
chrec2:3074627	S
chrec2:1390828	S
chrec2:258420	S
chrec2:69580	S
chrec2:3557584	S
chrec2:1763781	S
chrec2:1239984	S
chrec2:1836902	S
chrec2:2276794	S
chrec2:725988	S
chrec2:782394	S
chrec2:3946087	S
chrec2:2777290	S
chrec2:821985	S
chrec2:2215049	S
chrec2:4361306	S
chrec2:2801559	S
chrec2:4562324	S
chrec2:4421641	S
chrec2:4599744	S
chrec2:876106	S
chrec2:3129885	S
chrec2:1976945	S
chrec2:231044	S
chrec2:2670178	S
chrec2:1381817	S
chrec2:1079049	S
chrec2:1368685	S
chrec2:688384	S
chrec2:3042217	S
chrec2:554219	S
chrec2:3204248	S
chrec2:4045368	S
chrec2:2378434	S
chrec2:1633647	S
chrec2:4154004	S
chrec2:2607151	S
chrec2:1024727	S
chrec2:2862911	S
chrec2:3406119	S
chrec2:3148180	S
chrec2:1882224	S
chrec2:579150	S
chrec2:954548	S
chrec2:2634169	S
chrec2:3549606	S
chrec2:3228899	S
chrec2:1814752	S
chrec2:3421463	S
chrec2:2002645	S
chrec2:1056397	S
chrec2:3914554	S
chrec2:2443259	S
chrec2:626712	S
chrec2:1907815	S
chrec2:900104	S
chrec2:2299041	S
chrec2:445496	S
chrec2:268610	S
chrec2:3927679	S
chrec2:4344849	S
chrec2:891107	S
chrec2:4254671	S
chrec2:631158	S
chrec2:1122691	S
chrec2:3267735	S
chrec2:1752559	S
chrec2:2084539	S
chrec2:1170941	S
chrec2:2712799	S
chrec2:2432305	S
chrec2:1876685	S
chrec2:1638087	S
chrec2:3483513	S
chrec2:1544405	S
chrec2:4595235	S
chrec2:2270996	S
chrec2:581751	S
chrec2:652837	S
chrec2:1027898	S
chrec2:2344769	S
chrec2:2950426	S
chrec2:532199	S
chrec2:710954	S
chrec2:3142956	S
chrec2:1938198	S
chrec2:2180937	S
chrec2:3951716	S
chrec2:1458929	S
chrec2:3920827	S
chrec2:2738205	S
chrec2:221439	S
chrec2:2154071	S
chrec2:243740	S
chrec2:208550	S
chrec2:573033	S
chrec2:1365990	S
chrec2:2910067	S
chrec2:231376	S
chrec2:3612772	S
chrec2:1154952	S
chrec2:3547960	S
chrec2:4272670	S
chrec2:1218964	S
chrec2:112994	S
chrec2:2103267	S
chrec2:2103997	S
chrec2:2923829	S
chrec2:2759504	S
chrec2:510720	S
chrec2:706570	S
chrec2:2094731	S
chrec2:2292364	S
chrec2:2319510	S
chrec2:968257	S
chrec2:1295376	S
chrec2:1980320	S
chrec2:3028392	S
chrec2:4514834	S
chrec2:2570200	S
chrec2:2859656	S
chrec2:1587060	S
chrec2:1784321	S
chrec2:3486331	S
chrec2:4285521	S
chrec2:2225501	S
chrec2:1844199	S
chrec2:169892	S
chrec2:985965	S
chrec2:2702330	S
chrec2:4078265	S
chrec2:1866694	S
chrec2:4165102	S
chrec2:4280397	S
chrec2:2272195	S
chrec2:1617099	S
chrec2:3991437	S
chrec2:3431714	S
chrec2:2160293	S
chrec2:2767842	S
chrec2:3361449	S
chrec2:3958213	S
chrec2:4147989	S
chrec2:4513619	S
chrec2:3145740	S
chrec2:2705898	S
chrec2:2425892	S
chrec2:2270900	S
chrec2:1281081	S
chrec2:4500992	S
chrec2:4152887	S
chrec2:2503819	S
chrec2:867674	S
chrec2:100878	S
chrec2:1083344	S
chrec2:3827148	S
chrec2:3758652	S
chrec2:80827	S
chrec2:1423159	S
chrec2:778559	S
chrec2:2168004	S
chrec2:4399474	S
chrec2:735884	S
chrec2:1780550	S
chrec2:1563625	S
chrec2:2613219	S
chrec2:2584399	S
chrec2:4134715	S
chrec2:31317	S
chrec2:2864348	S
chrec2:1805389	S
chrec2:4604534	S
chrec2:922592	S
chrec2:536026	S
chrec2:3713349	S
chrec2:4183536	S
chrec2:1955278	S
chrec2:1053010	S
chrec2:3029256	S
chrec2:1463007	S
chrec2:2043210	S
chrec2:1664887	S
chrec2:2572580	S
chrec2:3383027	S
chrec2:3798896	S
chrec2:619419	S
chrec2:3674531	S
chrec2:1228504	S
chrec2:220625	S
chrec2:2801164	S
chrec2:3631579	S
chrec2:1933800	S
chrec2:1682862	S
chrec2:2747141	S
chrec2:3713706	S
chrec2:2879448	S
chrec2:3241772	S
chrec2:1232914	S
chrec2:155163	S
chrec2:2673915	S
chrec2:2540826	S
chrec2:484894	S
chrec2:1962298	S
chrec2:1284625	S
chrec2:3584740	S
chrec2:2859918	S
chrec2:3699402	S
chrec2:1278540	S
chrec2:2527265	S
chrec2:2782621	S
chrec2:195987	S
chrec2:1549926	S
chrec2:273290	S
chrec2:2996767	S
chrec2:4209852	S
chrec2:3168684	S
chrec2:1768045	S
chrec2:2752666	S
chrec2:3758781	S
chrec2:2851916	S
chrec2:2352475	S
chrec2:2034619	S
chrec2:4618508	S
chrec2:3659424	S
chrec2:2655349	S
chrec2:914647	S
chrec2:3526933	S
chrec2:1511351	S
chrec2:4338879	S
chrec2:1813830	S
chrec2:784718	S
chrec2:1812510	S
chrec2:1816507	S
chrec2:1126929	S
chrec2:697788	S
chrec2:4553556	S
chrec2:1923569	S
chrec2:3737237	S
chrec2:2298708	S
chrec2:2053375	S
chrec2:1881762	S
chrec2:4421944	S
chrec2:4554655	S
chrec2:3833744	S
chrec2:4311446	S
chrec2:1908382	S
chrec2:4646115	S
chrec2:415627	S
chrec2:583229	S
chrec2:4558233	S
chrec2:4390277	S
chrec2:3570353	S
chrec2:4154803	S
chrec2:1403699	S
chrec2:2289801	S
chrec2:14074	S
chrec2:1713498	S
chrec2:2669414	S
chrec2:1581795	S
chrec2:1332383	S
chrec2:1736405	S
chrec2:4595680	S
chrec2:1545216	S
chrec2:175098	S
chrec2:2178066	S
chrec2:392368	S
chrec2:1117328	S
chrec2:3005642	S
chrec2:3591876	S
chrec2:7863	S
chrec2:1134997	S
chrec2:4646216	S
chrec2:2597118	S
chrec2:2119117	S
chrec2:1398976	S
chrec2:3125366	S
chrec2:3131012	S
chrec2:4035668	S
chrec2:2673742	S
chrec2:3862718	S
chrec2:2998228	S
chrec2:1814137	S
chrec2:635248	S
chrec2:156081	S
chrec2:686947	S
chrec2:4357124	S
chrec2:3023231	S
chrec2:2703723	S
chrec2:910353	S
chrec2:2203464	S
chrec2:3944993	S
chrec2:3515961	S
chrec2:3621501	S
chrec2:1075563	S
chrec2:2193053	S
chrec2:3436402	S
chrec2:2536822	S
chrec2:3018370	S
chrec2:2501840	S
chrec2:709819	S
chrec2:2198632	S
chrec2:178822	S
chrec2:4181633	S
chrec2:1274944	S
chrec2:2509353	S
chrec2:3431874	S
chrec2:3277381	S
chrec2:1621443	S
chrec2:659523	S
chrec2:3689321	S
chrec2:4323787	S
chrec2:3175941	S
chrec2:2871637	S
chrec2:135086	S
chrec2:2581536	S
chrec2:2426807	S
chrec2:3646224	S
chrec2:3889148	S
chrec2:560011	S
chrec2:2932416	S
chrec2:2857535	S
chrec2:394453	S
chrec2:3221307	S
chrec2:208309	S
chrec2:1823635	S
chrec2:4505732	S
chrec2:2204312	S
chrec2:883834	S
chrec2:3655599	S
chrec2:3385701	S
chrec2:721650	S
chrec2:2152059	S
chrec2:876778	S
chrec2:1650675	S
chrec2:3944741	S
chrec2:652187	S
chrec2:3401984	S
chrec2:1012299	S
chrec2:1489743	S
chrec2:488611	S
chrec2:1295534	S
chrec2:2915209	S
chrec2:4002004	S
chrec2:3232891	S
chrec2:4565750	S
chrec2:890517	S
chrec2:1189005	S
chrec2:4178292	S
chrec2:1331926	S
chrec2:1067366	S
chrec2:2293711	S
chrec2:2690731	S
chrec2:3910753	S
chrec2:4133911	S
chrec2:4015464	S
chrec2:3495387	S
chrec2:757815	S
chrec2:3522161	S
chrec2:1692782	S
chrec2:655296	S
chrec2:1995378	S
chrec2:145011	S
chrec2:2212376	S
chrec2:3260676	S
chrec2:3674986	S
chrec2:1792770	S
chrec2:1293316	S
chrec2:2207455	S
chrec2:182567	S
chrec2:1083670	S
chrec2:958345	S
chrec2:404352	S
chrec2:2232958	S
chrec2:3265495	S
chrec2:3039394	S
chrec2:1477021	S
chrec2:186111	S
chrec2:1767862	S
chrec2:1941291	S
chrec2:609452	S
chrec2:3564724	S
chrec2:743996	S
chrec2:1323057	S
chrec2:1670404	S
chrec2:2068407	S
chrec2:2476772	S
chrec2:3737158	S
chrec2:1343406	S
chrec2:1367873	S
chrec2:3966101	S
chrec2:134208	S
chrec2:2844690	S
chrec2:2778516	S
chrec2:3175832	S
chrec2:1214772	S
chrec2:2678837	S
chrec2:3906967	S
chrec2:569916	S
chrec2:3742273	S
chrec2:2774875	S
chrec2:2110470	S
chrec2:1830483	S
chrec2:2864171	S
chrec2:1691302	S
chrec2:2282721	S
chrec2:2226477	S
chrec2:2481217	S
chrec2:3157840	S
chrec2:2558443	S
chrec2:1159766	S
chrec2:2698272	S
chrec2:1503272	S
chrec2:1466161	S
chrec2:4300931	S
chrec2:2869513	S
chrec2:2509482	S
chrec2:1438053	S
chrec2:2468344	S
chrec2:583862	S
chrec2:3106705	S
chrec2:3191948	S
chrec2:2986789	S
chrec2:4178704	S
chrec2:4545836	S
chrec2:26004	S
chrec2:2169382	S
chrec2:716692	S
chrec2:2931233	S
chrec2:4504408	S
chrec2:2108255	S
chrec2:1417196	S
chrec2:1411224	S
chrec2:3959175	S
chrec2:2542008	S
chrec2:3549471	S
chrec2:929701	S
chrec2:2957082	S
chrec2:860397	S
chrec2:4459604	S
chrec2:3521189	S
chrec2:3293627	S
chrec2:2924444	S
chrec2:1972051	S
chrec2:3122492	S
chrec2:3310882	S
chrec2:2589582	S
chrec2:1247122	S
chrec2:2920486	S
chrec2:2842867	S
chrec2:1314863	S
chrec2:4403650	S
chrec2:3879822	S
chrec2:2651793	S
chrec2:3175670	S
chrec2:3262216	S
chrec2:4135885	S
chrec2:231133	S
chrec2:3868840	S
chrec2:1823968	S
chrec2:2005294	S
chrec2:2537442	S
chrec2:4176335	S
chrec2:3488008	S
chrec2:202211	S
chrec2:1224006	S
chrec2:1138370	S
chrec2:3245230	S
chrec2:3665437	S
chrec2:1098016	S
chrec2:2793496	S
chrec2:3903568	S
chrec2:2788141	S
chrec2:3699294	S
chrec2:3005486	S
chrec2:850707	S
chrec2:3023527	S
chrec2:1130552	S
chrec2:87731	S
chrec2:4053599	S
chrec2:1229564	S
chrec2:4524396	S
chrec2:681409	S
chrec2:1616487	S
chrec2:3070217	S
chrec2:3549166	S
chrec2:886513	S
chrec2:941201	S
chrec2:2581463	S
chrec2:3293729	S
chrec2:2452613	S
chrec2:87868	S
chrec2:3822085	S
chrec2:2359377	S
chrec2:2823944	S
chrec2:3811612	S
chrec2:2884863	S
chrec2:1144581	S
chrec2:1824082	S
chrec2:2331366	S
chrec2:3112806	S
chrec2:2265698	S
chrec2:949226	S
chrec2:1662272	S
chrec2:1992390	S
chrec2:2865116	S
chrec2:1812023	S
chrec2:2249539	S
chrec2:3928252	S
chrec2:3747994	S
chrec2:2402920	S
chrec2:4009041	S
chrec2:1007282	S
chrec2:2250160	S
chrec2:3979787	S
chrec2:509896	S
chrec2:1587756	S
chrec2:1768465	S
chrec2:1276308	S
chrec2:2434739	S
chrec2:4127019	S
chrec2:2331851	S
chrec2:2886968	S
chrec2:1137798	S
chrec2:1839393	S
chrec2:4538808	S
chrec2:894915	S
chrec2:2471688	S
chrec2:3686572	S
chrec2:3810003	S
chrec2:4470974	S
chrec2:991043	S
chrec2:1735014	S
chrec2:3022563	S
chrec2:1883991	S
chrec2:3886475	S
chrec2:2569075	S
chrec2:3746225	S
chrec2:3117323	S
chrec2:3048199	S
chrec2:1313673	S
chrec2:2899613	S
chrec2:1312567	S
chrec2:1719114	S
chrec2:2858109	S
chrec2:210121	S
chrec2:4584981	S
chrec2:921680	S
chrec2:3361853	S
chrec2:2821494	S
chrec2:2326873	S
chrec2:1831849	S
chrec2:3570059	S
chrec2:231572	S
chrec2:3355301	S
chrec2:390450	S
chrec2:150742	S
chrec2:2273617	S
chrec2:1870820	S
chrec2:539790	S
chrec2:1855482	S
chrec2:3296000	S
chrec2:3785984	S
chrec2:3541073	S
chrec2:4566678	S
chrec2:3026038	S
chrec2:1835156	S
chrec2:2285165	S
chrec2:5953	S
chrec2:3550475	S
chrec2:1692646	S
chrec2:3417570	S
chrec2:102768	S
chrec2:4504776	S
chrec2:1535800	S
chrec2:838483	S
chrec2:1668563	S
chrec2:207934	S
chrec2:658297	S
chrec2:3660866	S
chrec2:647485	S
chrec2:393385	S
chrec2:4643933	S
chrec2:1491605	S
chrec2:2663669	S
chrec2:4617672	S
chrec2:3995586	S
chrec2:1897273	S
chrec2:2202863	S
chrec2:4368479	S
chrec2:4108127	S
chrec2:437930	S
chrec2:1148264	S
chrec2:4186030	S
chrec2:2557665	S
chrec2:2914566	S
chrec2:543401	S
chrec2:3336529	S
chrec2:911854	S
chrec2:741938	S
chrec2:3793928	S
chrec2:2103757	S
chrec2:4521459	S
chrec2:3616081	S
chrec2:1811	S
chrec2:4287023	S
chrec2:3930188	S
chrec2:1443287	S
chrec2:2873333	S
chrec2:661689	S
chrec2:1585051	S
chrec2:2781712	S
chrec2:1011937	S
chrec2:1391045	S
chrec2:575191	S
chrec2:3802837	S
chrec2:2201608	S
chrec2:1838985	S
chrec2:2588923	S
chrec2:4077608	S
chrec2:2208126	S
chrec2:3991854	S
chrec2:3250280	S
chrec2:4365193	S
chrec2:2789803	S
chrec2:1776803	S
chrec2:2846697	S
chrec2:1325903	S
chrec2:658428	S
chrec2:3099257	S
chrec2:1099503	S
chrec2:1578429	S
chrec2:4498621	S
chrec2:2201378	S
chrec2:2625652	S
chrec2:4586614	S
chrec2:2444116	S
chrec2:870368	S
chrec2:2014833	S
chrec2:3277226	S
chrec2:3290399	S
chrec2:2982329	S
chrec2:664953	S
chrec2:458550	S
chrec2:1272931	S
chrec2:3802197	S
chrec2:2086120	S
chrec2:4575392	S
chrec2:63529	S
chrec2:943452	S
chrec2:1351154	S
chrec2:4488654	S
chrec2:576757	S
chrec2:915459	S
chrec2:2460993	S
chrec2:1292343	S
chrec2:1727452	S
chrec2:4180563	S
chrec2:2746116	S
chrec2:2692043	S
chrec2:2965740	S
chrec2:3902156	S
chrec2:2647744	S
chrec2:4606600	S
chrec2:2010449	S
chrec2:3865231	S
chrec2:2446853	S
chrec2:2524583	S
chrec2:4404716	S
chrec2:4312541	S
chrec2:3385978	S
chrec2:775370	S
chrec2:3380507	S
chrec2:4177765	S
chrec2:1418717	S
chrec2:1960529	S
chrec2:3686299	S
chrec2:2607352	S
chrec2:4082072	S
chrec2:1026331	S
chrec2:909426	S
chrec2:1613073	S
chrec2:254134	S
chrec2:4493325	S
chrec2:1537654	S
chrec2:944123	S
chrec2:2973580	S
chrec2:3435808	S
chrec2:3495824	S
chrec2:3504177	S
chrec2:606873	S
chrec2:1021342	S
chrec2:1425437	S
chrec2:519949	S
chrec2:1526274	S
chrec2:1838685	S
chrec2:2224096	S
chrec2:3036787	S
chrec2:1640882	S
chrec2:3308955	S
chrec2:4617976	S
chrec2:4025549	S
chrec2:1406219	S
chrec2:2679167	S
chrec2:855278	S
chrec2:53535	S
chrec2:2020389	S
chrec2:3930887	S
chrec2:3710754	S
chrec2:2255192	S
chrec2:3043268	S
chrec2:4626971	S
chrec2:2186887	S
chrec2:1385279	S
chrec2:3112444	S
chrec2:3579692	S
chrec2:4339837	S
chrec2:4205141	S
chrec2:4223920	S
chrec2:2012306	S
chrec2:2008624	S
chrec2:1142144	S
chrec2:1754443	S
chrec2:3211363	S
chrec2:2621939	S
chrec2:2836484	S
chrec2:4233891	S
chrec2:2140027	S
chrec2:3503351	S
chrec2:2980832	S
chrec2:3986308	S
chrec2:3778423	S
chrec2:760579	S
chrec2:3946730	S
chrec2:3328941	S
chrec2:3085530	S
chrec2:3913349	S
chrec2:4511230	S
chrec2:3300952	S
chrec2:462200	S
chrec2:96725	S
chrec2:1956862	S
chrec2:3564345	S
chrec2:4105955	S
chrec2:1795778	S
chrec2:584860	S
chrec2:3494204	S
chrec2:2211497	S
chrec2:2603746	S
chrec2:3751673	S
chrec2:149751	S
chrec2:3302647	S
chrec2:1183354	S
chrec2:2017010	S
chrec2:4382362	S
chrec2:3789665	S
chrec2:2766055	S
chrec2:3137645	S
chrec2:914225	S
chrec2:1385843	S
chrec2:63466	S
chrec2:4412734	S
chrec2:2710496	S
chrec2:3088301	S
chrec2:1495824	S
chrec2:2892847	S
chrec2:3339945	S
chrec2:1169599	S
chrec2:1229347	S
chrec2:377911	S
chrec2:1836180	S
chrec2:648088	S
chrec2:1751029	S
chrec2:999813	S
chrec2:2935114	S
chrec2:2334426	S
chrec2:2047540	S
chrec2:2528677	S
chrec2:3760201	S
chrec2:4263094	S
chrec2:3530200	S
chrec2:3859493	S
chrec2:467274	S
chrec2:3314923	S
chrec2:3356030	S
chrec2:2333394	S
chrec2:1703579	S
chrec2:3706485	S
chrec2:178276	S
chrec2:818964	S
chrec2:2626970	S
chrec2:2854282	S
chrec2:2450200	S
chrec2:1079370	S
chrec2:4266622	S
chrec2:4495822	S
chrec2:1465418	S
chrec2:1726417	S
chrec2:4347187	S
chrec2:1393136	S
chrec2:2149279	S
chrec2:4301910	S
chrec2:1748025	S
chrec2:3006169	S
chrec2:4008459	S
chrec2:4181959	S
chrec2:2938186	S
chrec2:4358354	S
chrec2:1508749	S
chrec2:3361617	S
chrec2:4052403	S
chrec2:170481	S
chrec2:2987685	S
chrec2:2633749	S
chrec2:2600652	S
chrec2:4614030	S
chrec2:563861	S
chrec2:1264629	S
chrec2:3227381	S
chrec2:587991	S
chrec2:4383070	S
chrec2:4296122	S
chrec2:3497928	S
chrec2:3394091	S
chrec2:3404307	S
chrec2:2860273	S
chrec2:423021	S
chrec2:694761	S
chrec2:3797357	S
chrec2:2839954	S
