### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	3649046.0	5052701.0	0.655	0.599
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:3171143	729.4	111.9	3.314	-448.916
chrec2:1917891	710.3	103.7	3.385	-448.183
chrec2:2643035	1169.1	401.7	2.151	-448.091
chrec2:651804	675.9	84.1	3.616	-447.822
chrec2:388986	843.0	178.7	2.848	-447.035
chrec2:1789115	578.9	41.7	4.405	-444.859
chrec2:136956	875.9	203.4	2.716	-442.099
chrec2:142717	946.6	249.0	2.536	-441.937
chrec2:1234643	848.2	186.4	2.796	-441.088
chrec2:2116493	1400.8	593.2	1.849	-441.063
chrec2:2447103	968.5	269.0	2.458	-436.342
chrec2:775124	1039.7	319.8	2.310	-436.306
chrec2:400569	553.9	36.5	4.533	-435.444
chrec2:3379927	720.5	117.3	3.229	-434.894
chrec2:3400988	1452.2	645.5	1.779	-432.595
chrec2:2062008	6797.2	6478.5	0.679	-432.519
chrec2:831200	958.1	268.3	2.446	-430.471
chrec2:141277	588.5	52.0	4.109	-430.315
chrec2:3246242	580.4	51.8	4.097	-427.044
chrec2:1016934	815.2	177.9	2.806	-426.427
chrec2:1315691	516.6	24.4	5.012	-425.667
chrec2:2686115	699.2	111.1	3.264	-425.622
chrec2:4107747	695.4	110.7	3.260	-422.198
chrec2:440600	813.9	182.5	2.767	-419.713
chrec2:1310469	862.5	214.6	2.617	-418.806
chrec2:2652128	1007.7	316.7	2.280	-416.024
chrec2:3974554	794.1	173.1	2.807	-415.473
chrec2:3676693	1218.6	478.3	1.959	-414.535
chrec2:3148158	821.2	191.9	2.707	-413.723
chrec2:4381465	1245.4	501.7	1.921	-413.432
chrec2:2189191	678.9	108.1	3.260	-413.298
chrec2:1737022	663.9	99.4	3.349	-412.530
chrec2:1719018	768.8	162.9	2.849	-409.316
chrec2:1524922	687.5	115.7	3.180	-409.192
chrec2:2267162	692.6	118.5	3.157	-408.811
chrec2:3039761	775.6	168.9	2.809	-406.946
chrec2:1192050	603.9	72.6	3.666	-406.686
chrec2:1227734	878.5	236.3	2.504	-406.282
chrec2:3270457	2003.8	1187.5	1.364	-405.831
chrec2:3039919	653.1	99.3	3.327	-403.063
chrec2:3582882	784.1	177.5	2.753	-401.580
chrec2:2070104	1441.6	682.7	1.688	-399.800
chrec2:1909330	835.8	213.5	2.578	-399.620
chrec2:3072402	808.7	197.4	2.644	-396.770
chrec2:3055491	1100.8	406.4	2.047	-396.604
chrec2:424201	861.9	234.2	2.489	-395.030
chrec2:704146	561.6	59.3	3.852	-394.596
chrec2:780956	4154.9	3505.1	0.855	-394.485
chrec2:3974570	794.1	190.2	2.671	-394.283
chrec2:3529268	971.4	311.5	2.251	-393.787
chrec2:4256054	721.4	146.1	2.913	-393.628
chrec2:3004518	481.7	25.2	4.864	-393.390
chrec2:1849757	736.0	156.7	2.841	-390.678
chrec2:1118343	937.4	294.4	2.280	-388.205
chrec2:3328051	1416.5	678.0	1.673	-387.231
chrec2:1442726	682.2	128.0	3.024	-387.019
chrec2:3401216	937.7	294.9	2.279	-386.666
chrec2:2462842	574.8	71.7	3.614	-383.709
chrec2:1964329	649.4	110.1	3.170	-383.124
chrec2:63363	1178.6	485.0	1.891	-383.054
chrec2:2947728	845.2	234.2	2.461	-382.129
chrec2:2169234	553.6	61.5	3.781	-380.758
chrec2:2188802	759.6	179.7	2.689	-380.616
chrec2:4532683	944.1	308.8	2.222	-377.349
chrec2:711256	817.9	224.0	2.478	-373.534
chrec2:883935	922.0	296.7	2.246	-373.534
chrec2:2045717	2047.9	1292.7	1.273	-373.007
chrec2:2538928	451.7	21.8	4.980	-371.684
chrec2:3811614	865.8	258.3	2.355	-371.511
chrec2:127709	1287.3	591.7	1.731	-370.717
chrec2:1649609	509.1	46.5	4.064	-370.582
chrec2:1938290	519.0	50.6	3.968	-370.540
chrec2:873309	596.8	91.6	3.313	-366.241
chrec2:220088	723.4	169.3	2.705	-365.379
chrec2:3150676	864.1	263.3	2.324	-365.265
chrec2:3555309	908.8	294.5	2.235	-364.956
chrec2:2753473	586.9	90.0	3.314	-363.367
chrec2:2984462	662.9	131.3	2.945	-363.262
chrec2:233987	1162.1	496.0	1.838	-362.352
chrec2:83753	817.9	234.2	2.414	-361.783
chrec2:1657429	575.8	84.3	3.381	-361.266
chrec2:3504149	734.8	178.7	2.650	-360.153
chrec2:17454	603.8	101.2	3.186	-358.891
chrec2:2466690	505.4	51.4	3.907	-358.771
chrec2:4000448	880.2	281.2	2.256	-358.357
chrec2:29539	591.9	95.8	3.237	-358.053
chrec2:3611713	1143.7	487.7	1.839	-357.927
chrec2:3293255	767.9	205.2	2.514	-356.078
chrec2:1332527	954.2	339.1	2.102	-355.549
chrec2:439640	964.4	346.9	2.085	-355.548
chrec2:1947739	546.4	71.8	3.538	-355.520
chrec2:3108097	1101.4	455.0	1.885	-355.430
chrec2:1437373	501.5	51.2	3.902	-355.169
chrec2:2287430	917.4	314.2	2.156	-354.441
chrec2:1714369	670.2	144.4	2.824	-353.411
chrec2:1196526	707.8	168.5	2.680	-352.752
chrec2:4490723	672.0	147.3	2.800	-351.043
chrec2:1961710	633.1	123.8	2.964	-349.979
chrec2:1092957	674.6	150.9	2.771	-349.516
chrec2:983427	897.5	304.4	2.170	-348.264
chrec2:3714147	779.7	220.2	2.434	-348.189
chrec2:1030432	656.5	139.6	2.843	-348.122
chrec2:496342	678.3	153.1	2.758	-348.024
chrec2:1399026	649.7	136.3	2.863	-347.307
chrec2:3190662	591.9	103.4	3.127	-346.496
chrec2:2268731	553.6	80.9	3.385	-346.372
chrec2:1706506	695.0	165.2	2.683	-346.264
chrec2:3182292	539.8	75.3	3.452	-345.138
chrec2:3688646	631.8	127.0	2.924	-344.978
chrec2:967010	749.2	204.2	2.485	-344.088
chrec2:3085217	1024.5	411.0	1.927	-340.835
chrec2:3049446	713.0	181.8	2.581	-340.186
chrec2:3038457	747.1	204.8	2.477	-340.096
chrec2:1698804	527.6	72.5	3.473	-339.792
chrec2:2660875	1163.7	528.5	1.748	-339.429
chrec2:57260	712.4	181.7	2.580	-339.420
chrec2:3189779	570.0	95.9	3.180	-339.386
chrec2:507337	679.2	160.8	2.689	-339.284
chrec2:3328721	1249.8	604.8	1.657	-337.850
chrec2:1910513	1211.0	571.2	1.694	-337.642
chrec2:916707	554.2	87.0	3.281	-337.526
chrec2:2502210	682.2	167.3	2.637	-334.198
chrec2:788068	674.5	162.3	2.665	-333.473
chrec2:3099557	543.6	86.4	3.263	-331.356
chrec2:712383	883.0	312.1	2.110	-331.300
chrec2:3831906	810.6	258.6	2.258	-331.270
chrec2:4263631	688.6	175.2	2.585	-330.561
chrec2:3367490	893.7	323.0	2.078	-329.205
chrec2:2651113	584.2	110.9	3.007	-328.769
chrec2:4403716	690.7	177.5	2.570	-328.533
chrec2:3354353	666.9	162.3	2.649	-327.983
chrec2:1748123	1850.9	1188.2	1.249	-327.920
chrec2:1882527	571.9	103.9	3.070	-327.523
chrec2:1670333	447.6	40.9	4.061	-327.331
chrec2:3855354	712.4	195.0	2.479	-326.218
chrec2:641140	515.4	74.1	3.408	-325.961
chrec2:1864185	717.6	197.1	2.474	-325.853
chrec2:4056963	505.2	70.0	3.461	-325.748
chrec2:3384160	696.3	185.9	2.515	-324.359
chrec2:2697347	479.7	57.6	3.667	-324.091
chrec2:2643577	682.1	176.7	2.559	-323.370
chrec2:4016844	414.3	28.6	4.467	-323.089
chrec2:4147903	665.9	166.9	2.606	-321.727
chrec2:1006255	608.0	130.9	2.826	-321.401
chrec2:1390574	598.0	124.8	2.870	-321.388
chrec2:2753420	485.4	61.3	3.595	-320.406
chrec2:4281028	649.9	157.5	2.654	-320.213
chrec2:3344521	765.5	237.8	2.296	-320.107
chrec2:1187245	638.9	151.5	2.686	-319.016
chrec2:3082551	664.2	169.0	2.584	-318.377
chrec2:4206782	530.7	88.4	3.195	-317.955
chrec2:150533	516.5	80.4	3.293	-317.864
chrec2:3473382	764.9	238.9	2.289	-317.829
chrec2:3999680	538.9	92.0	3.160	-317.810
chrec2:3513296	648.1	160.1	2.627	-317.598
chrec2:1299903	453.0	48.4	3.837	-316.892
chrec2:243500	548.1	98.6	3.084	-316.356
chrec2:2975207	495.7	68.8	3.459	-316.184
chrec2:4506501	642.3	155.8	2.653	-315.803
chrec2:632763	600.9	130.8	2.809	-315.776
chrec2:2266944	597.9	128.4	2.829	-315.351
chrec2:3943989	551.5	101.7	3.048	-315.284
chrec2:3721447	690.8	190.0	2.472	-314.653
chrec2:658413	616.7	140.8	2.741	-314.109
chrec2:2837960	497.8	73.1	3.378	-313.767
chrec2:2197598	648.0	163.1	2.600	-313.183
chrec2:2589549	549.4	100.8	3.056	-312.790
chrec2:933538	778.8	254.3	2.224	-312.761
chrec2:2357136	403.1	28.5	4.430	-311.932
chrec2:4065459	569.7	115.3	2.915	-310.937
chrec2:4192152	574.6	117.8	2.896	-310.073
chrec2:1110715	575.9	120.4	2.868	-309.655
chrec2:932733	533.2	96.1	3.082	-309.110
chrec2:3379973	607.1	139.8	2.728	-308.878
chrec2:842101	434.2	42.8	3.951	-308.570
chrec2:3585877	562.4	111.8	2.941	-308.562
chrec2:2250285	559.5	110.1	2.956	-308.199
chrec2:3502938	432.9	43.1	3.937	-307.669
chrec2:2998580	647.1	167.0	2.564	-307.041
chrec2:1873679	618.4	150.5	2.649	-305.178
chrec2:2562746	1186.0	596.9	1.600	-305.010
chrec2:4488620	721.4	219.8	2.324	-304.378
chrec2:2631385	693.9	201.8	2.392	-303.607
chrec2:3246211	502.5	82.1	3.224	-303.554
chrec2:3301241	446.8	52.6	3.697	-303.068
chrec2:4065368	513.4	87.5	3.162	-302.758
chrec2:1939192	425.3	44.2	3.875	-301.346
chrec2:2797204	437.2	50.1	3.736	-300.618
chrec2:450882	1883.4	1279.0	1.168	-299.838
chrec2:1159256	449.3	56.1	3.612	-299.388
chrec2:2378252	471.4	68.7	3.389	-298.757
chrec2:890382	542.1	107.1	2.949	-298.448
chrec2:2316781	614.4	153.6	2.610	-298.392
chrec2:3907668	610.7	149.6	2.639	-298.141
chrec2:4640031	724.5	230.1	2.264	-297.999
chrec2:4042463	726.7	231.8	2.258	-297.923
chrec2:1640542	380.0	25.4	4.515	-297.425
chrec2:4329882	626.5	166.3	2.524	-293.412
chrec2:3471288	723.7	234.7	2.235	-292.715
chrec2:669500	656.3	187.2	2.420	-291.609
chrec2:2070658	775.2	274.1	2.110	-291.101
chrec2:2923195	4832.5	4678.9	0.656	-290.638
chrec2:2180582	363.9	22.0	4.661	-289.529
chrec2:2732967	568.6	129.8	2.740	-289.387
chrec2:1473027	494.1	86.3	3.127	-289.031
chrec2:1893015	713.8	231.5	2.234	-288.525
chrec2:484940	785.3	284.2	2.076	-288.330
chrec2:1801035	1071.0	520.4	1.651	-288.059
chrec2:3190779	359.8	21.7	4.660	-285.774
chrec2:3713906	579.0	141.9	2.639	-285.693
chrec2:2752197	734.7	249.1	2.170	-285.096
chrec2:2885993	544.0	119.9	2.791	-283.814
chrec2:107651	709.0	232.3	2.219	-283.435
chrec2:1236359	502.2	96.1	2.996	-283.309
chrec2:2253017	513.8	101.0	2.957	-283.045
chrec2:3642196	618.7	170.8	2.466	-282.143
chrec2:4078549	475.1	80.2	3.177	-282.136
chrec2:4159205	807.1	311.2	1.984	-281.257
chrec2:3668808	537.9	119.0	2.786	-280.972
chrec2:4635251	628.5	178.9	2.422	-278.876
chrec2:1766494	434.8	59.7	3.474	-278.375
chrec2:2705871	605.4	163.5	2.498	-278.332
chrec2:1879283	386.4	37.1	3.992	-277.050
chrec2:3827727	527.3	115.6	2.799	-276.884
chrec2:236048	504.7	102.1	2.915	-276.488
chrec2:662745	620.1	176.4	2.424	-276.187
chrec2:159177	1119.9	585.1	1.546	-274.596
chrec2:1236476	505.0	103.6	2.896	-274.415
chrec2:395587	515.6	108.9	2.853	-274.388
chrec2:3405020	977.2	460.7	1.694	-274.279
chrec2:891305	526.8	116.6	2.785	-274.117
chrec2:2235140	426.6	58.1	3.486	-273.965
chrec2:1943813	635.7	190.1	2.351	-273.464
chrec2:3508145	609.5	173.3	2.424	-271.997
chrec2:149646	502.6	102.6	2.902	-271.976
chrec2:245896	702.8	240.8	2.155	-271.856
chrec2:592443	541.4	127.2	2.699	-271.806
chrec2:2890836	476.4	87.2	3.059	-271.767
chrec2:1195386	745.7	271.7	2.066	-271.719
chrec2:176568	734.7	264.5	2.084	-270.984
chrec2:257794	554.4	136.1	2.637	-270.880
chrec2:3865339	585.5	158.6	2.494	-270.742
chrec2:136511	757.4	283.1	2.029	-270.491
chrec2:151016	332.1	18.2	4.800	-270.454
chrec2:4508221	396.8	46.1	3.717	-268.784
chrec2:3921297	605.2	173.1	2.416	-268.257
chrec2:1868228	475.0	91.2	2.990	-266.608
chrec2:3301172	439.1	71.7	3.225	-266.421
chrec2:2711528	681.9	231.8	2.166	-265.683
chrec2:1388388	412.8	58.0	3.442	-265.200
chrec2:1265131	517.9	117.6	2.749	-264.200
chrec2:192609	1003.4	496.3	1.625	-264.085
chrec2:4217807	640.6	203.4	2.264	-262.348
chrec2:3464648	527.9	127.8	2.656	-261.567
chrec2:2705795	535.0	131.9	2.630	-261.526
chrec2:964156	1069.7	562.9	1.536	-260.435
chrec2:2412464	475.0	94.9	2.932	-260.273
chrec2:3175690	763.8	299.1	1.962	-260.142
chrec2:3975667	774.5	311.1	1.925	-259.229
chrec2:2424680	524.9	127.7	2.649	-259.217
chrec2:194775	728.3	273.9	2.020	-258.746
chrec2:3057223	545.2	141.0	2.561	-258.499
chrec2:262241	521.1	126.2	2.655	-257.932
chrec2:1170578	442.7	78.7	3.102	-257.486
chrec2:231054	547.1	144.7	2.528	-256.520
chrec2:1745084	484.3	104.1	2.827	-255.374
chrec2:3374393	491.6	108.4	2.790	-255.079
chrec2:3688663	439.9	78.7	3.093	-254.974
chrec2:4027490	537.4	139.5	2.555	-254.101
chrec2:4587804	523.3	129.8	2.621	-253.995
chrec2:3843470	396.8	56.1	3.431	-253.823
chrec2:2969035	472.0	98.2	2.875	-253.721
chrec2:2010266	626.5	203.3	2.233	-252.253
chrec2:1907173	363.4	40.9	3.760	-251.418
chrec2:1472235	438.4	80.2	3.059	-251.093
chrec2:1159327	336.6	28.1	4.190	-250.906
chrec2:2196066	622.3	201.9	2.234	-250.879
chrec2:2344192	389.6	54.0	3.459	-250.272
chrec2:2476122	494.1	115.4	2.708	-249.771
chrec2:218850	578.0	171.0	2.367	-249.771
chrec2:2984282	412.6	68.1	3.209	-248.158
chrec2:1436265	689.8	257.8	2.030	-247.549
chrec2:3068540	673.2	244.5	2.071	-246.720
chrec2:1938104	427.7	76.4	3.096	-246.327
chrec2:2218954	560.1	162.5	2.395	-246.097
chrec2:2817855	950.3	476.5	1.606	-246.015
chrec2:2416841	366.8	44.7	3.646	-245.806
chrec2:1917305	667.7	241.1	2.079	-245.326
chrec2:2412199	535.3	147.9	2.466	-244.690
chrec2:2968154	464.0	101.2	2.807	-243.250
chrec2:4484252	330.3	29.9	4.074	-241.357
chrec2:4173391	406.1	69.3	3.160	-239.926
chrec2:1903469	392.1	61.4	3.284	-239.691
chrec2:2462336	521.7	142.4	2.483	-239.158
chrec2:454042	487.0	120.1	2.629	-238.669
chrec2:19821	641.3	229.5	2.092	-238.360
chrec2:2797726	535.8	152.9	2.419	-237.991
chrec2:2697265	402.6	70.1	3.131	-237.402
chrec2:2795821	362.4	48.7	3.506	-236.980
chrec2:838634	513.6	139.9	2.486	-236.494
chrec2:987531	439.1	92.2	2.861	-235.057
chrec2:1944337	426.3	84.7	2.941	-234.741
chrec2:2470534	586.2	193.5	2.209	-234.713
chrec2:268337	371.7	54.4	3.383	-234.655
chrec2:1706912	482.9	120.8	2.608	-233.736
chrec2:2473583	730.5	305.7	1.866	-233.462
chrec2:75622	530.7	154.9	2.387	-232.618
chrec2:4334986	684.6	270.2	1.951	-231.751
chrec2:431417	941.3	492.5	1.544	-231.478
chrec2:3863143	389.4	67.1	3.147	-230.999
chrec2:4235257	521.1	150.9	2.398	-230.802
chrec2:1359424	433.8	91.7	2.852	-230.205
chrec2:986185	461.7	110.4	2.674	-230.153
chrec2:2354606	360.7	51.4	3.420	-230.125
chrec2:2197546	382.8	63.4	3.204	-229.688
chrec2:915327	412.5	79.4	2.986	-229.560
chrec2:1649627	416.9	82.7	2.943	-229.463
chrec2:2621657	431.7	92.8	2.828	-229.406
chrec2:637835	448.7	102.5	2.740	-228.528
chrec2:1797449	692.0	281.1	1.909	-228.258
chrec2:1016042	412.0	81.9	2.940	-227.455
chrec2:2010370	485.7	129.7	2.515	-227.202
chrec2:3631871	682.4	275.1	1.920	-226.656
chrec2:2652115	482.8	127.3	2.532	-226.647
chrec2:2291341	413.6	82.9	2.929	-226.193
chrec2:1219341	418.2	85.7	2.896	-226.153
chrec2:2820769	571.9	191.9	2.185	-225.494
chrec2:1290347	547.0	173.9	2.263	-225.481
chrec2:3215208	429.2	93.6	2.807	-225.007
chrec2:3150734	435.8	98.8	2.750	-224.752
chrec2:1997898	681.3	278.7	1.899	-224.177
chrec2:1683884	543.0	172.2	2.267	-224.111
chrec2:1895755	399.9	77.1	2.984	-223.929
chrec2:1273469	333.3	40.6	3.649	-223.850
chrec2:1844003	333.1	39.8	3.673	-223.851
chrec2:3253654	383.7	68.4	3.098	-223.716
chrec2:2144420	561.4	184.9	2.212	-223.545
chrec2:1310405	379.9	66.3	3.129	-222.603
chrec2:2247080	532.2	164.8	2.301	-222.270
chrec2:926907	1233.5	788.6	1.255	-221.623
chrec2:4460436	436.2	101.7	2.711	-220.928
chrec2:954087	463.7	119.9	2.561	-220.834
chrec2:474435	441.9	106.5	2.663	-220.029
chrec2:2556049	427.0	96.5	2.755	-219.515
chrec2:202061	631.1	242.7	1.988	-219.468
chrec2:3590048	438.0	105.1	2.669	-218.746
chrec2:2771969	338.2	47.1	3.454	-218.612
chrec2:2641672	485.6	138.1	2.423	-217.033
chrec2:1613607	499.6	149.4	2.351	-216.070
chrec2:496319	403.1	85.2	2.852	-216.014
chrec2:729475	336.4	46.5	3.465	-215.997
chrec2:2349410	446.3	112.2	2.602	-215.833
chrec2:2110451	388.5	76.3	2.958	-214.061
chrec2:1807887	440.6	111.0	2.599	-213.748
chrec2:2739859	350.2	56.2	3.250	-213.357
chrec2:2453925	491.4	146.2	2.359	-213.355
chrec2:2818360	550.4	188.4	2.156	-212.818
chrec2:2926622	488.6	143.7	2.375	-211.995
chrec2:4395113	523.5	170.6	2.227	-211.904
chrec2:4446913	385.2	76.8	2.936	-211.607
chrec2:3897855	400.3	85.8	2.831	-211.588
chrec2:1358834	403.9	89.4	2.786	-210.853
chrec2:10571	426.8	105.1	2.632	-210.114
chrec2:2714060	337.1	51.2	3.328	-209.416
chrec2:1024826	364.0	65.8	3.077	-209.218
chrec2:1421964	623.0	248.9	1.933	-209.014
chrec2:4433515	383.3	79.0	2.889	-208.726
chrec2:3668937	484.8	145.6	2.345	-208.180
chrec2:174917	415.0	98.9	2.679	-208.108
chrec2:2116571	359.4	65.3	3.070	-208.089
chrec2:3645890	535.4	184.6	2.146	-207.257
chrec2:3787384	322.5	45.1	3.448	-207.229
chrec2:4094832	562.3	203.4	2.077	-207.167
chrec2:1176961	489.9	150.5	2.312	-207.132
chrec2:4114237	600.3	233.9	1.970	-206.437
chrec2:3614778	562.1	204.9	2.066	-205.800
chrec2:1646361	432.1	112.8	2.547	-205.782
chrec2:3162237	400.0	91.4	2.739	-205.724
chrec2:464813	356.6	64.8	3.070	-205.592
chrec2:3525095	446.1	121.7	2.484	-205.319
chrec2:1519067	503.0	162.7	2.238	-204.308
chrec2:1496849	322.0	47.1	3.383	-203.859
chrec2:1259429	337.6	55.6	3.212	-203.164
chrec2:175007	337.1	55.4	3.214	-202.315
chrec2:4005933	250.9	14.6	4.709	-201.463
chrec2:1265246	666.8	295.3	1.785	-201.442
chrec2:3278196	555.2	205.6	2.043	-200.997
chrec2:1312754	337.4	57.7	3.156	-200.860
chrec2:3502893	342.6	61.0	3.100	-200.542
chrec2:1124240	471.3	144.5	2.315	-200.201
chrec2:2875185	377.0	81.4	2.822	-199.027
chrec2:3183452	330.2	54.0	3.223	-198.700
chrec2:2808208	364.3	73.5	2.918	-198.596
chrec2:4637363	504.3	170.8	2.172	-198.341
chrec2:1990152	2508.9	2254.9	0.764	-198.270
chrec2:3293436	407.1	100.8	2.624	-198.168
chrec2:2577314	382.6	86.8	2.749	-197.966
chrec2:4608189	239.0	12.0	4.924	-197.607
chrec2:1407656	380.1	84.0	2.787	-197.513
chrec2:4444195	618.4	261.5	1.851	-195.948
chrec2:748242	280.9	30.7	3.804	-194.162
chrec2:1908808	537.0	199.5	2.038	-194.067
chrec2:234229	284.1	33.0	3.718	-194.053
chrec2:4000495	293.9	36.7	3.613	-193.917
chrec2:1230366	369.9	81.2	2.798	-193.407
chrec2:973900	343.8	66.6	2.978	-192.650
chrec2:4088528	364.3	78.1	2.832	-192.531
chrec2:3159844	516.5	184.7	2.094	-191.880
chrec2:4103703	359.5	77.4	2.825	-191.296
chrec2:4525181	393.1	98.5	2.606	-190.891
chrec2:502537	317.8	53.1	3.191	-190.848
chrec2:1315416	289.1	37.8	3.546	-190.403
chrec2:460601	399.3	102.6	2.571	-190.178
chrec2:4095248	370.1	84.7	2.737	-189.535
chrec2:4462606	344.9	69.2	2.927	-189.280
chrec2:1824126	336.9	65.3	2.976	-189.007
chrec2:4483107	320.9	55.8	3.133	-188.816
chrec2:2759883	376.3	89.5	2.682	-188.612
chrec2:3252913	415.2	115.7	2.453	-188.602
chrec2:3535934	641.5	290.5	1.753	-188.555
chrec2:702304	510.6	185.3	2.072	-188.433
chrec2:3873321	322.6	58.0	3.086	-188.258
chrec2:3983467	291.2	41.1	3.435	-187.879
chrec2:3774062	358.5	78.4	2.802	-187.717
chrec2:435795	414.3	116.2	2.443	-186.177
chrec2:4504223	345.0	72.2	2.867	-185.194
chrec2:4117600	463.3	153.0	2.208	-184.562
chrec2:1118205	370.4	89.0	2.667	-183.893
chrec2:4103668	300.6	48.4	3.246	-183.410
chrec2:2314907	388.1	103.1	2.522	-181.723
chrec2:4331479	423.6	127.1	2.346	-181.508
chrec2:2516421	362.2	86.3	2.680	-181.316
chrec2:1079518	306.1	52.8	3.144	-180.714
chrec2:2776474	319.9	59.7	3.032	-180.545
chrec2:2694377	389.8	106.3	2.484	-179.809
chrec2:1615010	291.1	44.5	3.319	-179.616
chrec2:923077	290.9	44.6	3.314	-179.618
chrec2:553790	351.8	82.0	2.711	-179.063
chrec2:2987104	263.4	31.5	3.672	-179.032
chrec2:2891268	397.1	112.4	2.430	-178.373
chrec2:4559149	329.4	67.5	2.897	-178.292
chrec2:3837994	272.3	35.4	3.555	-178.108
chrec2:167412	345.0	79.3	2.732	-177.322
chrec2:2590203	474.3	170.9	2.083	-177.298
chrec2:4260098	565.3	244.0	1.822	-176.791
chrec2:1932498	290.1	46.3	3.256	-176.395
chrec2:1196566	330.3	71.0	2.827	-175.072
chrec2:1021382	290.8	48.5	3.192	-174.912
chrec2:2838036	217.4	13.5	4.621	-174.060
chrec2:84911	275.2	41.0	3.355	-174.006
chrec2:129	342.6	80.5	2.700	-173.832
chrec2:1081701	320.8	66.3	2.885	-173.826
chrec2:2500326	347.3	82.7	2.680	-173.242
chrec2:20538	462.9	165.7	2.091	-173.129
chrec2:2550120	314.7	63.8	2.911	-173.043
chrec2:1911949	294.0	50.6	3.149	-172.887
chrec2:1172011	344.0	81.9	2.681	-172.748
chrec2:1217071	350.3	86.8	2.623	-172.699
chrec2:3729969	360.3	92.4	2.573	-172.488
chrec2:1409724	306.6	58.1	3.009	-171.950
chrec2:4136404	349.8	86.8	2.621	-171.920
chrec2:3847829	340.5	79.8	2.702	-171.470
chrec2:1008081	355.0	91.5	2.565	-171.175
chrec2:1629135	277.9	44.2	3.263	-170.894
chrec2:1350856	327.1	72.7	2.779	-170.704
chrec2:4525087	364.7	96.5	2.527	-170.307
chrec2:2717869	428.8	143.9	2.185	-169.151
chrec2:3526793	299.3	57.9	2.979	-169.129
chrec2:3831345	440.9	154.0	2.127	-169.001
chrec2:391042	311.8	64.9	2.874	-168.556
chrec2:951649	353.4	92.9	2.537	-167.865
chrec2:2145344	364.5	101.7	2.450	-165.948
chrec2:2215572	329.3	79.2	2.666	-165.453
chrec2:4587949	340.6	87.0	2.579	-164.912
chrec2:3856194	483.8	191.5	1.947	-164.855
chrec2:2455174	331.7	79.6	2.668	-164.385
chrec2:1271945	549.2	246.8	1.764	-163.723
chrec2:2461461	252.4	33.7	3.516	-163.207
chrec2:833465	251.2	34.1	3.492	-162.334
chrec2:1504139	280.9	51.9	3.047	-162.008
chrec2:3311192	1016.3	693.0	1.162	-161.837
chrec2:2247150	283.7	52.1	3.055	-161.495
chrec2:1879365	292.2	59.2	2.912	-161.267
chrec2:2503819	314.2	72.3	2.730	-160.336
chrec2:2103820	770.8	451.9	1.380	-160.053
chrec2:3176710	337.1	87.0	2.563	-160.049
chrec2:3732277	575.3	273.2	1.684	-160.000
chrec2:3188414	348.3	95.0	2.485	-159.829
chrec2:947602	262.4	41.3	3.276	-159.606
chrec2:87996	278.1	51.4	3.045	-159.516
chrec2:3057127	377.7	117.4	2.295	-159.468
chrec2:3439821	314.8	74.4	2.691	-159.245
chrec2:860497	272.3	48.1	3.111	-158.914
chrec2:567148	291.1	60.1	2.886	-157.589
chrec2:1680071	259.3	41.6	3.249	-157.054
chrec2:1889794	318.8	79.3	2.617	-156.833
chrec2:2439426	523.5	234.1	1.771	-156.488
chrec2:2311988	308.7	73.1	2.688	-156.385
chrec2:711148	471.0	191.1	1.911	-156.264
chrec2:3287721	370.5	115.6	2.290	-155.905
chrec2:1834099	262.7	45.3	3.147	-155.846
chrec2:2749414	404.4	141.0	2.130	-154.389
chrec2:2455243	253.0	40.4	3.255	-154.291
chrec2:1811034	306.2	72.0	2.698	-154.018
chrec2:2412929	469.1	193.4	1.888	-153.720
chrec2:3987092	209.5	19.7	4.018	-153.490
chrec2:1217310	228.7	28.8	3.599	-153.466
chrec2:4434478	368.8	117.3	2.262	-152.914
chrec2:1683836	376.9	122.3	2.233	-152.654
chrec2:3840716	276.8	56.1	2.912	-152.332
chrec2:1852535	315.8	81.6	2.562	-150.921
chrec2:3940293	821.0	520.2	1.268	-150.865
chrec2:2641652	380.4	127.4	2.188	-150.371
chrec2:2824278	299.0	70.7	2.690	-150.370
chrec2:708641	213.4	21.6	3.912	-150.287
chrec2:1331007	324.2	87.3	2.502	-150.109
chrec2:3839867	291.6	65.7	2.761	-149.708
chrec2:179194	340.2	100.4	2.370	-149.615
chrec2:1823459	230.2	31.4	3.482	-149.133
chrec2:1239085	254.8	45.5	3.096	-149.130
chrec2:526479	252.1	43.0	3.161	-148.852
chrec2:4371648	356.8	111.8	2.283	-148.794
chrec2:3699653	335.4	96.6	2.406	-148.393
chrec2:1425426	213.5	24.3	3.742	-148.349
chrec2:1271410	493.4	219.9	1.776	-147.882
chrec2:4621785	255.5	46.9	3.054	-147.762
chrec2:460539	314.3	83.4	2.525	-147.646
chrec2:3318047	974.8	684.0	1.121	-147.075
chrec2:3128724	304.2	77.3	2.586	-146.984
chrec2:3676040	349.6	109.5	2.284	-146.779
chrec2:2992040	244.7	39.9	3.227	-146.662
chrec2:2929669	336.9	99.3	2.372	-146.656
chrec2:3189539	336.7	99.8	2.364	-146.657
chrec2:2595439	269.9	55.6	2.889	-146.639
