### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3195447	S
chrec2:185992	S
chrec2:1155391	S
chrec2:3603583	S
chrec2:1189858	S
chrec2:2251905	S
chrec2:3982591	S
chrec2:2907538	S
chrec2:1697981	S
chrec2:1064273	S
chrec2:3670513	S
chrec2:3389319	S
chrec2:89355	S
chrec2:2941956	S
chrec2:184206	S
chrec2:4055705	S
chrec2:4607601	S
chrec2:4523182	S
chrec2:1721454	S
chrec2:3859215	S
chrec2:2373835	S
chrec2:4281890	S
chrec2:1669784	S
chrec2:58699	S
chrec2:636861	S
chrec2:2190250	S
chrec2:409281	S
chrec2:2696545	S
chrec2:2386240	S
chrec2:3853612	S
chrec2:1027448	S
chrec2:4607729	S
chrec2:1931462	S
chrec2:2035620	S
chrec2:426414	S
chrec2:4348965	S
chrec2:2541037	S
chrec2:2236170	S
chrec2:2764534	S
chrec2:1625605	S
chrec2:2540921	S
chrec2:3090135	S
chrec2:3956903	S
chrec2:467569	S
chrec2:2046667	S
chrec2:4449700	S
chrec2:1793964	S
chrec2:4388404	S
chrec2:407355	S
chrec2:1050224	S
chrec2:117067	S
chrec2:1875242	S
chrec2:1220317	S
chrec2:4584600	S
chrec2:1938615	S
chrec2:3361349	S
chrec2:3585654	S
chrec2:2994622	S
chrec2:3578516	S
chrec2:4441328	S
chrec2:565255	S
chrec2:1097897	S
chrec2:3011057	S
chrec2:4371599	S
chrec2:2318977	S
chrec2:4058256	S
chrec2:1217241	S
chrec2:2324599	S
chrec2:3523764	S
chrec2:4502347	S
chrec2:842723	S
chrec2:582052	S
chrec2:2233752	S
chrec2:3885844	S
chrec2:3529734	S
chrec2:4163307	S
chrec2:1085354	S
chrec2:1275878	S
chrec2:644270	S
chrec2:1325462	S
chrec2:2823046	S
chrec2:636494	S
chrec2:3392291	S
chrec2:1029306	S
chrec2:1472474	S
chrec2:2855674	S
chrec2:1790078	S
chrec2:4568206	S
chrec2:2591153	S
chrec2:665743	S
chrec2:1015865	S
chrec2:1500582	S
chrec2:1570494	S
chrec2:4202392	S
chrec2:3655868	S
chrec2:443802	S
chrec2:3199708	S
chrec2:907217	S
chrec2:2985683	S
chrec2:234768	S
chrec2:1981384	S
chrec2:1519309	S
chrec2:2149772	S
chrec2:4361057	S
chrec2:3128825	S
chrec2:2944734	S
chrec2:1700973	S
chrec2:4638462	S
chrec2:1343577	S
chrec2:684877	S
chrec2:256484	S
chrec2:2319033	S
chrec2:2913655	S
chrec2:3841489	S
chrec2:4168826	S
chrec2:2368341	S
chrec2:557018	S
chrec2:398779	S
chrec2:2594542	S
chrec2:2385341	S
chrec2:1127081	S
chrec2:1350672	S
chrec2:2091507	S
chrec2:3905575	S
chrec2:477879	S
chrec2:3606973	S
chrec2:2425272	S
chrec2:2754771	S
chrec2:3821585	S
chrec2:2105081	S
chrec2:453634	S
chrec2:4053514	S
chrec2:1647633	S
chrec2:3630859	S
chrec2:1099085	S
chrec2:2111503	S
chrec2:1756894	S
chrec2:4255843	S
chrec2:3412453	S
chrec2:527510	S
chrec2:2105054	S
chrec2:2974855	S
chrec2:2419205	S
chrec2:603920	S
chrec2:1570570	S
chrec2:3373490	S
chrec2:1630875	S
chrec2:3437214	S
chrec2:4316182	S
chrec2:1660981	S
chrec2:885369	S
chrec2:771286	S
chrec2:4370086	S
chrec2:2081618	S
chrec2:4285327	S
chrec2:2433342	S
chrec2:3810000	S
chrec2:3321436	S
chrec2:1214080	S
chrec2:2549634	S
chrec2:2913612	S
chrec2:1312623	S
chrec2:4357007	S
chrec2:3118646	S
chrec2:1018248	S
chrec2:3162167	S
chrec2:1444540	S
chrec2:1688377	S
chrec2:1639537	S
chrec2:4017412	S
chrec2:2912926	S
chrec2:2045537	S
chrec2:4611090	S
chrec2:1392357	S
chrec2:3571856	S
chrec2:2031544	S
chrec2:3764554	S
chrec2:432183	S
chrec2:4598351	S
chrec2:582423	S
chrec2:1837008	S
chrec2:594694	S
chrec2:4621943	S
chrec2:1241747	S
chrec2:1702535	S
chrec2:445926	S
chrec2:1105148	S
chrec2:2835891	S
chrec2:904204	S
chrec2:3524424	S
chrec2:700792	S
chrec2:3522168	S
chrec2:3487582	S
chrec2:4377426	S
chrec2:510643	S
chrec2:2815421	S
chrec2:2073451	S
chrec2:692321	S
chrec2:3961041	S
chrec2:931444	S
chrec2:3461271	S
chrec2:390148	S
chrec2:2872037	S
chrec2:904940	S
chrec2:4111793	S
chrec2:3097195	S
chrec2:4197280	S
chrec2:3625642	S
chrec2:1927804	S
chrec2:2418096	S
chrec2:2975053	S
chrec2:191798	S
chrec2:1340918	S
chrec2:526961	S
chrec2:4607811	S
chrec2:2877163	S
chrec2:2139984	S
chrec2:1117135	S
chrec2:2084849	S
chrec2:932513	S
chrec2:4614030	S
chrec2:3093701	S
chrec2:4431797	S
chrec2:4548662	S
chrec2:4604897	S
chrec2:532195	S
chrec2:52599	S
chrec2:567498	S
chrec2:2598017	S
chrec2:4034011	S
chrec2:1681186	S
chrec2:3215395	S
chrec2:3868244	S
chrec2:3101628	S
chrec2:2760394	S
chrec2:490072	S
chrec2:429782	S
chrec2:3191646	S
chrec2:2293421	S
chrec2:1295055	S
chrec2:3126841	S
chrec2:4579934	S
chrec2:2766052	S
chrec2:2989803	S
chrec2:1846221	S
chrec2:2422483	S
chrec2:3041856	S
chrec2:659294	S
chrec2:1557469	S
chrec2:3298036	S
chrec2:1290672	S
chrec2:2434115	S
chrec2:3473740	S
chrec2:2041569	S
chrec2:664431	S
chrec2:3589717	S
chrec2:4243874	S
chrec2:3380534	S
chrec2:2228289	S
chrec2:1064457	S
chrec2:4184881	S
chrec2:1656962	S
chrec2:1363362	S
chrec2:3200503	S
chrec2:4626373	S
chrec2:3360728	S
chrec2:4596062	S
chrec2:3923916	S
chrec2:2720940	S
chrec2:2975680	S
chrec2:392218	S
chrec2:2799342	S
chrec2:813893	S
chrec2:3233424	S
chrec2:2101889	S
chrec2:1260126	S
chrec2:2940664	S
chrec2:2912458	S
chrec2:4434340	S
chrec2:2453061	S
chrec2:3382016	S
chrec2:2677146	S
chrec2:4163892	S
chrec2:4350276	S
chrec2:4197844	S
chrec2:3516264	S
chrec2:1154840	S
chrec2:570810	S
chrec2:1650129	S
chrec2:4380720	S
chrec2:458016	S
chrec2:3763423	S
chrec2:2091885	S
chrec2:849393	S
chrec2:898910	S
chrec2:2713191	S
chrec2:2849481	S
chrec2:2991835	S
chrec2:1257914	S
chrec2:1793886	S
chrec2:972133	S
chrec2:134323	S
chrec2:2287722	S
chrec2:1434874	S
chrec2:3873506	S
chrec2:3836081	S
chrec2:1243699	S
chrec2:3857716	S
chrec2:3628970	S
chrec2:733862	S
chrec2:4076380	S
chrec2:4065761	S
chrec2:1427120	S
chrec2:719522	S
chrec2:3874379	S
chrec2:3299797	S
chrec2:4174719	S
chrec2:3789646	S
chrec2:3342106	S
chrec2:2918895	S
chrec2:3819723	S
chrec2:820262	S
chrec2:3464352	S
chrec2:3003348	S
chrec2:3772705	S
chrec2:3813085	S
chrec2:601135	S
chrec2:3091543	S
chrec2:1921900	S
chrec2:19656	S
chrec2:4433581	S
chrec2:3712925	S
chrec2:526158	S
chrec2:631786	S
chrec2:4540681	S
chrec2:455849	S
chrec2:3530248	S
chrec2:3585384	S
chrec2:3827113	S
chrec2:4026756	S
chrec2:3202854	S
chrec2:892346	S
chrec2:2589814	S
chrec2:1400383	S
chrec2:4270654	S
chrec2:4452504	S
chrec2:1635851	S
chrec2:77349	S
chrec2:3744313	S
chrec2:3986453	S
chrec2:3870640	S
chrec2:1634182	S
chrec2:3842248	S
chrec2:4538451	S
chrec2:71305	S
chrec2:3934158	S
chrec2:1999007	S
chrec2:2061972	S
chrec2:2815530	S
chrec2:4401769	S
chrec2:743206	S
chrec2:3073896	S
chrec2:3927409	S
chrec2:567639	S
chrec2:162072	S
chrec2:2741471	S
chrec2:3104291	S
chrec2:376754	S
chrec2:279088	S
chrec2:3324196	S
chrec2:9256	S
chrec2:4132923	S
chrec2:663141	S
chrec2:4504627	S
chrec2:1007603	S
chrec2:4495445	S
chrec2:1923785	S
chrec2:3976433	S
chrec2:2535701	S
chrec2:3472427	S
chrec2:3672172	S
chrec2:3295582	S
chrec2:2091307	S
chrec2:3840053	S
chrec2:3634118	S
chrec2:3841287	S
chrec2:4598626	S
chrec2:3289534	S
chrec2:3954764	S
chrec2:1229262	S
chrec2:65817	S
chrec2:4062173	S
chrec2:2940382	S
chrec2:3975036	S
chrec2:4076606	S
chrec2:898362	S
chrec2:4056249	S
chrec2:1903634	S
chrec2:2489807	S
chrec2:1313984	S
chrec2:4208408	S
chrec2:2070373	S
chrec2:2997081	S
chrec2:1919441	S
chrec2:1442533	S
chrec2:1484720	S
chrec2:1796866	S
chrec2:927964	S
chrec2:99361	S
chrec2:4040638	S
chrec2:4343490	S
chrec2:778111	S
chrec2:4506708	S
chrec2:2077983	S
chrec2:2921686	S
chrec2:4508720	S
chrec2:3433450	S
chrec2:2291932	S
chrec2:150385	S
chrec2:201468	S
chrec2:817106	S
chrec2:2816158	S
chrec2:2859887	S
chrec2:2306880	S
chrec2:2717712	S
chrec2:3531629	S
chrec2:2742236	S
chrec2:3439005	S
chrec2:1278024	S
chrec2:3679720	S
chrec2:981427	S
chrec2:3326588	S
chrec2:2718569	S
chrec2:1397783	S
chrec2:3634225	S
chrec2:3363780	S
chrec2:3802612	S
chrec2:1827537	S
chrec2:778533	S
chrec2:2411486	S
chrec2:1413169	S
chrec2:2316932	S
chrec2:3363321	S
chrec2:881079	S
chrec2:1493203	S
chrec2:2786499	S
chrec2:3199821	S
chrec2:4624689	S
chrec2:2817331	S
chrec2:2103480	S
chrec2:2341469	S
chrec2:2281126	S
chrec2:4120067	S
chrec2:3085886	S
chrec2:3266966	S
chrec2:2494174	S
chrec2:578122	S
chrec2:4300610	S
chrec2:1006903	S
chrec2:395767	S
chrec2:3975634	S
chrec2:2092086	S
chrec2:4543579	S
chrec2:4263931	S
chrec2:3013846	S
chrec2:1997693	S
chrec2:3015038	S
chrec2:28324	S
chrec2:4583934	S
chrec2:3649973	S
chrec2:2666537	S
chrec2:4005359	S
chrec2:1554424	S
chrec2:3481792	S
chrec2:1808047	S
chrec2:2354812	S
chrec2:552378	S
chrec2:1610749	S
chrec2:3459509	S
chrec2:40949	S
chrec2:1663572	S
chrec2:1792954	S
chrec2:3839393	S
chrec2:51967	S
chrec2:2437341	S
chrec2:3394291	S
chrec2:3474539	S
chrec2:2060219	S
chrec2:2113445	S
chrec2:3446684	S
chrec2:253430	S
chrec2:3204948	S
chrec2:1594188	S
chrec2:2325363	S
chrec2:2465947	S
chrec2:3841060	S
chrec2:500478	S
chrec2:1981841	S
chrec2:3939994	S
chrec2:3834391	S
chrec2:3439339	S
chrec2:3346983	S
chrec2:1152517	S
chrec2:1954380	S
chrec2:4383685	S
chrec2:3397689	S
chrec2:3868480	S
chrec2:238215	S
chrec2:1508461	S
chrec2:4142675	S
chrec2:3217981	S
chrec2:2543444	S
chrec2:2233921	S
chrec2:173368	S
chrec2:2406443	S
chrec2:3398295	S
chrec2:2599081	S
chrec2:2970206	S
chrec2:1156455	S
chrec2:4505558	S
chrec2:4035014	S
chrec2:1963828	S
chrec2:2166361	S
chrec2:2238447	S
chrec2:880916	S
chrec2:3826667	S
chrec2:3908656	S
chrec2:893334	S
chrec2:1771627	S
chrec2:3758572	S
chrec2:188775	S
chrec2:2779977	S
chrec2:1803074	S
chrec2:3037960	S
chrec2:2390056	S
chrec2:1394265	S
chrec2:2717638	S
chrec2:200383	S
chrec2:460750	S
chrec2:579426	S
chrec2:3839662	S
chrec2:1254757	S
chrec2:605463	S
chrec2:1507845	S
chrec2:208313	S
chrec2:2658797	S
chrec2:672306	S
chrec2:3772035	S
chrec2:1105664	S
chrec2:3706783	S
chrec2:3842510	S
chrec2:1622677	S
chrec2:3250904	S
chrec2:1097105	S
chrec2:2109111	S
chrec2:697563	S
chrec2:164219	S
chrec2:2232407	S
chrec2:1260300	S
chrec2:947279	S
chrec2:3057985	S
chrec2:1124889	S
chrec2:4424752	S
chrec2:4200856	S
chrec2:3341553	S
chrec2:2082867	S
chrec2:2986355	S
chrec2:4495669	S
chrec2:986383	S
chrec2:2414258	S
chrec2:2985810	S
chrec2:1004873	S
chrec2:578398	S
chrec2:78477	S
chrec2:3388781	S
chrec2:1397694	S
chrec2:4530320	S
chrec2:4060739	S
chrec2:2737209	S
chrec2:4475633	S
chrec2:883199	S
chrec2:3842026	S
chrec2:2269522	S
chrec2:2855494	S
chrec2:3981835	S
chrec2:2763972	S
chrec2:1906480	S
chrec2:3709538	S
chrec2:1653910	S
chrec2:1666835	S
chrec2:240190	S
chrec2:34177	S
chrec2:3165953	S
chrec2:1896453	S
chrec2:3836012	S
chrec2:4379003	S
chrec2:536703	S
chrec2:459087	S
chrec2:3182550	S
chrec2:77560	S
chrec2:3795766	S
chrec2:2107630	S
chrec2:3755412	S
chrec2:1766149	S
chrec2:239375	S
chrec2:49907	S
chrec2:583043	S
chrec2:2207722	S
chrec2:3800472	S
chrec2:1419121	S
chrec2:1511674	S
chrec2:4008131	S
chrec2:4107524	S
chrec2:3235919	S
chrec2:1275299	S
chrec2:571527	S
chrec2:4015209	S
chrec2:3839124	S
chrec2:1648847	S
chrec2:1123082	S
chrec2:1654131	S
chrec2:1761298	S
chrec2:3120248	S
chrec2:3400378	S
chrec2:1784613	S
chrec2:4273785	S
chrec2:3521066	S
chrec2:4154827	S
chrec2:583692	S
chrec2:2055481	S
chrec2:1910290	S
chrec2:515064	S
chrec2:2112153	S
chrec2:1699977	S
chrec2:559005	S
chrec2:479184	S
chrec2:4208723	S
chrec2:3907811	S
chrec2:1019134	S
chrec2:3903380	S
chrec2:4146445	S
chrec2:3796517	S
chrec2:1438690	S
chrec2:197281	S
chrec2:4007326	S
chrec2:3576274	S
chrec2:3486310	S
chrec2:1727359	S
chrec2:3305338	S
chrec2:957082	S
chrec2:2529245	S
chrec2:3873770	S
chrec2:2040174	S
chrec2:2156091	S
chrec2:1909762	S
chrec2:3641909	S
chrec2:3986875	S
chrec2:1031092	S
chrec2:2043459	S
chrec2:2069621	S
chrec2:4259945	S
chrec2:3559713	S
chrec2:643720	S
chrec2:1714081	S
chrec2:3633640	S
chrec2:2523674	S
chrec2:3367054	S
chrec2:4355246	S
chrec2:2586088	S
chrec2:3342711	S
chrec2:3267284	S
chrec2:3989300	S
chrec2:2707704	S
chrec2:2409272	S
chrec2:1568977	S
chrec2:2275631	S
chrec2:2523281	S
chrec2:1467774	S
chrec2:3797978	S
chrec2:998340	S
chrec2:3094303	S
chrec2:1544299	S
chrec2:2941648	S
chrec2:3855889	S
chrec2:3613406	S
chrec2:3843284	S
chrec2:3824347	S
chrec2:497225	S
chrec2:582860	S
chrec2:1107354	S
chrec2:1803497	S
chrec2:1469573	S
chrec2:1988815	S
chrec2:3874048	S
chrec2:2301249	S
chrec2:1262573	S
chrec2:1337045	S
chrec2:2740084	S
chrec2:180284	S
chrec2:1401023	S
chrec2:2596455	S
chrec2:216306	S
chrec2:2069465	S
chrec2:2688581	S
chrec2:4474947	S
chrec2:1510974	S
chrec2:3071810	S
chrec2:2426729	S
chrec2:780926	S
chrec2:4122807	S
chrec2:2980606	S
chrec2:3647190	S
chrec2:3712351	S
chrec2:2436251	S
chrec2:3601408	S
chrec2:3471547	S
chrec2:2040930	S
chrec2:3364281	S
chrec2:1346270	S
chrec2:2662985	S
chrec2:2026997	S
chrec2:3132672	S
chrec2:1362675	S
chrec2:1802159	S
chrec2:2527315	S
chrec2:2722619	S
chrec2:3475237	S
chrec2:1624605	S
chrec2:3183982	S
chrec2:1532036	S
chrec2:579778	S
chrec2:967233	S
chrec2:201715	S
chrec2:1466963	S
chrec2:3211117	S
chrec2:1994331	S
chrec2:237238	S
chrec2:1612548	S
chrec2:3654293	S
chrec2:3686392	S
chrec2:2475612	S
chrec2:2418678	S
chrec2:1085268	S
chrec2:2273218	S
chrec2:4002974	S
chrec2:1031867	S
chrec2:106522	S
chrec2:4577012	S
chrec2:3603619	S
chrec2:2730082	S
chrec2:3920515	S
chrec2:121660	S
chrec2:3377419	S
chrec2:3920497	S
chrec2:3427294	S
chrec2:2817286	S
chrec2:3693434	S
chrec2:4212894	S
chrec2:3689782	S
chrec2:1748197	S
chrec2:2690005	S
chrec2:2725724	S
chrec2:3597043	S
chrec2:1990111	S
chrec2:3465801	S
chrec2:3467736	S
chrec2:2727511	S
chrec2:3426166	S
chrec2:228952	S
chrec2:3598553	S
chrec2:2727591	S
chrec2:3426062	S
chrec2:225987	S
chrec2:2726315	S
chrec2:3466698	S
chrec2:3467816	S
chrec2:4212946	S
chrec2:3598640	S
chrec2:3423416	S
chrec2:3691780	S
chrec2:4214536	S
chrec2:227931	S
chrec2:3691884	S
chrec2:4214576	S
chrec2:226069	S
chrec2:2725172	S
chrec2:3596117	S
chrec2:3690785	S
chrec2:3424399	S
chrec2:3424490	S
chrec2:3693379	S
chrec2:4215717	S
chrec2:4215668	S
chrec2:3596621	S
chrec2:227998	S
chrec2:4170096	S
chrec2:3690866	S
chrec2:697111	S
chrec2:4216283	S
chrec2:3464968	S
chrec2:3466356	S
chrec2:227155	S
chrec2:3690344	S
chrec2:227437	S
chrec2:4216705	S
chrec2:3597479	S
chrec2:1994295	S
chrec2:3425195	S
chrec2:3726349	S
chrec2:1993799	S
chrec2:3243438	S
chrec2:3066794	S
chrec2:226953	S
chrec2:4193851	S
chrec2:4192683	S
chrec2:3321968	S
chrec2:3753794	S
chrec2:1612422	S
chrec2:3829016	S
chrec2:4216443	S
chrec2:3378061	S
chrec2:781482	S
chrec2:3307799	S
chrec2:3423797	S
chrec2:3669955	S
chrec2:1305927	S
chrec2:2997698	S
chrec2:4387291	S
