### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3291914	S
chrec2:3336412	S
chrec2:3622013	S
chrec2:1324687	S
chrec2:4146946	S
chrec2:3758784	S
chrec2:1055723	S
chrec2:891110	S
chrec2:1415776	S
chrec2:3382326	S
chrec2:2557808	S
chrec2:1725916	S
chrec2:2327791	S
chrec2:211669	S
chrec2:592355	S
chrec2:1943175	S
chrec2:1792819	S
chrec2:896425	S
chrec2:573032	S
chrec2:3566824	S
chrec2:2922771	S
chrec2:2613607	S
chrec2:2575042	S
chrec2:396262	S
chrec2:3878736	S
chrec2:1548973	S
chrec2:3308957	S
chrec2:3169374	S
chrec2:2670129	S
chrec2:3500593	S
chrec2:1315318	S
chrec2:1423453	S
chrec2:2109294	S
chrec2:2905892	S
chrec2:4485149	S
chrec2:3153994	S
chrec2:195986	S
chrec2:2618780	S
chrec2:2043912	S
chrec2:1533857	S
chrec2:842169	S
chrec2:1466952	S
chrec2:4273043	S
chrec2:2719718	S
chrec2:3398631	S
chrec2:1083279	S
chrec2:3292409	S
chrec2:4129309	S
chrec2:2776446	S
chrec2:1912171	S
chrec2:2094732	S
chrec2:3310881	S
chrec2:2448374	S
chrec2:2358814	S
chrec2:2808127	S
chrec2:2506422	S
chrec2:2375113	S
chrec2:1352512	S
chrec2:3228893	S
chrec2:1771930	S
chrec2:939706	S
chrec2:3420943	S
chrec2:4547693	S
chrec2:2103270	S
chrec2:3083303	S
chrec2:2572583	S
chrec2:3251861	S
chrec2:3717425	S
chrec2:3431877	S
chrec2:1700878	S
chrec2:3655596	S
chrec2:4099876	S
chrec2:4279242	S
chrec2:3610529	S
chrec2:626715	S
chrec2:1763782	S
chrec2:4419909	S
chrec2:509894	S
chrec2:2774873	S
chrec2:2527266	S
chrec2:592550	S
chrec2:1398978	S
chrec2:154366	S
chrec2:1218753	S
chrec2:165066	S
chrec2:2083825	S
chrec2:1529954	S
chrec2:3191948	S
chrec2:4153771	S
chrec2:1976944	S
chrec2:1956538	S
chrec2:3071552	S
chrec2:1908381	S
chrec2:1232910	S
chrec2:4021924	S
chrec2:1593092	S
chrec2:161685	S
chrec2:1117326	S
chrec2:1027904	S
chrec2:1390828	S
chrec2:1954943	S
chrec2:2519043	S
chrec2:3384506	S
chrec2:1218801	S
chrec2:985967	S
chrec2:3273987	S
chrec2:2967059	S
chrec2:2306294	S
chrec2:2103758	S
chrec2:2443267	S
chrec2:1662104	S
chrec2:4186196	S
chrec2:4178710	S
chrec2:235013	S
chrec2:2527455	S
chrec2:4576329	S
chrec2:775369	S
chrec2:1810676	S
chrec2:22403	S
chrec2:2737972	S
chrec2:3811609	S
chrec2:3175938	S
chrec2:3631580	S
chrec2:3123173	S
chrec2:575043	S
chrec2:2495850	S
chrec2:4563715	S
chrec2:2447296	S
chrec2:3946086	S
chrec2:1749043	S
chrec2:759215	S
chrec2:2869505	S
chrec2:488611	S
chrec2:2388326	S
chrec2:3928073	S
chrec2:479406	S
chrec2:3731719	S
chrec2:4634786	S
chrec2:2084230	S
chrec2:1708269	S
chrec2:3730753	S
chrec2:1564909	S
chrec2:2800929	S
chrec2:1143277	S
chrec2:4423907	S
chrec2:3114368	S
chrec2:2496752	S
chrec2:1059919	S
chrec2:537501	S
chrec2:3042214	S
chrec2:4060693	S
chrec2:3733805	S
chrec2:1692779	S
chrec2:3026449	S
chrec2:4076872	S
chrec2:1028684	S
chrec2:3570063	S
chrec2:3768597	S
chrec2:2298709	S
chrec2:1862556	S
chrec2:3676676	S
chrec2:3522161	S
chrec2:3482782	S
chrec2:1782475	S
chrec2:3166795	S
chrec2:4048292	S
chrec2:3293214	S
chrec2:2633750	S
chrec2:1471553	S
chrec2:2275359	S
chrec2:4281517	S
chrec2:4331472	S
chrec2:139015	S
chrec2:3504699	S
chrec2:1571005	S
chrec2:3393925	S
chrec2:2965813	S
chrec2:3299644	S
chrec2:1941291	S
chrec2:2548691	S
chrec2:4165105	S
chrec2:2408013	S
chrec2:459602	S
chrec2:1682865	S
chrec2:223414	S
chrec2:1280466	S
chrec2:2607152	S
chrec2:4412735	S
chrec2:2634167	S
chrec2:2215050	S
chrec2:3039300	S
chrec2:3442326	S
chrec2:499485	S
chrec2:2871629	S
chrec2:3431713	S
chrec2:968259	S
chrec2:1079051	S
chrec2:1226470	S
chrec2:1687510	S
chrec2:160760	S
chrec2:2858107	S
chrec2:483425	S
chrec2:1041427	S
chrec2:4007102	S
chrec2:1500780	S
chrec2:635245	S
chrec2:2411288	S
chrec2:2550886	S
chrec2:3346519	S
chrec2:785084	S
chrec2:2950422	S
chrec2:1354103	S
chrec2:1341923	S
chrec2:1097333	S
chrec2:540585	S
chrec2:4441238	S
chrec2:2002644	S
chrec2:3025653	S
chrec2:431807	S
chrec2:2432302	S
chrec2:3907511	S
chrec2:627412	S
chrec2:3699400	S
chrec2:1891554	S
chrec2:1503898	S
chrec2:149226	S
chrec2:1254514	S
chrec2:1502462	S
chrec2:1172184	S
chrec2:3286240	S
chrec2:1529331	S
chrec2:817575	S
chrec2:4016155	S
chrec2:2851914	S
chrec2:3373001	S
chrec2:3117724	S
chrec2:1777994	S
chrec2:2552703	S
chrec2:3516198	S
chrec2:2520753	S
chrec2:4493324	S
chrec2:1015285	S
chrec2:813802	S
chrec2:3748473	S
chrec2:2756035	S
chrec2:4514834	S
chrec2:2809329	S
chrec2:1603253	S
chrec2:3385703	S
chrec2:1519066	S
chrec2:1879390	S
chrec2:3304111	S
chrec2:232385	S
chrec2:775413	S
chrec2:660513	S
chrec2:2656326	S
chrec2:4380273	S
chrec2:87627	S
chrec2:1024725	S
chrec2:4285600	S
chrec2:1163323	S
chrec2:571913	S
chrec2:2331852	S
chrec2:3661851	S
chrec2:564796	S
chrec2:3239322	S
chrec2:2920903	S
chrec2:3573167	S
chrec2:1332569	S
chrec2:4131164	S
chrec2:3570355	S
chrec2:3019513	S
chrec2:3012140	S
chrec2:3935377	S
chrec2:4317965	S
chrec2:826138	S
chrec2:3903566	S
chrec2:1983928	S
chrec2:2879456	S
chrec2:2670178	S
chrec2:4512816	S
chrec2:3925680	S
chrec2:2673741	S
chrec2:1664888	S
chrec2:1189010	S
chrec2:3821151	S
chrec2:4631895	S
chrec2:1461092	S
chrec2:1768044	S
chrec2:2372604	S
chrec2:674697	S
chrec2:2548792	S
chrec2:3419657	S
chrec2:2225477	S
chrec2:2470701	S
chrec2:3125917	S
chrec2:3960656	S
chrec2:1036956	S
chrec2:1402419	S
chrec2:3697094	S
chrec2:409050	S
chrec2:3582186	S
chrec2:99300	S
chrec2:1722687	S
chrec2:4284147	S
chrec2:2384847	S
chrec2:1558469	S
chrec2:2228346	S
chrec2:1535801	S
chrec2:1866692	S
chrec2:3764721	S
chrec2:4123284	S
chrec2:4127014	S
chrec2:2981069	S
chrec2:1224175	S
chrec2:1278541	S
chrec2:1936487	S
chrec2:757815	S
chrec2:554217	S
chrec2:3383026	S
chrec2:1444720	S
chrec2:1102901	S
chrec2:4009311	S
chrec2:2017008	S
chrec2:640133	S
chrec2:1102001	S
chrec2:2299040	S
chrec2:3975020	S
chrec2:2898157	S
chrec2:1548527	S
chrec2:606875	S
chrec2:1026328	S
chrec2:2797880	S
chrec2:4604535	S
chrec2:1740874	S
chrec2:2905751	S
chrec2:2010451	S
chrec2:2213338	S
chrec2:2402918	S
chrec2:3233115	S
chrec2:4227307	S
chrec2:2747141	S
chrec2:4176335	S
chrec2:3362908	S
chrec2:499322	S
chrec2:4379125	S
chrec2:2271557	S
chrec2:1124350	S
chrec2:3145738	S
chrec2:2776962	S
chrec2:1864219	S
chrec2:1587992	S
chrec2:1075565	S
chrec2:1621440	S
chrec2:1154953	S
chrec2:135087	S
chrec2:1122751	S
chrec2:1176396	S
chrec2:3660872	S
chrec2:4301915	S
chrec2:4589558	S
chrec2:102769	S
chrec2:1416503	S
chrec2:1823638	S
chrec2:2408858	S
chrec2:2541226	S
chrec2:3547960	S
chrec2:1545213	S
chrec2:1458931	S
chrec2:1284624	S
chrec2:235981	S
chrec2:3495389	S
chrec2:2452615	S
chrec2:2664047	S
chrec2:2400327	S
chrec2:1239976	S
chrec2:4553559	S
chrec2:699594	S
chrec2:1657329	S
chrec2:821989	S
chrec2:3975688	S
chrec2:2058102	S
chrec2:2853057	S
chrec2:404352	S
chrec2:3010809	S
chrec2:3612779	S
chrec2:2343147	S
chrec2:2811010	S
chrec2:4000584	S
chrec2:3284023	S
chrec2:2306886	S
chrec2:3889148	S
chrec2:737819	S
chrec2:539780	S
chrec2:1736403	S
chrec2:1822555	S
chrec2:3659426	S
chrec2:2090707	S
chrec2:725990	S
chrec2:1293321	S
chrec2:659523	S
chrec2:3100852	S
chrec2:3117322	S
chrec2:2293564	S
chrec2:1627842	S
chrec2:2086117	S
chrec2:2338520	S
chrec2:2985760	S
chrec2:2779454	S
chrec2:3115785	S
chrec2:3052771	S
chrec2:409008	S
chrec2:1193706	S
chrec2:4406228	S
chrec2:4054891	S
chrec2:3101257	S
chrec2:1690815	S
chrec2:3669210	S
chrec2:4134716	S
chrec2:955297	S
chrec2:1148266	S
chrec2:3616079	S
chrec2:2761898	S
chrec2:1676622	S
chrec2:4035674	S
chrec2:4183546	S
chrec2:3521183	S
chrec2:3659178	S
chrec2:2695067	S
chrec2:80824	S
chrec2:3760978	S
chrec2:1243537	S
chrec2:2767843	S
chrec2:3584749	S
chrec2:2100731	S
chrec2:4331130	S
chrec2:1814752	S
chrec2:909425	S
chrec2:3712159	S
chrec2:256777	S
chrec2:3958219	S
chrec2:3483517	S
chrec2:993660	S
chrec2:510719	S
chrec2:2859657	S
chrec2:155511	S
chrec2:2282719	S
chrec2:3591872	S
chrec2:1007515	S
chrec2:3713347	S
chrec2:1821779	S
chrec2:1376584	S
chrec2:4263095	S
chrec2:582966	S
chrec2:1993706	S
chrec2:3581312	S
chrec2:3274272	S
chrec2:1880964	S
chrec2:1144583	S
chrec2:2842868	S
chrec2:3305336	S
chrec2:3760196	S
chrec2:3744282	S
chrec2:3088305	S
chrec2:870370	S
chrec2:2148774	S
chrec2:4465201	S
chrec2:990223	S
chrec2:2801164	S
chrec2:2818417	S
chrec2:118441	S
chrec2:3980936	S
chrec2:2168006	S
chrec2:1866392	S
chrec2:853467	S
chrec2:3988894	S
chrec2:1835569	S
chrec2:2740356	S
chrec2:1060716	S
chrec2:3944742	S
chrec2:2114562	S
chrec2:2588923	S
chrec2:42167	S
chrec2:4078264	S
chrec2:245894	S
chrec2:3646237	S
chrec2:2930591	S
chrec2:2584395	S
chrec2:3674982	S
chrec2:880217	S
chrec2:2365154	S
chrec2:3204243	S
chrec2:2865118	S
chrec2:3699303	S
chrec2:3737153	S
chrec2:1487299	S
chrec2:876107	S
chrec2:2292365	S
chrec2:3475687	S
chrec2:269010	S
chrec2:2998229	S
chrec2:3125365	S
chrec2:536024	S
chrec2:954472	S
chrec2:954999	S
chrec2:2945943	S
chrec2:2957086	S
chrec2:3927682	S
chrec2:3267188	S
chrec2:215206	S
chrec2:4608783	S
chrec2:16421	S
chrec2:1021342	S
chrec2:2915210	S
chrec2:3605990	S
chrec2:4470971	S
chrec2:3005640	S
chrec2:1839388	S
chrec2:3742339	S
chrec2:1838686	S
chrec2:3516413	S
chrec2:437931	S
chrec2:3235855	S
chrec2:3810003	S
chrec2:2112168	S
chrec2:2793965	S
chrec2:1844196	S
chrec2:2581529	S
chrec2:4537602	S
chrec2:4286179	S
chrec2:1812022	S
chrec2:4527288	S
chrec2:4421641	S
chrec2:886618	S
chrec2:1398839	S
chrec2:2697722	S
chrec2:3774018	S
chrec2:1699335	S
chrec2:1638090	S
chrec2:576099	S
chrec2:760583	S
chrec2:1813828	S
chrec2:2425891	S
chrec2:1795777	S
chrec2:3920824	S
chrec2:134211	S
chrec2:1310466	S
chrec2:686946	S
chrec2:4475578	S
chrec2:4045372	S
chrec2:860396	S
chrec2:1299648	S
chrec2:1992389	S
chrec2:3986304	S
chrec2:1749224	S
chrec2:2445499	S
chrec2:3764433	S
chrec2:2811659	S
chrec2:3544211	S
chrec2:2005294	S
chrec2:2276798	S
chrec2:4154005	S
chrec2:2738208	S
chrec2:1587057	S
chrec2:3946730	S
chrec2:2678835	S
chrec2:2698270	S
chrec2:900102	S
chrec2:1180201	S
chrec2:1691303	S
chrec2:3029253	S
chrec2:3558627	S
chrec2:3026033	S
chrec2:1972049	S
chrec2:4209847	S
chrec2:3548811	S
chrec2:4080251	S
chrec2:4323784	S
chrec2:3129884	S
chrec2:1099499	S
chrec2:941203	S
chrec2:1662774	S
chrec2:2778526	S
chrec2:1962297	S
chrec2:250837	S
chrec2:1169779	S
chrec2:1797491	S
chrec2:3148179	S
chrec2:3564722	S
chrec2:4025553	S
chrec2:1365991	S
chrec2:3232889	S
chrec2:1119254	S
chrec2:4338879	S
chrec2:735884	S
chrec2:3023228	S
chrec2:4253351	S
chrec2:954549	S
chrec2:3674526	S
chrec2:2673913	S
chrec2:2537440	S
chrec2:532197	S
chrec2:2595482	S
chrec2:2192018	S
chrec2:855279	S
chrec2:3619399	S
chrec2:1592348	S
chrec2:3979795	S
chrec2:3591792	S
chrec2:1825207	S
chrec2:910355	S
chrec2:2214406	S
chrec2:582001	S
chrec2:743994	S
chrec2:3376565	S
chrec2:4595680	S
chrec2:2068408	S
chrec2:4480763	S
chrec2:1463009	S
chrec2:1429428	S
chrec2:4178291	S
chrec2:922602	S
chrec2:3697887	S
chrec2:1836029	S
chrec2:1544404	S
chrec2:2012295	S
chrec2:3950304	S
chrec2:3955815	S
chrec2:946267	S
chrec2:3991853	S
chrec2:3991434	S
chrec2:1170943	S
chrec2:3406495	S
chrec2:3363268	S
chrec2:3074631	S
chrec2:3868844	S
chrec2:1312567	S
chrec2:1549320	S
chrec2:4152886	S
chrec2:4421952	S
chrec2:2613216	S
chrec2:1228500	S
chrec2:222443	S
chrec2:2359382	S
chrec2:22739	S
chrec2:4565747	S
chrec2:3543017	S
chrec2:182567	S
chrec2:2821493	S
chrec2:2793494	S
chrec2:1933796	S
chrec2:2053375	S
chrec2:1836901	S
chrec2:1955274	S
chrec2:2503820	S
chrec2:96724	S
chrec2:3241770	S
chrec2:991043	S
chrec2:4584980	S
chrec2:1876687	S
chrec2:876767	S
chrec2:1784315	S
chrec2:1689069	S
chrec2:1650680	S
chrec2:3365523	S
chrec2:3988267	S
chrec2:608264	S
chrec2:4595228	S
chrec2:2354491	S
chrec2:3944996	S
chrec2:382328	S
chrec2:1000910	S
chrec2:1980321	S
chrec2:1067365	S
chrec2:1767860	S
chrec2:3177101	S
chrec2:1218968	S
chrec2:1006470	S
chrec2:3401982	S
chrec2:4340467	S
chrec2:3328533	S
chrec2:4280412	S
chrec2:688385	S
chrec2:3879821	S
chrec2:3769981	S
chrec2:4114366	S
chrec2:4335004	S
chrec2:1411223	S
chrec2:3260674	S
chrec2:4523880	S
chrec2:3293627	S
chrec2:222391	S
chrec2:243736	S
chrec2:1269332	S
chrec2:4525383	S
chrec2:4053597	S
chrec2:3176634	S
chrec2:4108709	S
chrec2:1292343	S
chrec2:399497	S
chrec2:1563618	S
chrec2:4296122	S
chrec2:210125	S
chrec2:3977274	S
chrec2:3440366	S
chrec2:1142633	S
chrec2:3180703	S
chrec2:3706489	S
chrec2:3556063	S
chrec2:4646114	S
chrec2:484894	S
chrec2:3435806	S
chrec2:1489744	S
chrec2:3941880	S
chrec2:2152054	S
chrec2:3122488	S
chrec2:3394091	S
chrec2:2862910	S
chrec2:4015467	S
chrec2:2777293	S
chrec2:109429	S
chrec2:231384	S
chrec2:223351	S
chrec2:2207455	S
chrec2:2859924	S
chrec2:4074014	S
chrec2:1385279	S
chrec2:2991845	S
chrec2:2947821	S
chrec2:3662072	S
chrec2:2730379	S
chrec2:3339395	S
chrec2:2690732	S
chrec2:921676	S
chrec2:2846715	S
chrec2:492719	S
chrec2:2542009	S
chrec2:2444112	S
chrec2:1343408	S
chrec2:1153000	S
chrec2:1276307	S
chrec2:2226477	S
chrec2:1247120	S
chrec2:4617673	S
chrec2:2746723	S
chrec2:2777450	S
chrec2:3214191	S
chrec2:4504761	S
chrec2:4181954	S
chrec2:4355388	S
chrec2:4552340	S
chrec2:2640372	S
chrec2:3512689	S
chrec2:2045248	S
chrec2:4399474	S
chrec2:4390278	S
chrec2:3179773	S
chrec2:3391170	S
chrec2:1511345	S
chrec2:3862718	S
chrec2:2902414	S
chrec2:4227341	S
chrec2:757120	S
chrec2:1703581	S
chrec2:2864165	S
chrec2:3089602	S
chrec2:4382362	S
chrec2:2439270	S
chrec2:4521247	S
chrec2:2886973	S
chrec2:2272197	S
chrec2:2352477	S
chrec2:2969933	S
chrec2:721648	S
chrec2:3605634	S
chrec2:4209915	S
chrec2:531534	S
chrec2:1137799	S
chrec2:2149278	S
chrec2:3713995	S
chrec2:970360	S
chrec2:2119112	S
chrec2:1111354	S
chrec2:1368688	S
chrec2:4077608	S
chrec2:2655353	S
chrec2:273291	S
chrec2:3023529	S
chrec2:4558230	S
chrec2:1135001	S
chrec2:2679167	S
chrec2:1717771	S
chrec2:532660	S
chrec2:4082549	S
chrec2:2801559	S
chrec2:2232958	S
chrec2:2180937	S
chrec2:1438056	S
chrec2:1617100	S
chrec2:3221303	S
chrec2:4357123	S
chrec2:3175836	S
chrec2:4223911	S
chrec2:2047493	S
chrec2:2857537	S
chrec2:3930184	S
chrec2:2317835	S
chrec2:1193356	S
chrec2:2083215	S
chrec2:100874	S
chrec2:2160292	S
chrec2:4596248	S
chrec2:1816506	S
chrec2:207933	S
chrec2:3274591	S
chrec2:697787	S
chrec2:3855195	S
chrec2:1350964	S
chrec2:4513621	S
chrec2:3922441	S
chrec2:4311445	S
chrec2:112998	S
chrec2:3372854	S
chrec2:377911	S
chrec2:1803797	S
chrec2:3085531	S
chrec2:4517089	S
chrec2:3307020	S
chrec2:2488167	S
chrec2:4599743	S
chrec2:1159764	S
chrec2:929700	S
chrec2:3267734	S
chrec2:2732233	S
chrec2:3036787	S
chrec2:3070216	S
chrec2:1044435	S
chrec2:5732	S
chrec2:205190	S
chrec2:3737230	S
chrec2:3863457	S
chrec2:3028392	S
chrec2:2092025	S
chrec2:3486330	S
chrec2:2201600	S
chrec2:87728	S
chrec2:1337931	S
chrec2:1138362	S
chrec2:1495825	S
chrec2:1367874	S
chrec2:3951717	S
chrec2:694768	S
chrec2:4562323	S
chrec2:2570195	S
chrec2:3659580	S
chrec2:1491602	S
chrec2:462202	S
chrec2:3928262	S
chrec2:2305831	S
chrec2:4554653	S
chrec2:3322560	S
chrec2:4186041	S
chrec2:3742274	S
chrec2:2884854	S
chrec2:4286744	S
chrec2:4566679	S
chrec2:3421476	S
chrec2:2089826	S
chrec2:31317	S
chrec2:3793928	S
chrec2:1332384	S
chrec2:3450274	S
chrec2:2265701	S
chrec2:2317243	S
chrec2:2581461	S
chrec2:668051	S
chrec2:1838985	S
chrec2:3552842	S
chrec2:1418720	S
chrec2:2901156	S
chrec2:1579553	S
chrec2:2021351	S
chrec2:3859495	S
chrec2:1547353	S
chrec2:1313669	S
chrec2:262419	S
chrec2:2746114	S
chrec2:2509354	S
chrec2:2836484	S
chrec2:1947748	S
chrec2:657906	S
chrec2:581750	S
chrec2:2052649	S
chrec2:3778415	S
chrec2:1830484	S
chrec2:4238931	S
chrec2:1266273	S
chrec2:560010	S
chrec2:3992402	S
chrec2:3005486	S
chrec2:2569067	S
chrec2:716688	S
chrec2:3530132	S
chrec2:4459606	S
chrec2:2170287	S
chrec2:2823942	S
chrec2:4205141	S
chrec2:2873331	S
chrec2:2540822	S
chrec2:2249540	S
chrec2:2014832	S
chrec2:3470453	S
chrec2:661690	S
chrec2:1986998	S
chrec2:4272665	S
chrec2:2884701	S
chrec2:1023283	S
chrec2:1393134	S
chrec2:4282745	S
chrec2:1613072	S
chrec2:2261432	S
chrec2:2662626	S
chrec2:3336527	S
chrec2:1836181	S
chrec2:2450200	S
chrec2:1867152	S
chrec2:120073	S
chrec2:929060	S
chrec2:7867	S
chrec2:2690098	S
chrec2:1012297	S
chrec2:3131013	S
chrec2:958346	S
chrec2:2163373	S
chrec2:2797315	S
chrec2:2503272	S
chrec2:880975	S
chrec2:3296001	S
chrec2:3910754	S
chrec2:4082071	S
chrec2:3526935	S
chrec2:3277223	S
chrec2:2921943	S
chrec2:3906952	S
chrec2:1831852	S
chrec2:2684007	S
chrec2:883552	S
chrec2:4254672	S
chrec2:3796608	S
chrec2:4295501	S
chrec2:576758	S
chrec2:3112804	S
chrec2:1168896	S
chrec2:780856	S
chrec2:258352	S
chrec2:2647742	S
chrec2:2439351	S
chrec2:3827146	S
chrec2:3665090	S
chrec2:3879214	S
chrec2:664951	S
chrec2:1155340	S
chrec2:3211362	S
chrec2:1011938	S
chrec2:1849815	S
chrec2:2070798	S
chrec2:2996768	S
chrec2:1443837	S
chrec2:2806496	S
chrec2:2190128	S
chrec2:2651794	S
chrec2:3560098	S
chrec2:2225256	S
chrec2:3397050	S
chrec2:3032761	S
chrec2:4586620	S
chrec2:69973	S
chrec2:4287021	S
chrec2:1823972	S
chrec2:3404308	S
chrec2:3865228	S
chrec2:2169383	S
chrec2:3328942	S
chrec2:3317254	S
chrec2:252027	S
chrec2:658425	S
chrec2:3758014	S
chrec2:4606596	S
chrec2:4118209	S
chrec2:1585050	S
chrec2:3242249	S
chrec2:1403703	S
chrec2:3930849	S
chrec2:155163	S
chrec2:652836	S
chrec2:681416	S
chrec2:3455055	S
chrec2:51513	S
chrec2:4368458	S
chrec2:175086	S
chrec2:1735014	S
chrec2:2008626	S
chrec2:652188	S
chrec2:3513548	S
chrec2:583230	S
chrec2:2035651	S
chrec2:3430227	S
chrec2:1292824	S
chrec2:2202862	S
chrec2:1325903	S
chrec2:1423155	S
chrec2:3914550	S
chrec2:186111	S
chrec2:2345092	S
chrec2:255941	S
chrec2:3495826	S
chrec2:4133910	S
chrec2:2660591	S
chrec2:2124134	S
chrec2:4618505	S
chrec2:4361305	S
chrec2:2914562	S
chrec2:658296	S
chrec2:3568512	S
chrec2:1187862	S
chrec2:1503275	S
chrec2:914645	S
chrec2:3504171	S
chrec2:2814860	S
chrec2:1897275	S
chrec2:4373272	S
chrec2:415631	S
chrec2:519952	S
chrec2:4361364	S
chrec2:2113847	S
chrec2:3212979	S
chrec2:783021	S
chrec2:2236123	S
chrec2:3884717	S
chrec2:2020391	S
chrec2:2110467	S
chrec2:220624	S
chrec2:4201	S
chrec2:831016	S
chrec2:2103998	S
chrec2:2759503	S
chrec2:893371	S
chrec2:4100685	S
chrec2:3355300	S
chrec2:3265495	S
chrec2:53537	S
chrec2:573926	S
chrec2:3293728	S
chrec2:3800697	S
chrec2:949229	S
chrec2:445495	S
chrec2:2509477	S
chrec2:2737449	S
chrec2:2476770	S
chrec2:4130709	S
chrec2:4401317	S
chrec2:3175671	S
chrec2:2760890	S
chrec2:2285174	S
chrec2:3940011	S
chrec2:3984936	S
chrec2:2931235	S
chrec2:881083	S
chrec2:2368155	S
chrec2:254134	S
chrec2:3803299	S
chrec2:1805391	S
chrec2:2198630	S
chrec2:2703722	S
chrec2:2473215	S
chrec2:4008457	S
chrec2:3503345	S
chrec2:518675	S
chrec2:3135340	S
chrec2:557266	S
chrec2:3664457	S
chrec2:1752555	S
chrec2:4524992	S
chrec2:3296457	S
chrec2:1898415	S
chrec2:4600028	S
chrec2:1870820	S
chrec2:1314857	S
chrec2:1768467	S
chrec2:1178415	S
chrec2:2008945	S
chrec2:2697585	S
chrec2:1662275	S
chrec2:445877	S
chrec2:3163812	S
chrec2:1938195	S
chrec2:2469949	S
chrec2:2772886	S
chrec2:3361452	S
chrec2:3886483	S
chrec2:854444	S
chrec2:1899094	S
chrec2:2255188	S
chrec2:1670403	S
chrec2:4545839	S
chrec2:3124959	S
chrec2:2860272	S
chrec2:1835157	S
chrec2:2403441	S
chrec2:153169	S
chrec2:3509405	S
chrec2:2789803	S
chrec2:2032873	S
chrec2:3454224	S
chrec2:1013554	S
chrec2:3401038	S
chrec2:118039	S
chrec2:1716038	S
chrec2:145011	S
chrec2:60461	S
chrec2:2971455	S
chrec2:4467224	S
chrec2:1368528	S
chrec2:619413	S
chrec2:2043210	S
chrec2:1152886	S
chrec2:1719114	S
chrec2:2694807	S
chrec2:2121121	S
chrec2:1065023	S
chrec2:1727451	S
chrec2:2950691	S
chrec2:2737175	S
chrec2:2889564	S
chrec2:1272931	S
chrec2:3929012	S
chrec2:3978445	S
chrec2:3141596	S
chrec2:4097606	S
chrec2:2057267	S
chrec2:2193053	S
chrec2:26004	S
chrec2:2065397	S
chrec2:2865734	S
chrec2:392375	S
chrec2:2154068	S
chrec2:3822091	S
chrec2:2524580	S
chrec2:1214771	S
chrec2:1401009	S
chrec2:3670972	S
chrec2:2938183	S
chrec2:3883346	S
chrec2:2844690	S
chrec2:3131350	S
chrec2:3959175	S
chrec2:3966106	S
chrec2:1780549	S
chrec2:1819880	S
chrec2:1126930	S
chrec2:2937258	S
chrec2:4312543	S
chrec2:1812503	S
chrec2:2334425	S
chrec2:1549925	S
chrec2:3549167	S
chrec2:3923400	S
chrec2:3772544	S
chrec2:1258468	S
chrec2:2411497	S
chrec2:1803269	S
chrec2:3802194	S
chrec2:890516	S
chrec2:2657620	S
chrec2:2027040	S
chrec2:1999733	S
chrec2:3746224	S
chrec2:4135886	S
chrec2:178278	S
chrec2:3961307	S
chrec2:2982925	S
chrec2:2043136	S
chrec2:4154803	S
chrec2:1931404	S
chrec2:744572	S
chrec2:2413886	S
chrec2:3106701	S
chrec2:2626964	S
chrec2:569914	S
chrec2:1289361	S
chrec2:175401	S
chrec2:3913349	S
chrec2:665612	S
chrec2:158480	S
chrec2:663872	S
chrec2:2140018	S
chrec2:2113533	S
chrec2:1003483	S
chrec2:3417574	S
chrec2:133647	S
chrec2:3902947	S
chrec2:3551065	S
chrec2:1684898	S
chrec2:2924440	S
chrec2:1130552	S
chrec2:3855978	S
chrec2:1441635	S
chrec2:2849634	S
chrec2:1096380	S
chrec2:3887001	S
chrec2:3093147	S
chrec2:3606387	S
chrec2:996704	S
chrec2:1687377	S
chrec2:4088095	S
chrec2:2601934	S
chrec2:1466154	S
chrec2:1105545	S
chrec2:550745	S
chrec2:2203461	S
chrec2:1142144	S
chrec2:2121947	S
chrec2:3515961	S
chrec2:3278577	S
chrec2:3802837	S
chrec2:1909654	S
chrec2:4643927	S
chrec2:3267618	S
chrec2:3007216	S
chrec2:4234717	S
chrec2:2115037	S
chrec2:1281079	S
chrec2:2650626	S
chrec2:4065470	S
chrec2:2310103	S
chrec2:2589581	S
chrec2:3407991	S
chrec2:258423	S
chrec2:4009042	S
chrec2:486118	S
chrec2:4309293	S
chrec2:983704	S
chrec2:3568630	S
chrec2:3780979	S
chrec2:3478430	S
chrec2:3289031	S
chrec2:2426801	S
chrec2:2782623	S
chrec2:83948	S
chrec2:3018369	S
chrec2:2600651	S
chrec2:3834921	S
chrec2:3302647	S
chrec2:2796549	S
chrec2:2920491	S
chrec2:3836490	S
chrec2:87864	S
chrec2:4267710	S
chrec2:3564347	S
chrec2:3347777	S
chrec2:1754429	S
chrec2:2998917	S
chrec2:513149	S
chrec2:3130889	S
chrec2:1410785	S
chrec2:4085338	S
chrec2:3357056	S
chrec2:2426051	S
chrec2:3514665	S
chrec2:2669409	S
chrec2:1169601	S
chrec2:178797	S
chrec2:3751672	S
chrec2:3014927	S
chrec2:3064607	S
chrec2:2213869	S
chrec2:2619464	S
