### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3773054	S
chrec2:1218765	S
chrec2:4340124	S
chrec2:2231882	S
chrec2:1654683	S
chrec2:4250213	S
chrec2:1691958	S
chrec2:234945	S
chrec2:4081614	S
chrec2:4087769	S
chrec2:3091726	S
chrec2:2253616	S
chrec2:1505188	S
chrec2:689640	S
chrec2:1410582	S
chrec2:3186657	S
chrec2:474471	S
chrec2:3800780	S
chrec2:2250249	S
chrec2:1539929	S
chrec2:2535312	S
chrec2:3647212	S
chrec2:755614	S
chrec2:1444746	S
chrec2:4345317	S
chrec2:1408911	S
chrec2:1047151	S
chrec2:1552131	S
chrec2:4337122	S
chrec2:2794398	S
chrec2:1406357	S
chrec2:3188971	S
chrec2:1052373	S
chrec2:445951	S
chrec2:2939553	S
chrec2:3849911	S
chrec2:1958930	S
chrec2:3342889	S
chrec2:3359429	S
chrec2:3182333	S
chrec2:4388314	S
chrec2:3216868	S
chrec2:4136197	S
chrec2:2139597	S
chrec2:641109	S
chrec2:3074481	S
chrec2:1860810	S
chrec2:2741954	S
chrec2:2681479	S
chrec2:2941004	S
chrec2:3523029	S
chrec2:3782092	S
chrec2:3703873	S
chrec2:3211846	S
chrec2:2992018	S
chrec2:2900544	S
chrec2:1752133	S
chrec2:955012	S
chrec2:4320605	S
chrec2:856431	S
chrec2:1213112	S
chrec2:1822951	S
chrec2:3621602	S
chrec2:2932900	S
chrec2:3926877	S
chrec2:2518598	S
chrec2:1064287	S
chrec2:1753991	S
chrec2:1118191	S
chrec2:2284667	S
chrec2:858424	S
chrec2:4009217	S
chrec2:2007254	S
chrec2:3028572	S
chrec2:3606591	S
chrec2:4579150	S
chrec2:3072822	S
chrec2:4438661	S
chrec2:3273775	S
chrec2:3057608	S
chrec2:1299795	S
chrec2:1858259	S
chrec2:4055902	S
chrec2:894885	S
chrec2:1796896	S
chrec2:1692869	S
chrec2:1880076	S
chrec2:957184	S
chrec2:2789917	S
chrec2:4173728	S
chrec2:2920562	S
chrec2:1340220	S
chrec2:4493166	S
chrec2:4355954	S
chrec2:16564	S
chrec2:1110528	S
chrec2:810484	S
chrec2:4350242	S
chrec2:4481736	S
chrec2:3688838	S
chrec2:431665	S
chrec2:1804995	S
chrec2:4186734	S
chrec2:3815378	S
chrec2:2391958	S
chrec2:1038175	S
chrec2:663037	S
chrec2:753777	S
chrec2:4107858	S
chrec2:2507990	S
chrec2:2839864	S
chrec2:4069656	S
chrec2:2496701	S
chrec2:4634227	S
chrec2:2389	S
chrec2:1697952	S
chrec2:3394006	S
chrec2:4616229	S
chrec2:1176913	S
chrec2:3623646	S
chrec2:1748021	S
chrec2:4473464	S
chrec2:3903540	S
chrec2:915102	S
chrec2:1219042	S
chrec2:3141758	S
chrec2:1631699	S
chrec2:2688829	S
chrec2:3401863	S
chrec2:4541946	S
chrec2:3906622	S
chrec2:2793339	S
chrec2:836006	S
chrec2:4230664	S
chrec2:2260252	S
chrec2:453700	S
chrec2:4386893	S
chrec2:3954821	S
chrec2:4014790	S
chrec2:897178	S
chrec2:4400501	S
chrec2:3039551	S
chrec2:608407	S
chrec2:148127	S
chrec2:1269422	S
chrec2:4423773	S
chrec2:4333096	S
chrec2:3489713	S
chrec2:1116806	S
chrec2:677406	S
chrec2:3126140	S
chrec2:1609937	S
chrec2:4382	S
chrec2:3594050	S
chrec2:2522202	S
chrec2:426581	S
chrec2:3821039	S
chrec2:3351817	S
chrec2:220922	S
chrec2:937702	S
chrec2:135576	S
chrec2:3630583	S
chrec2:2389668	S
chrec2:3697969	S
chrec2:478010	S
chrec2:1702030	S
chrec2:2090039	S
chrec2:2985846	S
chrec2:4302089	S
chrec2:209803	S
chrec2:1864268	S
chrec2:891372	S
chrec2:2489261	S
chrec2:2708120	S
chrec2:2267331	S
chrec2:681669	S
chrec2:1782307	S
chrec2:743272	S
chrec2:1807858	S
chrec2:3549066	S
chrec2:4574219	S
chrec2:507634	S
chrec2:12532	S
chrec2:119121	S
chrec2:4626390	S
chrec2:143255	S
chrec2:2236907	S
chrec2:1672938	S
chrec2:3028402	S
chrec2:1881005	S
chrec2:3289407	S
chrec2:1660521	S
chrec2:1249903	S
chrec2:4553491	S
chrec2:1826756	S
chrec2:1669701	S
chrec2:3163453	S
chrec2:504110	S
chrec2:827895	S
chrec2:1571143	S
chrec2:2657601	S
chrec2:1153132	S
chrec2:1548922	S
chrec2:2374107	S
chrec2:2542675	S
chrec2:3744742	S
chrec2:2986154	S
chrec2:3594536	S
chrec2:680871	S
chrec2:3491575	S
chrec2:2483013	S
chrec2:2300681	S
chrec2:541346	S
chrec2:2188243	S
chrec2:4442784	S
chrec2:1498389	S
chrec2:3738631	S
chrec2:265328	S
chrec2:1573911	S
chrec2:1911445	S
chrec2:1416965	S
chrec2:1341022	S
chrec2:3654499	S
chrec2:1577042	S
chrec2:4378627	S
chrec2:3203933	S
chrec2:1641828	S
chrec2:590017	S
chrec2:4537858	S
chrec2:2306687	S
chrec2:4560642	S
chrec2:3844847	S
chrec2:3762786	S
chrec2:1634177	S
chrec2:4217985	S
chrec2:528356	S
chrec2:3653624	S
chrec2:984829	S
chrec2:838342	S
chrec2:4007824	S
chrec2:4068224	S
chrec2:4315033	S
chrec2:2584932	S
chrec2:1058835	S
chrec2:1295406	S
chrec2:4541125	S
chrec2:376867	S
chrec2:3813003	S
chrec2:407282	S
chrec2:1931408	S
chrec2:1606272	S
chrec2:887925	S
chrec2:4160011	S
chrec2:2775938	S
chrec2:1253433	S
chrec2:138318	S
chrec2:3383181	S
chrec2:768881	S
chrec2:1951335	S
chrec2:4170444	S
chrec2:2502153	S
chrec2:1541037	S
chrec2:1954020	S
chrec2:4096622	S
chrec2:3662605	S
chrec2:4128727	S
chrec2:3926443	S
chrec2:1930559	S
chrec2:154052	S
chrec2:4340190	S
chrec2:1722133	S
chrec2:59454	S
chrec2:4031167	S
chrec2:771139	S
chrec2:660689	S
chrec2:3088923	S
chrec2:49930	S
chrec2:2762498	S
chrec2:666667	S
chrec2:64034	S
chrec2:767689	S
chrec2:3565830	S
chrec2:1952528	S
chrec2:4413879	S
chrec2:3758090	S
chrec2:4272993	S
chrec2:4480617	S
chrec2:3095450	S
chrec2:2840732	S
chrec2:4468052	S
chrec2:2507306	S
chrec2:614454	S
chrec2:1043828	S
chrec2:2235922	S
chrec2:838488	S
chrec2:1625679	S
chrec2:2869763	S
chrec2:184866	S
chrec2:4599671	S
chrec2:1054159	S
chrec2:4150118	S
chrec2:2778658	S
chrec2:468231	S
chrec2:1346288	S
chrec2:1721585	S
chrec2:2040582	S
chrec2:2917916	S
chrec2:1634041	S
chrec2:3487928	S
chrec2:3523180	S
chrec2:1496650	S
chrec2:2566736	S
chrec2:3389413	S
chrec2:1272744	S
chrec2:1632021	S
chrec2:3715759	S
chrec2:2232228	S
chrec2:3776581	S
chrec2:3956993	S
chrec2:1237664	S
chrec2:1493359	S
chrec2:1324676	S
chrec2:3574981	S
chrec2:2687118	S
chrec2:2358133	S
chrec2:992516	S
chrec2:2540921	S
chrec2:1582732	S
chrec2:1680432	S
chrec2:3151881	S
chrec2:3087339	S
chrec2:123643	S
chrec2:913190	S
chrec2:1346809	S
chrec2:2876944	S
chrec2:2921131	S
chrec2:4155935	S
chrec2:2927379	S
chrec2:414278	S
chrec2:78658	S
chrec2:4131015	S
chrec2:4133760	S
chrec2:3157229	S
chrec2:3574600	S
chrec2:4060026	S
chrec2:4607819	S
chrec2:2471628	S
chrec2:2185491	S
chrec2:151308	S
chrec2:4384155	S
chrec2:3561767	S
chrec2:75988	S
chrec2:1739796	S
chrec2:85680	S
chrec2:2511182	S
chrec2:2683947	S
chrec2:3320408	S
chrec2:4364930	S
chrec2:2354942	S
chrec2:3212741	S
chrec2:1577378	S
chrec2:1786804	S
chrec2:3295238	S
chrec2:2432255	S
chrec2:1499336	S
chrec2:4329119	S
chrec2:1981615	S
chrec2:4366931	S
chrec2:145970	S
chrec2:787704	S
chrec2:4135652	S
chrec2:748709	S
chrec2:3575193	S
chrec2:3769713	S
chrec2:1425452	S
chrec2:2142087	S
chrec2:2977708	S
chrec2:39509	S
chrec2:2914265	S
chrec2:3677441	S
chrec2:3013193	S
chrec2:3360591	S
chrec2:2275814	S
chrec2:4233929	S
chrec2:873761	S
chrec2:4496330	S
chrec2:4384319	S
chrec2:754295	S
chrec2:3822098	S
chrec2:1260226	S
chrec2:3998653	S
chrec2:3257759	S
chrec2:2635184	S
chrec2:930149	S
chrec2:609380	S
chrec2:4544777	S
chrec2:579429	S
chrec2:2984311	S
chrec2:11876	S
chrec2:4501778	S
chrec2:3379858	S
chrec2:808955	S
chrec2:1786171	S
chrec2:2874381	S
chrec2:785276	S
chrec2:1913871	S
chrec2:2944557	S
chrec2:2622113	S
chrec2:4368217	S
chrec2:704367	S
chrec2:2753177	S
chrec2:2749968	S
chrec2:1814160	S
chrec2:646396	S
chrec2:2431161	S
chrec2:699890	S
chrec2:2153445	S
chrec2:3021277	S
chrec2:2927922	S
chrec2:3375394	S
chrec2:4471937	S
chrec2:1004548	S
chrec2:3397694	S
chrec2:2759873	S
chrec2:2157052	S
chrec2:178006	S
chrec2:1453452	S
chrec2:2522460	S
chrec2:2319481	S
chrec2:3131667	S
chrec2:789315	S
chrec2:3155120	S
chrec2:1436369	S
chrec2:3636484	S
chrec2:4209177	S
chrec2:4501452	S
chrec2:4184994	S
chrec2:582083	S
chrec2:3892360	S
chrec2:2941844	S
chrec2:1107920	S
chrec2:845926	S
chrec2:965879	S
chrec2:3806946	S
chrec2:601947	S
chrec2:2514720	S
chrec2:3947807	S
chrec2:2764645	S
chrec2:2291701	S
chrec2:3201606	S
chrec2:1250127	S
chrec2:555082	S
chrec2:2046179	S
chrec2:949648	S
chrec2:1585087	S
chrec2:891481	S
chrec2:1601642	S
chrec2:724838	S
chrec2:580939	S
chrec2:3350356	S
chrec2:4063371	S
chrec2:2850973	S
chrec2:2331969	S
chrec2:2529487	S
chrec2:2486886	S
chrec2:489933	S
chrec2:1795256	S
chrec2:3989757	S
chrec2:3353652	S
chrec2:2053661	S
chrec2:4177342	S
chrec2:851570	S
chrec2:3274417	S
chrec2:3350169	S
chrec2:137602	S
chrec2:3139396	S
chrec2:4093797	S
chrec2:4575425	S
chrec2:1296283	S
chrec2:2619655	S
chrec2:2886580	S
chrec2:141310	S
chrec2:603819	S
chrec2:1248401	S
chrec2:3587488	S
chrec2:443448	S
chrec2:2367025	S
chrec2:4470849	S
chrec2:4555910	S
chrec2:824607	S
chrec2:643427	S
chrec2:3583445	S
chrec2:1393469	S
chrec2:4152261	S
chrec2:2565296	S
chrec2:1972621	S
chrec2:18743	S
chrec2:1794092	S
chrec2:1127743	S
chrec2:3398372	S
chrec2:3849011	S
chrec2:1464369	S
chrec2:162560	S
chrec2:910097	S
chrec2:3202868	S
chrec2:3962562	S
chrec2:108124	S
chrec2:4645361	S
chrec2:1396788	S
chrec2:4148659	S
chrec2:4432898	S
chrec2:1125018	S
chrec2:1545660	S
chrec2:3033952	S
chrec2:1162905	S
chrec2:2014587	S
chrec2:964885	S
chrec2:4578590	S
chrec2:4343341	S
chrec2:685668	S
chrec2:255619	S
chrec2:2694626	S
chrec2:702307	S
chrec2:641476	S
chrec2:1067984	S
chrec2:2322760	S
chrec2:1846126	S
chrec2:3164791	S
chrec2:1638182	S
chrec2:1766278	S
chrec2:3195770	S
chrec2:3299735	S
chrec2:1634352	S
chrec2:2454061	S
chrec2:1180816	S
chrec2:3993786	S
chrec2:711659	S
chrec2:2915858	S
chrec2:3757329	S
chrec2:4573203	S
chrec2:2376309	S
chrec2:4001144	S
chrec2:1447137	S
chrec2:1629214	S
chrec2:3008003	S
chrec2:711903	S
chrec2:2180595	S
chrec2:1409504	S
chrec2:4346097	S
chrec2:3021973	S
chrec2:1825089	S
chrec2:1392390	S
chrec2:2291904	S
chrec2:4179184	S
chrec2:1345237	S
chrec2:2426470	S
chrec2:216567	S
chrec2:4592881	S
chrec2:2634384	S
chrec2:3126843	S
chrec2:2798858	S
chrec2:3183814	S
chrec2:1375711	S
chrec2:1412776	S
chrec2:595008	S
chrec2:1053850	S
chrec2:170991	S
chrec2:4202385	S
chrec2:476980	S
chrec2:1616252	S
chrec2:2688315	S
chrec2:2945652	S
chrec2:232513	S
chrec2:4089394	S
chrec2:3979250	S
chrec2:3401653	S
chrec2:782595	S
chrec2:2809581	S
chrec2:3817375	S
chrec2:3545700	S
chrec2:1868290	S
chrec2:923178	S
chrec2:4411261	S
chrec2:3939540	S
chrec2:583171	S
chrec2:2274044	S
chrec2:4349392	S
chrec2:2143109	S
chrec2:993603	S
chrec2:515010	S
chrec2:3626480	S
chrec2:3776824	S
chrec2:4066716	S
chrec2:1790919	S
chrec2:8095	S
chrec2:1721066	S
chrec2:3494316	S
chrec2:1513816	S
chrec2:1905608	S
chrec2:1719433	S
chrec2:4316387	S
chrec2:1770708	S
chrec2:2832849	S
chrec2:1912799	S
chrec2:4401176	S
chrec2:1961504	S
chrec2:2447200	S
chrec2:1794505	S
chrec2:144097	S
chrec2:1229745	S
chrec2:774957	S
chrec2:2998249	S
chrec2:1348048	S
chrec2:4471259	S
chrec2:2207116	S
chrec2:4476039	S
chrec2:1738784	S
chrec2:105414	S
chrec2:4164560	S
chrec2:4011987	S
chrec2:3223147	S
chrec2:872458	S
chrec2:3384297	S
chrec2:2647411	S
chrec2:1650878	S
chrec2:3225668	S
chrec2:374842	S
chrec2:788056	S
chrec2:145381	S
chrec2:1826115	S
chrec2:3706709	S
chrec2:3277114	S
chrec2:1001258	S
chrec2:941271	S
chrec2:159392	S
chrec2:4303864	S
chrec2:2890732	S
chrec2:3056518	S
chrec2:1818828	S
chrec2:1521592	S
chrec2:1766462	S
chrec2:2496494	S
chrec2:1684796	S
chrec2:1196474	S
chrec2:1843161	S
chrec2:4541224	S
chrec2:453641	S
chrec2:4507496	S
chrec2:629130	S
chrec2:3186121	S
chrec2:42828	S
chrec2:1368664	S
chrec2:1115043	S
chrec2:4338760	S
chrec2:2354631	S
chrec2:2650744	S
chrec2:3864345	S
chrec2:1115570	S
chrec2:3593085	S
chrec2:3851034	S
chrec2:915778	S
chrec2:1985891	S
chrec2:4053129	S
chrec2:4142609	S
chrec2:2244394	S
chrec2:4133060	S
chrec2:3800579	S
chrec2:4543175	S
chrec2:687737	S
chrec2:1337456	S
chrec2:4433466	S
chrec2:2867807	S
chrec2:1670382	S
chrec2:4315237	S
chrec2:605764	S
chrec2:4590985	S
chrec2:5621	S
chrec2:3348168	S
chrec2:121968	S
chrec2:184225	S
chrec2:579946	S
chrec2:268913	S
chrec2:3678701	S
chrec2:1496361	S
chrec2:4416257	S
chrec2:1167237	S
chrec2:1567844	S
chrec2:2940815	S
chrec2:4437845	S
chrec2:1458777	S
chrec2:3964250	S
chrec2:4559056	S
chrec2:3037217	S
chrec2:1388894	S
chrec2:4025845	S
chrec2:1003335	S
chrec2:3806323	S
chrec2:4327102	S
chrec2:1916581	S
chrec2:4374527	S
chrec2:3103062	S
chrec2:102620	S
chrec2:3369190	S
chrec2:3485607	S
chrec2:2859112	S
chrec2:232613	S
chrec2:2717328	S
chrec2:1780886	S
chrec2:3318519	S
chrec2:2948915	S
chrec2:3779742	S
chrec2:3631961	S
chrec2:2063533	S
chrec2:245586	S
chrec2:4025395	S
chrec2:2678477	S
chrec2:4278268	S
chrec2:3710843	S
chrec2:3173933	S
chrec2:3062653	S
chrec2:3164926	S
chrec2:1488435	S
chrec2:2576357	S
chrec2:3011385	S
chrec2:47035	S
chrec2:196545	S
chrec2:594810	S
chrec2:812484	S
chrec2:167901	S
chrec2:4393835	S
chrec2:3883809	S
chrec2:2790344	S
chrec2:1706169	S
chrec2:877856	S
chrec2:1343239	S
chrec2:253084	S
chrec2:4179413	S
chrec2:634351	S
chrec2:1311844	S
chrec2:2197981	S
chrec2:1703277	S
chrec2:2603976	S
chrec2:4309478	S
chrec2:2821778	S
chrec2:2181080	S
chrec2:2969914	S
chrec2:3944039	S
chrec2:1085233	S
chrec2:1820606	S
chrec2:3406370	S
chrec2:1324049	S
chrec2:1564522	S
chrec2:1603569	S
chrec2:3633737	S
chrec2:2509358	S
chrec2:3526607	S
chrec2:4449137	S
chrec2:1348526	S
chrec2:4459536	S
chrec2:2928222	S
chrec2:426498	S
chrec2:3286886	S
chrec2:84554	S
chrec2:3540960	S
chrec2:1228338	S
chrec2:1676756	S
chrec2:1999115	S
chrec2:2953715	S
chrec2:1956191	S
chrec2:4526431	S
chrec2:3682894	S
chrec2:3169308	S
chrec2:1455291	S
chrec2:2391656	S
chrec2:4441400	S
chrec2:3962656	S
chrec2:3846375	S
chrec2:4593410	S
chrec2:143319	S
chrec2:3806703	S
chrec2:3253170	S
chrec2:4475939	S
chrec2:4432402	S
chrec2:1980195	S
chrec2:412241	S
chrec2:2539520	S
chrec2:1025010	S
chrec2:1434328	S
chrec2:3372758	S
chrec2:3141188	S
chrec2:4264409	S
chrec2:2483678	S
chrec2:3298940	S
chrec2:1717402	S
chrec2:3147724	S
chrec2:2690161	S
chrec2:2444166	S
chrec2:2476407	S
chrec2:970199	S
chrec2:2947789	S
chrec2:4372878	S
chrec2:2293876	S
chrec2:1967264	S
chrec2:4509838	S
chrec2:4616964	S
chrec2:1815402	S
chrec2:1341443	S
chrec2:2584296	S
chrec2:3123955	S
chrec2:12381	S
chrec2:3026941	S
chrec2:1398965	S
chrec2:3472446	S
chrec2:2840827	S
chrec2:676478	S
chrec2:2195263	S
chrec2:579821	S
chrec2:4290082	S
chrec2:407131	S
chrec2:2905373	S
chrec2:2883341	S
chrec2:2875220	S
chrec2:601264	S
chrec2:1502102	S
chrec2:3508383	S
chrec2:2311841	S
chrec2:1015544	S
chrec2:4058191	S
chrec2:991919	S
chrec2:4000538	S
chrec2:1853318	S
chrec2:3898760	S
chrec2:1511470	S
chrec2:1345314	S
chrec2:2625486	S
chrec2:2658419	S
chrec2:1513708	S
chrec2:3981987	S
chrec2:1549993	S
chrec2:1332091	S
chrec2:3540126	S
chrec2:1739229	S
chrec2:2637558	S
chrec2:1065188	S
chrec2:729360	S
chrec2:4237592	S
chrec2:3191099	S
chrec2:3888845	S
chrec2:701013	S
chrec2:1341833	S
chrec2:884901	S
chrec2:4000826	S
chrec2:1065122	S
chrec2:4621857	S
chrec2:3076440	S
chrec2:3839466	S
chrec2:2556191	S
chrec2:2981914	S
chrec2:3065923	S
chrec2:2042946	S
chrec2:476083	S
chrec2:3585729	S
chrec2:1436155	S
chrec2:2786743	S
chrec2:1388400	S
chrec2:599082	S
chrec2:634637	S
chrec2:766756	S
chrec2:893284	S
chrec2:1063744	S
chrec2:3989653	S
chrec2:910726	S
chrec2:141416	S
chrec2:3527038	S
chrec2:4505893	S
chrec2:2916895	S
chrec2:2155616	S
chrec2:3001416	S
chrec2:4608406	S
chrec2:2665202	S
chrec2:2967908	S
chrec2:3385190	S
chrec2:145088	S
chrec2:76455	S
chrec2:3253304	S
chrec2:1663980	S
chrec2:3403319	S
chrec2:3131453	S
chrec2:611292	S
chrec2:1366802	S
chrec2:516227	S
chrec2:3145531	S
chrec2:1948187	S
chrec2:4269341	S
chrec2:4223098	S
chrec2:3007413	S
chrec2:1317265	S
chrec2:3476000	S
chrec2:3538084	S
chrec2:3550632	S
chrec2:1396502	S
chrec2:398596	S
chrec2:4177845	S
chrec2:3320685	S
chrec2:3704887	S
chrec2:1934457	S
chrec2:1552246	S
chrec2:3055700	S
chrec2:748296	S
chrec2:3899404	S
chrec2:3874193	S
chrec2:858966	S
chrec2:1292389	S
chrec2:3140445	S
chrec2:4377921	S
chrec2:1501596	S
chrec2:58137	S
chrec2:1809187	S
chrec2:4092960	S
chrec2:949426	S
chrec2:716102	S
chrec2:73295	S
chrec2:3844990	S
chrec2:1357030	S
chrec2:2944604	S
chrec2:3272637	S
chrec2:3821702	S
chrec2:4176802	S
chrec2:4579290	S
chrec2:3679511	S
chrec2:2749496	S
chrec2:2050906	S
chrec2:4053596	S
chrec2:3605493	S
chrec2:4083017	S
chrec2:3958250	S
chrec2:1047558	S
chrec2:3998011	S
chrec2:770867	S
chrec2:3190220	S
chrec2:753602	S
chrec2:2101455	S
chrec2:2769293	S
chrec2:1562665	S
chrec2:3514588	S
chrec2:962873	S
chrec2:3829464	S
chrec2:3334626	S
chrec2:2608828	S
chrec2:2015214	S
chrec2:2998715	S
chrec2:881097	S
chrec2:128600	S
chrec2:3479772	S
chrec2:681964	S
chrec2:1555421	S
chrec2:4300591	S
chrec2:4120669	S
chrec2:1234607	S
chrec2:1636395	S
chrec2:3017878	S
chrec2:1011766	S
chrec2:1961783	S
chrec2:2229540	S
chrec2:4317335	S
chrec2:1669881	S
chrec2:4359349	S
chrec2:1633279	S
chrec2:4604237	S
chrec2:2202852	S
chrec2:2295089	S
chrec2:2154001	S
chrec2:1247930	S
chrec2:1578635	S
chrec2:3872572	S
chrec2:2063700	S
chrec2:430059	S
chrec2:4426765	S
chrec2:1546279	S
chrec2:1013462	S
chrec2:2880330	S
chrec2:2841731	S
chrec2:4029912	S
chrec2:4316161	S
chrec2:621512	S
chrec2:3130394	S
chrec2:4484061	S
chrec2:2496901	S
chrec2:4329701	S
chrec2:3563423	S
chrec2:1358844	S
chrec2:2456036	S
chrec2:117654	S
chrec2:4109415	S
chrec2:1424588	S
chrec2:1030260	S
chrec2:3408647	S
chrec2:1039080	S
chrec2:192450	S
chrec2:2635960	S
chrec2:389690	S
chrec2:2976845	S
chrec2:2919217	S
chrec2:1009471	S
chrec2:3700398	S
chrec2:3932383	S
chrec2:842047	S
chrec2:2137337	S
chrec2:1040035	S
chrec2:3020858	S
chrec2:667228	S
chrec2:592462	S
chrec2:2130481	S
chrec2:1686757	S
chrec2:3351051	S
chrec2:4108764	S
chrec2:2052805	S
chrec2:3301196	S
chrec2:3827124	S
chrec2:1528382	S
chrec2:990951	S
chrec2:1015960	S
chrec2:240303	S
chrec2:4629954	S
chrec2:4030145	S
chrec2:575958	S
chrec2:1410381	S
chrec2:1355204	S
chrec2:973765	S
chrec2:3642766	S
chrec2:783786	S
chrec2:594519	S
chrec2:3175587	S
chrec2:3635189	S
chrec2:3436381	S
chrec2:3032096	S
chrec2:3275016	S
chrec2:2682812	S
chrec2:4445036	S
chrec2:3816691	S
chrec2:3930906	S
chrec2:532452	S
chrec2:4243327	S
chrec2:1600434	S
chrec2:462606	S
chrec2:3328071	S
chrec2:4422122	S
chrec2:3224462	S
chrec2:2780617	S
chrec2:403315	S
chrec2:2129320	S
chrec2:886389	S
chrec2:4477602	S
chrec2:1978467	S
chrec2:1678609	S
chrec2:3821866	S
chrec2:989720	S
chrec2:1096807	S
chrec2:4642947	S
chrec2:418011	S
chrec2:2214650	S
chrec2:2040815	S
chrec2:1372854	S
chrec2:3390913	S
chrec2:3528063	S
chrec2:2422870	S
chrec2:3081145	S
chrec2:2950664	S
chrec2:2318314	S
chrec2:3151700	S
chrec2:1006484	S
chrec2:1055158	S
chrec2:3524727	S
chrec2:2215699	S
chrec2:6013	S
chrec2:3354266	S
chrec2:2382203	S
chrec2:3347839	S
chrec2:95885	S
chrec2:999861	S
chrec2:2883935	S
chrec2:2677153	S
chrec2:3263776	S
chrec2:4424476	S
chrec2:1500441	S
chrec2:3632474	S
chrec2:712577	S
chrec2:891768	S
chrec2:3801168	S
chrec2:4409914	S
chrec2:2973668	S
chrec2:1142688	S
chrec2:3168372	S
chrec2:2442476	S
chrec2:4396296	S
chrec2:811139	S
chrec2:3590757	S
chrec2:2374001	S
chrec2:4444394	S
chrec2:3128758	S
chrec2:3480266	S
chrec2:4426038	S
chrec2:2197884	S
chrec2:3517367	S
chrec2:2243676	S
chrec2:3098216	S
chrec2:4502797	S
chrec2:1842296	S
chrec2:2462475	S
chrec2:1862625	S
chrec2:1465646	S
chrec2:45276	S
chrec2:3819420	S
chrec2:1852564	S
chrec2:2045597	S
chrec2:2506540	S
chrec2:714319	S
chrec2:1279748	S
chrec2:1654444	S
chrec2:2279562	S
chrec2:3198566	S
chrec2:2667081	S
chrec2:3829938	S
chrec2:2663889	S
chrec2:2125080	S
chrec2:1801054	S
chrec2:169040	S
chrec2:4565484	S
chrec2:3444081	S
chrec2:2313071	S
chrec2:1006229	S
chrec2:3038763	S
chrec2:842273	S
chrec2:1602056	S
chrec2:1882245	S
chrec2:590364	S
chrec2:2090252	S
chrec2:4506470	S
chrec2:3231770	S
chrec2:834596	S
chrec2:1896096	S
chrec2:1057182	S
chrec2:2286143	S
chrec2:2956399	S
chrec2:1673273	S
chrec2:3520080	S
chrec2:2997536	S
chrec2:2792549	S
chrec2:4036785	S
chrec2:2262365	S
chrec2:1510486	S
chrec2:2766813	S
chrec2:2279414	S
chrec2:2185850	S
chrec2:4530968	S
chrec2:84986	S
chrec2:894062	S
chrec2:1170323	S
chrec2:3561116	S
chrec2:1935175	S
chrec2:3083807	S
chrec2:3764105	S
chrec2:3127705	S
chrec2:3591266	S
chrec2:1828921	S
chrec2:1130158	S
chrec2:4251568	S
chrec2:4203674	S
chrec2:153200	S
chrec2:1756936	S
chrec2:4076686	S
chrec2:2491232	S
chrec2:2008761	S
chrec2:2457475	S
chrec2:31377	S
chrec2:2043206	S
chrec2:4181686	S
chrec2:485806	S
chrec2:2392700	S
chrec2:2546330	S
chrec2:1066652	S
chrec2:1178548	S
chrec2:2056238	S
chrec2:4510028	S
chrec2:3545422	S
chrec2:4114575	S
chrec2:4065266	S
chrec2:4333724	S
chrec2:2426984	S
chrec2:873939	S
chrec2:3919930	S
chrec2:3557525	S
chrec2:2117187	S
chrec2:410152	S
chrec2:2056068	S
chrec2:563768	S
chrec2:3166514	S
chrec2:3180217	S
chrec2:1891039	S
chrec2:1651527	S
chrec2:1665546	S
chrec2:1381222	S
chrec2:1634569	S
chrec2:2540974	S
chrec2:3866888	S
chrec2:2519144	S
chrec2:3132988	S
chrec2:28594	S
chrec2:1797231	S
chrec2:4083196	S
chrec2:675407	S
chrec2:586668	S
chrec2:257603	S
chrec2:3539599	S
chrec2:3508950	S
chrec2:850251	S
chrec2:4440940	S
chrec2:2520464	S
chrec2:2998773	S
chrec2:2983304	S
chrec2:450988	S
chrec2:933971	S
chrec2:3997273	S
chrec2:2072644	S
chrec2:1636636	S
chrec2:1822112	S
chrec2:3523930	S
chrec2:1701695	S
chrec2:4403912	S
chrec2:2501099	S
chrec2:1978195	S
chrec2:3492911	S
chrec2:19460	S
chrec2:2421569	S
chrec2:3071039	S
chrec2:3905503	S
chrec2:3822638	S
chrec2:914569	S
chrec2:46078	S
chrec2:1437765	S
chrec2:832760	S
chrec2:631404	S
chrec2:30795	S
chrec2:2362715	S
chrec2:2979214	S
chrec2:1811467	S
chrec2:4137035	S
chrec2:2967734	S
chrec2:4073149	S
chrec2:3063329	S
chrec2:1679311	S
chrec2:3941281	S
chrec2:3220067	S
chrec2:2108191	S
chrec2:2043392	S
chrec2:3295953	S
chrec2:3922898	S
chrec2:3408921	S
chrec2:1927094	S
chrec2:1146203	S
chrec2:155040	S
chrec2:421393	S
chrec2:3612548	S
chrec2:1648229	S
chrec2:3461538	S
chrec2:1610252	S
chrec2:2833686	S
chrec2:1434088	S
chrec2:1783930	S
chrec2:3683274	S
chrec2:222381	S
chrec2:3997457	S
chrec2:161167	S
chrec2:3676348	S
chrec2:1278312	S
chrec2:4263450	S
chrec2:2902845	S
chrec2:16133	S
chrec2:1922813	S
chrec2:1321691	S
