### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3840738	S
chrec2:3090154	S
chrec2:4111784	S
chrec2:1257895	S
chrec2:2043479	S
chrec2:881101	S
chrec2:971075	S
chrec2:2907525	S
chrec2:1507875	S
chrec2:208320	S
chrec2:2454879	S
chrec2:3253675	S
chrec2:1875246	S
chrec2:3360731	S
chrec2:3382022	S
chrec2:3461270	S
chrec2:3215390	S
chrec2:3117991	S
chrec2:1679747	S
chrec2:1811908	S
chrec2:904953	S
chrec2:2996280	S
chrec2:2737181	S
chrec2:3512175	S
chrec2:526145	S
chrec2:256501	S
chrec2:4377451	S
chrec2:2541059	S
chrec2:1064254	S
chrec2:58736	S
chrec2:102753	S
chrec2:1115224	S
chrec2:3529750	S
chrec2:2291940	S
chrec2:2419205	S
chrec2:3199692	S
chrec2:2677168	S
chrec2:3066780	S
chrec2:3246190	S
chrec2:2543247	S
chrec2:2924929	S
chrec2:3961023	S
chrec2:1922675	S
chrec2:2815412	S
chrec2:3350436	S
chrec2:2697244	S
chrec2:713367	S
chrec2:3289160	S
chrec2:2594551	S
chrec2:866809	S
chrec2:931425	S
chrec2:3819702	S
chrec2:4568229	S
chrec2:3128850	S
chrec2:3301221	S
chrec2:4272924	S
chrec2:567655	S
chrec2:778549	S
chrec2:2393481	S
chrec2:1921904	S
chrec2:1397689	S
chrec2:2717326	S
chrec2:4504195	S
chrec2:3189772	S
chrec2:1650154	S
chrec2:2409266	S
chrec2:3250922	S
chrec2:4388431	S
chrec2:2026973	S
chrec2:527521	S
chrec2:4598362	S
chrec2:2697368	S
chrec2:1147669	S
chrec2:4366630	S
chrec2:3927414	S
chrec2:4378985	S
chrec2:923083	S
chrec2:579446	S
chrec2:636875	S
chrec2:1154858	S
chrec2:1594190	S
chrec2:1260126	S
chrec2:2720946	S
chrec2:4473928	S
chrec2:2453066	S
chrec2:785997	S
chrec2:2084320	S
chrec2:838395	S
chrec2:1397806	S
chrec2:3397665	S
chrec2:3561152	S
chrec2:1980112	S
chrec2:3174307	S
chrec2:162070	S
chrec2:2944721	S
chrec2:700774	S
chrec2:4380708	S
chrec2:2524669	S
chrec2:4543595	S
chrec2:2550112	S
chrec2:4607831	S
chrec2:4364997	S
chrec2:624024	S
chrec2:71315	S
chrec2:2627307	S
chrec2:866967	S
chrec2:3923913	S
chrec2:659311	S
chrec2:3631863	S
chrec2:3873495	S
chrec2:4107525	S
chrec2:3987206	S
chrec2:2998695	S
chrec2:665756	S
chrec2:3764642	S
chrec2:3361338	S
chrec2:3975046	S
chrec2:426416	S
chrec2:2816185	S
chrec2:833456	S
chrec2:3328190	S
chrec2:3200525	S
chrec2:3268003	S
chrec2:2503799	S
chrec2:2742257	S
chrec2:1856597	S
chrec2:3763446	S
chrec2:3299794	S
chrec2:4579945	S
chrec2:2749402	S
chrec2:3437201	S
chrec2:117043	S
chrec2:2763974	S
chrec2:4431799	S
chrec2:2859907	S
chrec2:3840034	S
chrec2:3157201	S
chrec2:4300619	S
chrec2:3191668	S
chrec2:1990824	S
chrec2:1064463	S
chrec2:179190	S
chrec2:1796884	S
chrec2:4547552	S
chrec2:2287702	S
chrec2:3874379	S
chrec2:4017417	S
chrec2:3085906	S
chrec2:3041837	S
chrec2:3362778	S
chrec2:237268	S
chrec2:1634203	S
chrec2:2902246	S
chrec2:3003335	S
chrec2:4243899	S
chrec2:3839386	S
chrec2:1484714	S
chrec2:1988943	S
chrec2:251977	S
chrec2:290575	S
chrec2:2940649	S
chrec2:578405	S
chrec2:3367627	S
chrec2:4452335	S
chrec2:2540921	S
chrec2:2341445	S
chrec2:395774	S
chrec2:4596341	S
chrec2:1873849	S
chrec2:644247	S
chrec2:2425252	S
chrec2:1214104	S
chrec2:2764531	S
chrec2:2527320	S
chrec2:2272158	S
chrec2:1999012	S
chrec2:2215546	S
chrec2:52588	S
chrec2:849372	S
chrec2:1549070	S
chrec2:4434489	S
chrec2:2103461	S
chrec2:3712925	S
chrec2:3182574	S
chrec2:4626392	S
chrec2:2543446	S
chrec2:4553949	S
chrec2:3628946	S
chrec2:2708815	S
chrec2:692300	S
chrec2:118680	S
chrec2:3015052	S
chrec2:4608167	S
chrec2:201493	S
chrec2:4034005	S
chrec2:3934133	S
chrec2:2760371	S
chrec2:3342722	S
chrec2:407831	S
chrec2:3870646	S
chrec2:3367118	S
chrec2:3120247	S
chrec2:4353770	S
chrec2:1581059	S
chrec2:3649984	S
chrec2:4197061	S
chrec2:1650838	S
chrec2:3987074	S
chrec2:1625597	S
chrec2:594682	S
chrec2:1217280	S
chrec2:2196200	S
chrec2:1554423	S
chrec2:582832	S
chrec2:2639291	S
chrec2:3753781	S
chrec2:4154849	S
chrec2:3908669	S
chrec2:4584519	S
chrec2:2070604	S
chrec2:2722607	S
chrec2:3528126	S
chrec2:4593734	S
chrec2:4370067	S
chrec2:1748171	S
chrec2:1557449	S
chrec2:2112159	S
chrec2:1793965	S
chrec2:3516273	S
chrec2:4506710	S
chrec2:77374	S
chrec2:2004811	S
chrec2:3436740	S
chrec2:1337027	S
chrec2:1772085	S
chrec2:4452498	S
chrec2:557005	S
chrec2:3815563	S
chrec2:1103591	S
chrec2:4541069	S
chrec2:4263627	S
chrec2:3529401	S
chrec2:3311169	S
chrec2:2072340	S
chrec2:3327995	S
chrec2:1444550	S
chrec2:3145038	S
chrec2:4006252	S
chrec2:2668150	S
chrec2:4285306	S
chrec2:4065762	S
chrec2:3464326	S
chrec2:4056255	S
chrec2:4191951	S
chrec2:3523738	S
chrec2:3839841	S
chrec2:3256782	S
chrec2:2116049	S
chrec2:3636328	S
chrec2:1806849	S
chrec2:3833709	S
chrec2:2014319	S
chrec2:3824331	S
chrec2:150389	S
chrec2:1268744	S
chrec2:274324	S
chrec2:1171990	S
chrec2:3363296	S
chrec2:1923800	S
chrec2:1620770	S
chrec2:813820	S
chrec2:4254148	S
chrec2:3530966	S
chrec2:3634260	S
chrec2:4371575	S
chrec2:2689777	S
chrec2:3049426	S
chrec2:4510893	S
chrec2:4404484	S
chrec2:2910016	S
chrec2:192764	S
chrec2:3459509	S
chrec2:2059708	S
chrec2:458032	S
chrec2:201718	S
chrec2:4168686	S
chrec2:197299	S
chrec2:3328723	S
chrec2:173368	S
chrec2:4540709	S
chrec2:4403901	S
chrec2:223587	S
chrec2:4168837	S
chrec2:451025	S
chrec2:4403736	S
chrec2:3398308	S
chrec2:2735762	S
chrec2:4364784	S
chrec2:3825912	S
chrec2:1493798	S
chrec2:1624618	S
chrec2:2817282	S
chrec2:3467543	S
chrec2:3468857	S
chrec2:2727361	S
chrec2:3427208	S
chrec2:3425994	S
chrec2:3465805	S
chrec2:2725724	S
chrec2:3692360	S
chrec2:226536	S
chrec2:4214437	S
chrec2:3692449	S
chrec2:3596928	S
chrec2:2728538	S
chrec2:3424156	S
chrec2:3690510	S
chrec2:3693669	S
chrec2:2523652	S
chrec2:4216128	S
chrec2:3424247	S
chrec2:3598729	S
chrec2:3693589	S
chrec2:3468953	S
chrec2:228281	S
chrec2:3597020	S
chrec2:3690594	S
chrec2:3425912	S
chrec2:228357	S
chrec2:4214518	S
chrec2:3530893	S
chrec2:3465924	S
chrec2:3598816	S
chrec2:2725615	S
chrec2:226624	S
chrec2:4213340	S
chrec2:2728423	S
chrec2:4216017	S
chrec2:2727442	S
chrec2:3467642	S
chrec2:225502	S
chrec2:3427102	S
chrec2:780998	S
chrec2:4213288	S
chrec2:225405	S
chrec2:2799334	S
chrec2:3726361	S
chrec2:4193839	S
chrec2:3459699	S
chrec2:781968	S
chrec2:4170122	S
chrec2:1914330	S
chrec2:696837	S
chrec2:3726137	S
chrec2:1802172	S
chrec2:3243458	S
chrec2:4192683	S
chrec2:3457375	S
chrec2:4198923	S
chrec2:808525	S
